{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Item Number,Item Name,Buy,Sell,Inventory,Asset Acct,Income Acct,Expense/COS Acct,Description,Use Desc. On Invoice,Custom List 1,Custom List 2,Custom List 3,Custom Field 1,Custom Field 2,Custom Field 3,Primary Supplier,Supplier Item Number,Tax Code When Bought,Buy Unit Measure,No. Items/Buy Unit,Reorder Quantity,Minimum Level,Selling Price,Sell Unit Measure,Tax Code When Sold,Sell Price Inclusive,Sales Tax Calc. Method,No. Items/Sell Unit,Quantity Break 1,Quantity Break 2,Quantity Break 3,Quantity Break 4,Quantity Break 5,"Price Level A, Qty Break 1","Price Level B, Qty Break 1","Price Level C, Qty Break 1","Price Level D, Qty Break 1","Price Level E, Qty Break 1","Price Level F, Qty Break 1","Price Level A, Qty Break 2","Price Level B, Qty Break 2","Price Level C, Qty Break 2","Price Level D, Qty Break 2","Price Level E, Qty Break 2","Price Level F, Qty Break 2","Price Level A, Qty Break 3","Price Level B, Qty Break 3","Price Level C, Qty Break 3","Price Level D, Qty Break 3","Price Level E, Qty Break 3","Price Level F, Qty Break 3","Price Level A, Qty Break 4","Price Level B, Qty Break 4","Price Level C, Qty Break 4","Price Level D, Qty Break 4","Price Level E, Qty Break 4","Price Level F, Qty Break 4","Price Level A, Qty Break 5","Price Level B, Qty Break 5","Price Level C, Qty Break 5","Price Level D, Qty Break 5","Price Level E, Qty Break 5","Price Level F, Qty Break 5",Inactive Item,Standard Cost,Default Ship/Sell Location,Default Recvd/Auto Location
ZZZ5126,Labour Diagnostic on USB Board,,S,,,43003,,,,,,,,,,,,,,,,,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,,,
ZZZ1135,Munro Pendulum Levelling Screw,B,S,I,11201,43003,50001,,,,,,,,,,,N-T,,1,0,0,£168.00,,GST,,0,1,0,0,0,0,0,168,168,168,168,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,£0.00,,
ZZZ1136,Munro Rack,B,S,I,11201,43003,50001,,,,,,,,,,,N-T,,1,0,0,£200.00,1,GST,,0,1,0,0,0,0,0,200,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,£0.00,,
ZZZ1137,Munro Pendulum Foot Plate,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£15.00,,GST,,0,1,0,0,0,0,0,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,£0.00,,
ZZZ191,Sample Holder in Aluminium,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,£485.64,,
ZZZ3006,Equipment Repair- Tortus (Othe,,S,,,43003,,,,,,,,,,,,,,,,,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,,,
M001,Munro Pendulum (Analogue),B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M002,Munro Pendulum (Digital),B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,13500,13500,13500,13500,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M003,Munro Pendulum (Used),B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL001,WammaLab Pendulum,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,"£11,575.00",,GST,,0,1,0,0,0,0,0,11575,10550,10550,10550,10550,10550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,"£5,567.34",,
WL002,WammaLab Pendulum (Used),B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,"£8,750.00",,GST,,0,1,0,0,0,0,0,8750,7500,7500,7500,7500,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL003,WammaLab Pen Calibration Rig,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,"£3,800.00",,GST,,0,1,0,0,0,0,0,3800,3800,3800,3800,3800,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WSX001,Wessex Tortus3,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,9950,9950,9950,9950,9950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WSX002,Wessex Tortus3 (Used),B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WS003,Wessex Pendulum,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,£0.00,,
WS004,Wessex Pendulum (Used),B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,£0.00,,
M004,Munro Levelling Feet Asse-Rubb,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£180.00,,GST,,0,1,0,0,0,0,0,180,155,155,155,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M005,Munro Levelling Feet Asse-Scre,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£150.00,,GST,,0,1,0,0,0,0,0,150,131.14,131.14,131.14,131.14,131.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M006,Munro Pendulum Base,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M007,Munro Pendulum Rear Leg,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M008,Munro Pendulum Face Plate,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M009,Munro Pendulum Arm,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£145.00,,GST,,0,1,0,0,0,0,0,145,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M010,Munro Pend Spring Tension Ass,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£288.00,,GST,,0,1,0,0,0,0,0,288,165,165,165,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M011,Munro Pend Spring Tension Bras,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£75.00,,GST,,0,1,0,0,0,0,0,75,55,55,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M012,Munro Pendulum Tension Spring,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£60.00,,GST,,0,1,0,0,0,0,0,60,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M013,Munro Friction Adjustment Ring,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£80.00,,GST,,0,1,0,0,0,0,0,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M014,Munro Bearing Hub Brass Housi ,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£250.00,,GST,,0,1,0,0,0,0,0,250,250,250,250,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M015,Munro Bearing Hub Fixing Plate,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£185.00,,GST,,0,1,0,0,0,0,0,185,185,185,185,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M016,Munro Bearing Hub Main Housing,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M017,Munro Bearing Hub Spindle,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£245.00,,GST,,0,1,0,0,0,0,0,245,245,245,245,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M018,Munro Head Locking Knob,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£50.00,,GST,,0,1,0,0,0,0,0,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M019,Munro Pendulum Bullseye Level,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£50.00,,GST,,0,1,0,0,0,0,0,50,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M020,Munro Height Adjustment Rack,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£155.00,,GST,,0,1,0,0,0,0,0,155,155,155,155,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M021,Munro Height Adj Rack Spindle,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£120.00,,GST,,0,1,0,0,0,0,0,120,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M022,Munro Bearing Hub Nut Cover,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£50.00,,GST,,0,1,0,0,0,0,0,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M023,Munro Pendulum Felt Friction R,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£40.00,,GST,,0,1,0,0,0,0,0,40,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M024,Munro Pointer Counter Bal Ring,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£150.00,,GST,,0,1,0,0,0,0,0,150,150,150,150,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M025,Munro Pendulum Pointer,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£100.00,,GST,,0,1,0,0,0,0,0,100,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M026,Pointer Adjustment Strike,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£130.00,,GST,,0,1,0,0,0,0,0,130,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M027,Arm Catch/Release Block,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M028,Pendulum Carry Handle,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£140.00,1,GST,,0,1,0,0,0,0,0,140,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M029,Munro Pendulum Bearing,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£18.00,,GST,,0,1,0,0,0,0,0,18,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M030,Munro Pendulum Foot Base Plate,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£40.00,,GST,,0,1,0,0,0,0,0,40,30.8,30.8,30.8,30.8,30.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M031,Munro Foot Pivot Assembly,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£225.00,,GST,,0,1,0,0,0,0,0,225,217,217,217,217,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M032,Munro Pendulum Foot Counterwgt,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£115.00,,GST,,0,1,0,0,0,0,0,115,115,115,115,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M033,Munro Pendulum Slider Pin,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£10.00,,GST,,0,1,0,0,0,0,0,10,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M034,Munro Pendulum Slider Spring,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£28.00,,GST,,0,1,0,0,0,0,0,28,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M035,Munro Slider Lifting Arm,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£180.00,,GST,,0,1,0,0,0,0,0,180,180,180,180,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M036,Munro Slider Measuring Tool,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£55.00,,GST,,0,1,0,0,0,0,0,55,55,55,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M037,Munro Pendulum Tool Kit,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£180.00,,GST,,0,1,0,0,0,0,0,180,160,160,160,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M038,Munro Pendulum Wiring Loom,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£160.00,,GST,,0,1,0,0,0,0,0,160,160,160,160,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M039,Munro Pendulum Digital Sensor,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£150.00,,GST,,0,1,0,0,0,0,0,150,145,145,145,145,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M040,Munro Verification Plat Holder,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£930.00,,GST,,0,1,0,0,0,0,0,930,880,880,880,880,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
M041,Munro Pendulum Flight Case,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,"£3,360.00",,GST,,0,1,0,0,0,0,0,3360,3360,3360,3360,3360,3360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL004,WammaLab Pendulum Hgh Fric Pad,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£40.00,,GST,,0,1,0,0,0,0,0,40,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL005,WammaLab Pendulum Base (refurb,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£575.00,,GST,,0,1,0,0,0,0,0,575,345,345,345,345,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL006,WammaLab Pendulum Rear Leg,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL007,WammaLab Pendulum Base Block,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£190.00,,GST,,0,1,0,0,0,0,0,190,190,190,190,190,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL008,WammaLab Levelling Feet Knob,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£10.00,,GST,,0,1,0,0,0,0,0,10,7.5,7.5,7.5,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£4.17,,
WL009,WammaLab Pendu level Feet Base,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£45.00,,GST,,0,1,0,0,0,0,0,45,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£4.64,,
WL010,WammaLab Level Feet Base V2,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£45.00,,GST,,0,1,0,0,0,0,0,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£21.68,,
WL011,WammaLab Pendulum Bullseye Lvl,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£60.00,,GST,,0,1,0,0,0,0,0,60,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL012,WammaLab Levelling Feet Flange,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£60.00,,GST,,0,1,0,0,0,0,0,60,56,56,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL013,WammaLab Lvl Feet Lock Nut,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£12.00,,GST,,0,1,0,0,0,0,0,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£3.97,,
WL014,WammaLab Pendulum Fixing Block,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£86.87,,
WL015,WammaLab Pendulum Hd Lkng Plat,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL016,WammaLab Pendulum Hd Lkng Knob,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£125.00,,GST,,0,1,0,0,0,0,0,125,125,125,125,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL017,WamaLab Felt Frictn Rings (x2),B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£40.00,,GST,,0,1,0,0,0,0,0,40,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£103.19,,
WL018,WammaLab Pointer Counter B Rng,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£245.00,,GST,,0,1,0,0,0,0,0,245,245,245,245,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£89.92,,
WL019,WammaLab Pendulum Head Pivot,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£400.00,,GST,,0,1,0,0,0,0,0,400,280,280,280,280,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£456.92,,
WL020,WammaLab Pointer Adj Strkr Pla,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£120.00,,GST,,0,1,0,0,0,0,0,120,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL021,WammaLab Pendulum Pointer,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£245.00,,GST,,0,1,0,0,0,0,0,245,150,150,150,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£83.50,,
WL022,WammaLab Pendulum Release Ctch,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£95.00,,GST,,0,1,0,0,0,0,0,95,95,95,95,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL023,WammaLab Pend Arm Attach Clamp,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£55.00,,GST,,0,1,0,0,0,0,0,55,55,55,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL024,WammaLab Pendulum Arm Attch Nu,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£175.00,,GST,,0,1,0,0,0,0,0,175,175,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL025,WammaLab Pendulum Rel Plgr Spg,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£16.00,,GST,,0,1,0,0,0,0,0,16,2.5,2.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL026,WammaLab Pendulum Release Plgr,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£110.00,,GST,,0,1,0,0,0,0,0,110,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL027,WammaLab Pendulum Release Butt,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£110.00,,GST,,0,1,0,0,0,0,0,110,110,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL028,WammaLab Pendulum Release Bloc,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£300.00,,GST,,0,1,0,0,0,0,0,300,300,300,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WL029,WammaLab Penulum Arm,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£100.00,,GST,,0,1,0,0,0,0,0,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£41.32,,
WL030,WammaLab Sprng Tension Assmbly,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£225.00,,GST,,0,1,0,0,0,0,0,225,175,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£379.78,,
