{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Co./Last Name,First Name,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Inclusive,Invoice No.,Date,Customer PO,Ship Via,Delivery Status,Item Number,Quantity,Description,Price,Discount,Total,Job,Comment,Journal Memo,Salesperson Last Name,Salesperson First Name,Shipping Date,Referral Source,Tax Code,Tax Amount,Freight Amount,Freight Tax Code,Freight Tax Amount,Sale Status,Currency Code,Exchange Rate,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,           - % Monthly Charge,Amount Paid,Payment Method,Payment Notes,Name on Card,Card Number,Authorisation Code,BSB,Account Number,Drawer/Account Name,Cheque Number,Category,Location ID,Card ID,Record ID
Zerofal Ltd,,Zerofal Ltd,30 Regent Crescent,Moorebank  NSW  2170,Australia,,66826,24/09/2021,00070-2021,,A,ZZZ214,1,Tortus Slider Foot,$95.0000,0%,$95.00,,,Sale; Zerofal Ltd,,,,,GST,$9.50,$60.00,GST,$6.00,I,,,3,1,31,0,0,$484.00,Stripe,,,,,,,,,,Location1,Brendan Sheedy,4165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SlipLab,,SlipLab,13 Dardanelles Street,Mortdale  NSW  2223,,,66836,27/09/2021,00071-2021,,A,ZZZ1103,2,Munro Slider Spring,$10.0000,0%,$20.00,,,Sale; SlipLab,,,,,GST,$2.00,$20.00,GST,$2.00,I,,,3,1,31,0,0,$79.20,Stripe,,,,,,,,,,Location1,*None,5545
SlipLab,,SlipLab,13 Dardanelles Street,Mortdale  NSW  2223,,,66836,27/09/2021,00071-2021,,A,ZZZ1101,1,Munro Felt Friction Ring,$20.0000,0%,$20.00,,,Sale; SlipLab,,,,,GST,$2.00,$20.00,GST,$2.00,I,,,3,1,31,0,0,$79.20,Stripe,,,,,,,,,,Location1,*None,5545
SlipLab,,SlipLab,13 Dardanelles Street,Mortdale  NSW  2223,,,66836,27/09/2021,00071-2021,,A,ZZZ1104,2,Munro Slider Pin,$6.0000,0%,$12.00,,,Sale; SlipLab,,,,,GST,$1.20,$20.00,GST,$2.00,I,,,3,1,31,0,0,$79.20,Stripe,,,,,,,,,,Location1,*None,5545
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SlipLab,,SlipLab,13 Dardanelles Street,Mortdale  NSW  2223,,,66837,27/09/2021,00072-2021,,A,ZZZ2009,1,Tortus sliders (pack of 6),$100.0000,0%,$100.00,,,Sale; SlipLab,,,,,GST,$10.00,$.00,GST,$.00,I,,,3,1,31,0,0,$110.00,Stripe,,,,,,,,,,Location1,*None,5545
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Griptek Anti-Slip Solutions  Pty Ltd,,Griptek Anti-Slip Solutions  Pty Ltd,17 Mountbatten Street,Oatley  NSW  2223,Australia,,66856,05/10/2021,inv 73 stripe,,A,ZZZ2001,2,4S (96) Rubber Slider,$95.0000,0%,$190.00,,,Sale; Griptek Anti-Slip Solutions  Pty Ltd,,,,,GST,$19.00,$20.00,GST,$2.00,I,,,3,1,31,0,0,$231.00,Stripe,,,,,,,,,,Location1,NSW Darryl,4275
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Griptek Anti-Slip Solutions Pty Ltd,,Griptek Anti-Slip Solutions Pty Ltd,2/22 Gertonia Avenue ,Boronia  VIC  3155,,,66857,05/10/2021,Inv 74 Stripe,,A,ZZZ2001,1,4S (96) Rubber Slider,$95.0000,0%,$95.00,,,Sale; Griptek Anti-Slip Solutions Pty Ltd,,,,,GST,$9.50,$20.00,GST,$2.00,I,,,3,1,31,0,0,$126.50,Stripe,,,,,,,,,,Location1,VIC DARRYL,5549
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniels Associates,,Daniels Associates,10 Binowee Avenue,St Ives  NSW  2075,Australia,,66862,05/10/2021,Inv 75 Stripe,,A,ZZZ2002,2,TRL (55) Rubber Slider,$95.0000,0%,$190.00,,,Sale; Daniels Associates,,,,,GST,$19.00,$20.00,GST,$2.00,I,,,3,1,31,0,0,$649.00,Stripe,,,,,,,,,,Location1,*None,4652
Daniels Associates,,Daniels Associates,10 Binowee Avenue,St Ives  NSW  2075,Australia,,66862,05/10/2021,Inv 75 Stripe,,A,ZZZ2001,4,4S (96) Rubber Slider,$95.0000,0%,$380.00,,,Sale; Daniels Associates,,,,,GST,$38.00,$20.00,GST,$2.00,I,,,3,1,31,0,0,$649.00,Stripe,,,,,,,,,,Location1,*None,4652
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Environmental Innovations Company Pty Ltd,,Environmental Innovations Company Pty Ltd,"Unit 1, 66 Osullivan Beach Road",Lonsdale  SA  5160,Australia,,66902,08/10/2021,INv 76 Stripe,,A,ZZZ2001,1,4S (96) Rubber Slider,$95.0000,0%,$95.00,,,Sale; Environmental Innovations Company Pty Ltd,,,,,GST,$9.50,$20.00,GST,$2.00,I,,,3,1,31,0,0,$126.50,Stripe,,,,,,,,,,Location1,Ecoshield,4235
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unimat Pty Ltd,,Unimat Pty Ltd,5/5 Clerke Place,Kurnell  NSW  2231,,,66937,14/10/2021,Inv 77 Stripe,,A,ZZZ2001,3,4S (96) Rubber Slider,$95.0000,0%,$285.00,,,Sale; Unimat Pty Ltd,,,,,GST,$28.50,$20.00,GST,$2.00,I,,,3,1,31,0,0,$649.00,Stripe,,,,,,,,,,Location1,*None,5560
Unimat Pty Ltd,,Unimat Pty Ltd,5/5 Clerke Place,Kurnell  NSW  2231,,,66937,14/10/2021,Inv 77 Stripe,,A,ZZZ2002,3,TRL (55) Rubber Slider,$95.0000,0%,$285.00,,,Sale; Unimat Pty Ltd,,,,,GST,$28.50,$20.00,GST,$2.00,I,,,3,1,31,0,0,$649.00,Stripe,,,,,,,,,,Location1,*None,5560
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unimat Pty Ltd,,Unimat Pty Ltd,5/5 Clerke Place,Kurnell  NSW  2231,,,66938,14/10/2021,Inv 78 Stripe,,A,ZZZ2002,1,TRL (55) Rubber Slider,$95.0000,0%,$95.00,,,Sale; Unimat Pty Ltd,,,,,GST,$9.50,$20.00,GST,$2.00,I,,,3,1,31,0,0,$231.00,Stripe,,,,,,,,,,Location1,*None,5560
Unimat Pty Ltd,,Unimat Pty Ltd,5/5 Clerke Place,Kurnell  NSW  2231,,,66938,14/10/2021,Inv 78 Stripe,,A,ZZZ2001,1,4S (96) Rubber Slider,$95.0000,0%,$95.00,,,Sale; Unimat Pty Ltd,,,,,GST,$9.50,$20.00,GST,$2.00,I,,,3,1,31,0,0,$231.00,Stripe,,,,,,,,,,Location1,*None,5560
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unimat Pty Ltd,,Unimat Pty Ltd,5/5 Clerke Place,Kurnell  NSW  2231,,,66939,14/10/2021,Inv 79 Stripe,,A,ZZZ2001,1,4S (96) Rubber Slider,$95.0000,0%,$95.00,,,Sale; Unimat Pty Ltd,,,,,GST,$9.50,$20.00,GST,$2.00,I,,,3,1,31,0,0,$231.00,Stripe,,,,,,,,,,Location1,*None,5560
Unimat Pty Ltd,,Unimat Pty Ltd,5/5 Clerke Place,Kurnell  NSW  2231,,,66939,14/10/2021,Inv 79 Stripe,,A,ZZZ2002,1,TRL (55) Rubber Slider,$95.0000,0%,$95.00,,,Sale; Unimat Pty Ltd,,,,,GST,$9.50,$20.00,GST,$2.00,I,,,3,1,31,0,0,$231.00,Stripe,,,,,,,,,,Location1,*None,5560
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unimat Pty Ltd,,Unimat Pty Ltd,5/5 Clerke Place,Kurnell  NSW  2231,,,66940,14/10/2021,Inv 80 Stripe,,A,ZZZ2001,1,4S (96) Rubber Slider,$95.0000,0%,$95.00,,,Sale; Unimat Pty Ltd,,,,,GST,$9.50,$20.00,GST,$2.00,I,,,3,1,31,0,0,$231.00,Stripe,,,,,,,,,,Location1,*None,5560
Unimat Pty Ltd,,Unimat Pty Ltd,5/5 Clerke Place,Kurnell  NSW  2231,,,66940,14/10/2021,Inv 80 Stripe,,A,ZZZ2002,1,TRL (55) Rubber Slider,$95.0000,0%,$95.00,,,Sale; Unimat Pty Ltd,,,,,GST,$9.50,$20.00,GST,$2.00,I,,,3,1,31,0,0,$231.00,Stripe,,,,,,,,,,Location1,*None,5560
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QED Environmental Services,,QED Environmental Services,PO Box 162,Leederville  WA  6903,Australia,,66983,21/10/2021,,,A,ZZZ0001,1,WanmaLab Pendulum,"$10,550.0000",0%,"$10,550.00",9005,,Sale; QED Environmental Services,,,,,GST,"$1,055.00",$.00,GST,$.00,I,,,3,1,31,0,0,"$12,353.00",BANK TRANSFER,,,,,,,,,,Location1,*None,4086
QED Environmental Services,,QED Environmental Services,PO Box 162,Leederville  WA  6903,Australia,,66983,21/10/2021,,,A,ZZZ2002,2,TRL (55) Rubber Slider,$95.0000,0%,$190.00,9005,,Sale; QED Environmental Services,,,,,GST,$19.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$12,353.00",BANK TRANSFER,,,,,,,,,,Location1,*None,4086
QED Environmental Services,,QED Environmental Services,PO Box 162,Leederville  WA  6903,Australia,,66983,21/10/2021,,,A,ZZZ2003,1,Slider Backing Plate,$45.0000,0%,$45.00,9005,,Sale; QED Environmental Services,,,,,GST,$4.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$12,353.00",BANK TRANSFER,,,,,,,,,,Location1,*None,4086
QED Environmental Services,,QED Environmental Services,PO Box 162,Leederville  WA  6903,Australia,,66983,21/10/2021,,,A,ZZZ2006,20,3M Lapping Film,$5.0000,0%,$100.00,9005,,Sale; QED Environmental Services,,,,,GST,$10.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$12,353.00",BANK TRANSFER,,,,,,,,,,Location1,*None,4086
QED Environmental Services,,QED Environmental Services,PO Box 162,Leederville  WA  6903,Australia,,66983,21/10/2021,,,A,ZZZ2007,10,P400 Wet & Dry Paper,$2.0000,0%,$20.00,9005,,Sale; QED Environmental Services,,,,,GST,$2.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$12,353.00",BANK TRANSFER,,,,,,,,,,Location1,*None,4086
QED Environmental Services,,QED Environmental Services,PO Box 162,Leederville  WA  6903,Australia,,66983,21/10/2021,,,A,ZZZ5013,1,Shipping Fee S13,$325.0000,0%,$325.00,9005,,Sale; QED Environmental Services,,,,,GST,$32.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$12,353.00",BANK TRANSFER,,,,,,,,,,,*None,4086
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zerofal Ltd,,Zerofal Ltd,30 Regent Crescent,Moorebank  NSW  2170,Australia,,66984,21/10/2021,Inv 81 Stripr,,A,ZZZ2006,1,3M Lapping Film (pack 10),$50.0000,0%,$50.00,,,Sale; Zerofal Ltd,,,,,GST,$5.00,$20.00,GST,$2.00,I,,,3,1,31,0,0,$77.00,Stripe,,,,,,,,,,Location1,Brendan Sheedy,4165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAFEgroup Pty Ltd,,SAFEgroup Pty Ltd,170 Swan Street,Morpeth  NSW  2321,,,66985,21/10/2021,Inv 82 Stripe,,A,ZZZ2009,1,Tortus sliders (pack of 6),$100.0000,0%,$100.00,,,Sale; Safe Group Automation,,,,,GST,$10.00,$20.00,GST,$2.00,I,,,3,1,31,0,0,$132.00,Stripe,,,,,,,,,,Location1,Jason,4420
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soundhealth Pty Ltd,,Soundhealth Pty Ltd,24 Falkland Close,Winmalee  NSW  2777,,,67028,26/10/2021,Inv 83 Stripe,,A,ZZZ1102,1,Munro Bullseye Level,$50.0000,0%,$50.00,,,Sale; Soundhealth Pty Ltd,,,,,GST,$5.00,$60.00,GST,$6.00,I,,,3,1,31,0,0,$225.50,Stripe,,,,,,,,,,Location1,*None,5539
Soundhealth Pty Ltd,,Soundhealth Pty Ltd,24 Falkland Close,Winmalee  NSW  2777,,,67028,26/10/2021,Inv 83 Stripe,,A,ZZZ2001,1,4S (96) Rubber Slider,$95.0000,0%,$95.00,,,Sale; Soundhealth Pty Ltd,,,,,GST,$9.50,$60.00,GST,$6.00,I,,,3,1,31,0,0,$225.50,Stripe,,,,,,,,,,Location1,*None,5539
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DuluxGroup,,Dulux Australia,1956 Dandenong Road,Clayton  VIC  3168,Australia,,67128,06/11/2021,4201415298,,A,ZZZ00001,1,Munro Pendulum (Analogue),"$13,550.0000",0%,"$13,550.00",9005,,Sale; Dulux Australia,,,,,GST,"$1,355.00",$.00,GST,$.00,I,,,2,0,7,0,0,"$15,262.50",BANK TRANSFER,,,,,,,,,,Location1,*None,658
DuluxGroup,,Dulux Australia,1956 Dandenong Road,Clayton  VIC  3168,Australia,,67128,06/11/2021,4201415298,,A,ZZZ5013,1,Shipping Fee S13,$325.0000,0%,$325.00,9005,,Sale; Dulux Australia,,,,,GST,$32.50,$.00,GST,$.00,I,,,2,0,7,0,0,"$15,262.50",BANK TRANSFER,,,,,,,,,,,*None,658
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zerofal Ltd,,Zerofal Ltd,30 Regent Crescent,Moorebank  NSW  2170,Australia,,67130,08/11/2021,,,A,ZZZ2001,3,4S (96) Rubber Slider,$95.0000,0%,$285.00,,,Sale; Zerofal Ltd,,,,,GST,$28.50,$20.00,GST,$2.00,I,,,3,1,31,0,0,$335.50,Stripe,,,,,,,,,,Location1,Brendan Sheedy,4165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sliptest Australia Pty Ltd,,Sliptest Australia Pty Ltd,11 Fuschia Way,Gaven   QLD  4211,Australia,,67157,09/11/2021,,,A,ZZZ2006,1,3M Lapping Film (pack 10),$50.0000,0%,$50.00,,,Sale; Sliptest Australia Pty Ltd,,,,,GST,$5.00,$.00,GST,$.00,I,,,3,1,31,0,0,$99.00,Stripe,,,,,,,,,,Location1,*None,5073
Sliptest Australia Pty Ltd,,Sliptest Australia Pty Ltd,11 Fuschia Way,Gaven   QLD  4211,Australia,,67157,09/11/2021,,,A,ZZZ2007,2,P400 Paper (Pack 10),$20.0000,0%,$40.00,,,Sale; Sliptest Australia Pty Ltd,,,,,GST,$4.00,$.00,GST,$.00,I,,,3,1,31,0,0,$99.00,Stripe,,,,,,,,,,Location1,*None,5073
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zerofal Ltd,,Zerofal Ltd,30 Regent Crescent,Moorebank  NSW  2170,Australia,,67167,15/11/2021,Inv 86,,A,ZZZ2001,3,4S (96) Rubber Slider,$95.0000,0%,$285.00,,,Sale; Zerofal Ltd,,,,,GST,$28.50,$20.00,GST,$2.00,I,,,3,1,31,0,0,$445.50,Stripe,,,,,,,,,,Location1,Brendan Sheedy,4165
Zerofal Ltd,,Zerofal Ltd,30 Regent Crescent,Moorebank  NSW  2170,Australia,,67167,15/11/2021,Inv 86,,A,ZZZ2009,1,Tortus sliders (pack of 6),$100.0000,0%,$100.00,,,Sale; Zerofal Ltd,,,,,GST,$10.00,$20.00,GST,$2.00,I,,,3,1,31,0,0,$445.50,Stripe,,,,,,,,,,Location1,Brendan Sheedy,4165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slip Test Specialists,,Sliptest Specialists,11/3 Kaleski Street,Moorebank  NSW  2170,,,67191,17/11/2021,Inv 87 Stripe,,A,ZZZ0003,1,Wessex Tortus 3,"$9,950.0000",0%,"$9,950.00",,,Sale; Sliptest Specialists,,,,,GST,$995.00,$320.00,GST,$32.00,I,,,3,1,31,0,0,"$14,433.10",,,,,,,,,,,Location1,*None,5594
Slip Test Specialists,,Sliptest Specialists,11/3 Kaleski Street,Moorebank  NSW  2170,,,67191,17/11/2021,Inv 87 Stripe,,A,ZZZ243,1,Tortus Paper Rolls,$6.0000,0%,$6.00,,,Sale; Sliptest Specialists,,,,,GST,$.60,$320.00,GST,$32.00,I,,,3,1,31,0,0,"$14,433.10",,,,,,,,,,,Location1,*None,5594
Slip Test Specialists,,Sliptest Specialists,11/3 Kaleski Street,Moorebank  NSW  2170,,,67191,17/11/2021,Inv 87 Stripe,,A,ZZZ2009,1,Tortus sliders (pack of 6),$100.0000,0%,$100.00,,,Sale; Sliptest Specialists,,,,,GST,$10.00,$320.00,GST,$32.00,I,,,3,1,31,0,0,"$14,433.10",,,,,,,,,,,Location1,*None,5594
Slip Test Specialists,,Sliptest Specialists,11/3 Kaleski Street,Moorebank  NSW  2170,,,67191,17/11/2021,Inv 87 Stripe,,A,ZZZ4011,1,Training - Tortus (AS4663),$995.0000,0%,$995.00,,,Sale; Sliptest Specialists,,,,,GST,$99.50,$320.00,GST,$32.00,I,,,3,1,31,0,0,"$14,433.10",,,,,,,,,,,,*None,5594
Slip Test Specialists,,Sliptest Specialists,11/3 Kaleski Street,Moorebank  NSW  2170,,,67191,17/11/2021,Inv 87 Stripe,,A,ZZZ5106,1,Training Travel Fee T6,"$1,750.0000",0%,"$1,750.00",,,Sale; Sliptest Specialists,,,,,GST,$175.00,$320.00,GST,$32.00,I,,,3,1,31,0,0,"$14,433.10",,,,,,,,,,,,*None,5594
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Floor Concepts Australia,,Floor Concepts Australia,10-12 India Street,Capalaba  QLD  4157,,,67223,19/11/2021,Inv 88 Stripe,,A,ZZZ0001,1,WanmaLab Pendulum,"$10,550.0000",0%,"$10,550.00",,,Sale; Floor Concepts Australia,,,,,GST,"$1,055.00",$.00,GST,$.00,I,,,3,1,31,0,0,"$13,799.50",Stripe,,,,,,,,,,Location1,*None,5595
Floor Concepts Australia,,Floor Concepts Australia,10-12 India Street,Capalaba  QLD  4157,,,67223,19/11/2021,Inv 88 Stripe,,A,ZZZ4001,1,Training - Pendulum (AS4663),"$1,995.0000",0%,"$1,995.00",,,Sale; Floor Concepts Australia,,,,,GST,$199.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$13,799.50",Stripe,,,,,,,,,,,*None,5595
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adbri Masonry,,Adbri Masonry,85 Christensen Road,Stapylton  QLD  4207,,,67274,24/11/2021,,,A,ZZZ2001,1,4S (96) Rubber Slider,$95.0000,0%,$95.00,,,Sale; Adbri Masonry,,,,,GST,$9.50,$20.00,GST,$2.00,I,,,3,1,31,0,0,$231.00,Stripe,,,,,,,,,,Location1,*None,5273
Adbri Masonry,,Adbri Masonry,85 Christensen Road,Stapylton  QLD  4207,,,67274,24/11/2021,,,A,ZZZ2002,1,TRL (55) Rubber Slider,$95.0000,0%,$95.00,,,Sale; Adbri Masonry,,,,,GST,$9.50,$20.00,GST,$2.00,I,,,3,1,31,0,0,$231.00,Stripe,,,,,,,,,,Location1,*None,5273
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Floor Concepts Australia,,Floor Concepts Australia,10-12 India Street,Capalaba  QLD  4157,,,67276,24/11/2021,Inv 90 Stripe,,A,ZZZ702,1,Pendulum Conditioning Board,$95.0000,0%,$95.00,,,Sale; Floor Concepts Australia,,,,,GST,$9.50,$.00,GST,$.00,I,,,3,1,31,0,0,$104.50,Stripe,,,,,,,,,,Location1,*None,5595
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti Skid Industries,,Anti Skid Industries,5 Tacoma Circuit,Canning Vale  WA  6155,,,67292,26/11/2021,Inv 91 Stripe,,A,ZZZ3001,1,Calibration- Pendulum,"$1,100.0000",0%,"$1,100.00",,,Sale; Anti Skid Industries,,,,,GST,$110.00,$20.00,GST,$2.00,I,,,3,1,31,0,0,"$1,518.00",Stripe,,,,,,,,,,,*None,5602
Anti Skid Industries,,Anti Skid Industries,5 Tacoma Circuit,Canning Vale  WA  6155,,,67292,26/11/2021,Inv 91 Stripe,,A,ZZZ2001,2,4S (96) Rubber Slider,$95.0000,0%,$190.00,,,Sale; Anti Skid Industries,,,,,GST,$19.00,$20.00,GST,$2.00,I,,,3,1,31,0,0,"$1,518.00",Stripe,,,,,,,,,,Location1,*None,5602
Anti Skid Industries,,Anti Skid Industries,5 Tacoma Circuit,Canning Vale  WA  6155,,,67292,26/11/2021,Inv 91 Stripe,,A,ZZZ2006,1,3M Lapping Film (pack 10),$50.0000,0%,$50.00,,,Sale; Anti Skid Industries,,,,,GST,$5.00,$20.00,GST,$2.00,I,,,3,1,31,0,0,"$1,518.00",Stripe,,,,,,,,,,Location1,*None,5602
Anti Skid Industries,,Anti Skid Industries,5 Tacoma Circuit,Canning Vale  WA  6155,,,67292,26/11/2021,Inv 91 Stripe,,A,ZZZ2007,1,P400 Paper (Pack 10),$20.0000,0%,$20.00,,,Sale; Anti Skid Industries,,,,,GST,$2.00,$20.00,GST,$2.00,I,,,3,1,31,0,0,"$1,518.00",Stripe,,,,,,,,,,Location1,*None,5602
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anti Skid Industries,,Anti Skid Industries,5 Tacoma Circuit,Canning Vale  WA  6155,,,67341,30/11/2021,,,A,ZZZ106,1,Wessex Bullseye Level,$61.0000,0%,$61.00,,,Sale; Anti Skid Industries,,,,,GST,$6.10,$.00,GST,$.00,I,,,3,1,31,0,0,$152.90,BANK TRANSFER,,,,,,,,,,Location1,*None,5602
Anti Skid Industries,,Anti Skid Industries,5 Tacoma Circuit,Canning Vale  WA  6155,,,67341,30/11/2021,,,A,ZZZ151,2,Slider Measuring Tool Backing ,$39.0000,0%,$78.00,,,Sale; Anti Skid Industries,,,,,GST,$7.80,$.00,GST,$.00,I,,,3,1,31,0,0,$152.90,BANK TRANSFER,,,,,,,,,,Location1,*None,5602
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STMW Slip Testing Services,,STMW,"Unit 7, 88 Pearl Street",Kingscliff  NSW  2487,Australia,,67347,01/12/2021,Inv 92 Stripe,,A,ZZZ2001,2,4S (96) Rubber Slider,$95.0000,0%,$190.00,,,Sale; STMW,,,,,GST,$19.00,$20.00,GST,$2.00,I,,,3,1,31,0,0,$231.00,Stripe,,,,,,,,,,Location1,Crispin Arnison,3719
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Environmental Innovations Company Pty Ltd,,Environmental Innovations Company Pty Ltd,"Unit 1, 66 Osullivan Beach Road",Lonsdale  SA  5160,Australia,X,67355,01/12/2021,,,A,ZZZ0001,1,WanmaLab Pendulum,"$10,550.0000",0%,"$10,550.00",,,Sale; Environmental Innovations Company Pty Ltd,,,,,GST,"$1,055.00",$.00,GST,$.00,I,,,3,1,31,0,0,"$13,469.50",BANK TRANSFER,,,,,,,,,,Location1,Ecoshield,4235
Environmental Innovations Company Pty Ltd,,Environmental Innovations Company Pty Ltd,"Unit 1, 66 Osullivan Beach Road",Lonsdale  SA  5160,Australia,X,67355,01/12/2021,,,A,ZZZ2002,1,TRL (55) Rubber Slider,$95.0000,0%,$95.00,,,Sale; Environmental Innovations Company Pty Ltd,,,,,GST,$9.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$13,469.50",BANK TRANSFER,,,,,,,,,,Location1,Ecoshield,4235
Environmental Innovations Company Pty Ltd,,Environmental Innovations Company Pty Ltd,"Unit 1, 66 Osullivan Beach Road",Lonsdale  SA  5160,Australia,X,67355,01/12/2021,,,A,ZZZ705,1,Wessex P Verification Kit,"$1,250.0000",0%,"$1,250.00",,,Sale; Environmental Innovations Company Pty Ltd,,,,,GST,$125.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$13,469.50",BANK TRANSFER,,,,,,,,,,Location1,Ecoshield,4235
Environmental Innovations Company Pty Ltd,,Environmental Innovations Company Pty Ltd,"Unit 1, 66 Osullivan Beach Road",Lonsdale  SA  5160,Australia,X,67355,01/12/2021,,,A,ZZZ5014,1,Shipping Fee S14,$350.0000,0%,$350.00,,,Sale; Environmental Innovations Company Pty Ltd,,,,,GST,$35.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$13,469.50",BANK TRANSFER,,,,,,,,,,,Ecoshield,4235
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterSafe,,InterSafe,"Unit 1, 5 Henry Street ",Loganholme  QLD  4129,,,67371,03/12/2021,Inv 93,,A,ZZZ2001,2,4S (96) Rubber Slider,$95.0000,0%,$190.00,,,Sale; InterSafe,,,,,GST,$19.00,$.00,GST,$.00,I,,,3,1,31,0,0,$385.00,Stripe,,,,,,,,,,Location1,*None,4960
InterSafe,,InterSafe,"Unit 1, 5 Henry Street ",Loganholme  QLD  4129,,,67371,03/12/2021,Inv 93,,A,ZZZ2003,2,Slider Backing Plate,$45.0000,0%,$90.00,,,Sale; InterSafe,,,,,GST,$9.00,$.00,GST,$.00,I,,,3,1,31,0,0,$385.00,Stripe,,,,,,,,,,Location1,*None,4960
InterSafe,,InterSafe,"Unit 1, 5 Henry Street ",Loganholme  QLD  4129,,,67371,03/12/2021,Inv 93,,A,ZZZ2006,1,3M Lapping Film (pack 10),$50.0000,0%,$50.00,,,Sale; InterSafe,,,,,GST,$5.00,$.00,GST,$.00,I,,,3,1,31,0,0,$385.00,Stripe,,,,,,,,,,Location1,*None,4960
InterSafe,,InterSafe,"Unit 1, 5 Henry Street ",Loganholme  QLD  4129,,,67371,03/12/2021,Inv 93,,A,ZZZ2007,1,P400 Paper (Pack 10),$20.0000,0%,$20.00,,,Sale; InterSafe,,,,,GST,$2.00,$.00,GST,$.00,I,,,3,1,31,0,0,$385.00,Stripe,,,,,,,,,,Location1,*None,4960
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brisbane City Council,,Brisbane City Council,GPO Box 2567,Brisbane  QLD  4001,Australia,,67409,08/12/2021,4400322275,,A,ZZZ2001,2,4S (96) Rubber Slider,$95.0000,0%,$190.00,,,Sale; Brisbane City Council,,,,,GST,$19.00,$20.00,GST,$2.00,I,,,3,1,31,0,0,$231.00,BANK TRANSFER,,,,,,,,,,Location1,*None,3776
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
