ContactName,AccountNumber,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,PhoneNumber,MobileNumber,FaxNumber,EmailAddress,Website,SAAttentionTo,SAAddressLine1,SAAddressLine2,SAAddressLine3,SAAddressLine4,SACity,SARegion,SAPostalCode,SACountry,Discount,TaxNumber,BankAccountNumber,BankAccountName,SalesAccount,DueDateSalesDay,DueDateSalesTerm
Australiagen Office Portfolio Sub TC Pty Ltd,,ATF 127 Creek St Trust,C/- Knight Frank Australia Pty Ltd,Valad Trust,Locked Bag 2003,Archerfield,Qld,4108,,3246 8888 Rachael,04 2196 1810,,raquel.walker@au.knightfrank.com,,,,,,,,,,,0,,,,,7.0,2.0
Australian Ethical Property Trust,,C/- Jones Lang LaSalle (ACT) Pty Ltd,GPO Box 721,,,CANBERRA,ACT,2601,,0432 765 041,,,trustpayable@ap.jll.com,,,,,,,,,,,0,,,,,7.0,2.0
Australian Red Cross,,Humanity PLace,49 Park Road,,,Milton,QLD 4064,,,0439 747 110,,,,,,,,,,,,,,0,,,,,7.0,2.0
Australian Red Cross,,66 Montpilier Road,,,,Bowen Hills,Qld,4006,,07 3367 7470,0439 747110,,,,,,,,,,,,,0,,,,,7.0,2.0
Australian Super,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,7.0,2.0
Australian Tile Publications,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,7.0,2.0
Australian Unity Funds Management,,C/-North Blackburn Shopping Centre,PO Box 1077,,,North Blackburn,VIC,3130,,03 9878 4233,0433 977 383,,cfulford@savills.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Accounts Payable,,Aventus Sunshine Coast Pty Ltd,NXS #: ISTS - AVESUN,100 Maroochydore Road,,MAROOCHYDORE,QLD,4558,,07 5443 9337,0416 270 026,,PDF;COPY;ONLY,ap@aventusgroup.com.au,,,,,,,,,,0,,,,,7.0,2.0
Australian War Memorial,,GPO Box 345,,,,Canberra,ACT,2601,,02 6243 4333 ACC,0448 553 277 Jason,,financehelp@awm.gov.au,PO Require,,,,,,,,,,0,,,,,7.0,2.0
Australigen Office Portfolio Sub TC Pty Ltd,,C/-  Knight Frank,"Level 12, 221 London Circuit",,,Canberra,ACT,2600,,02 6230 7855,0419 913 280,,chris.olley@au.knightfrank.com,,,,,,,,,,,0,,,,,7.0,2.0
AVEO c/- John Clarke & Associates Pty Ltd,,PO Box 71,,,,The Gap,QLD,4061,,07 3510 2138,0411 656 201,07 3366 9344,john@johnclarke.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Aveo Group,,Basement Level,Cnr Skyring Terrace & Reddacliff Place,,,Newstead,Qld,4006,,3223 3888,,,idalina.dasilva@aveo.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Avis,,23 Albert Street,,,,Brisbane,Qld,4000,,07 3247 0577,0409 366 732,0703210 1080,india.mantle@avis.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Aztec Cleaning and Maintenace P/L,,44 Glenrowan Drive,,,,Tallai,Qld,4213,,07 55251099,,,aztec@live.com,,,,,,,,,,,0,,,,,7.0,2.0
B-Berg Pty Ltd,,PO Box 394,,,,NORTH LAKES,QLD,4509,,3293 6600,,,accounts@cornetts.com.au,,,,,,,,,,,0,,,,,7.0,2.0
B-burg Pty Ltd,,C/- Cornetts Supermarkets,PO Box 394,,,NORTH LAKES,QLD,4509,,07 3293 6600,,07 3293 6619,accounts@cornetts.com.au,,,,,,,,,,,0,,,,,7.0,2.0
B.I.C. Services Pty Ltd,N.S.W,12 Rothesay Avenue,,,,Ryde,NSW,2112,,02 9809 2000,0423 022 882,02 9808 4900,PDF;ONLY,accountspayable@consolidated.com.au,,,,,,,,,,0,,,,,7.0,2.0
B.I.C. Services Pty Ltd,QLD,5/212 Curtin Avenue West,,,,EAGLE FARM,QLD,4009,,02 9809 2000 Eden,,,PDF;ONLY,accountspayable@consolidated.com.au,,,,,,,,,,0,,,,,7.0,2.0
B/C 84 Brisbane Road CTS 41362,,C/- Challenge Strata Management,PO Box 8021,Gold Coast Mail Centre,,Bundall,Qld,4217,,07 5665 0088,,07 5665 0099,karenp@challengestrata.com,,,,,,,,,,,0,,,,,7.0,2.0
Baker Deane & Nutt Solicitors,,GPO Box 2196,,,,Canberra,ACT,2601,Australia,02 6230 1999,,02 6230 1666,,,,,,,,,,,,0,,,,,7.0,2.0
Alceon Group PTY LTD,,C/- Savills (NSW) Pty Ltd,44 Bungalow Road,,,Ballina,NSW,2478,,02 6681 4260,0478 486 371,,acoco@savills.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Ballina Fair,,R.I. Property Fund Pty Ltd,C/o- Ballina Fair Shopping Centre,84 Kerr Street,,Ballina,NSW,2478,Australia,02 6686 8555,,,,,,,,,,,,,,0,,,,,7.0,2.0
Bamm Group Pty Ltd,,PO Box 2072,,,,Wallsend South,NSW,2287,,02 9262 4601,0413 115 657,,epanagopoulos@ecynergy.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Bandini Builders P/L,,PO Box 703,,,,Burleigh Heads,Qld,4220,,0419 756 502,,,,,,,,,,,,,,0,,,,,7.0,2.0
Banksia Beach Shopping Centre,,C/- MDT Property and Energy Pty Ltd,128 Middle Street,,,Cleveland,QLD,4163,,0408 456 391Kent,,,kbeal@mdtpropertyandenergy.com.au,PO REQUIRED,,,,,,,,,,0,,,,,7.0,2.0
Baradel Investments Pty Ltd & Bourse Pty Ltd,,C/o- First Commercial Realty,Attn: First Asset Management,PO Box 7129,,EAST BRISBANE,QLD,4169,,07 3391 9500,0414 888 290,07 3391 6299,kim@firstcommercial.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Barard Management,,C/o- CB Richard Ellis,PO Box 7097,,,Brisbane,QLD,4001,Australia,07 3211 8317,,,,,,,,,,,,,,0,,,,,7.0,2.0
Barclay Mowlem,,P.O. BOX 701,,,,TOOWOOMBA,QLD,4350,,46328699,,46327192,,,,,,,,,,,,0,,,,,7.0,2.0
Barclay Mowlem,,Lot 170 Casuarina Way,,,,Kingscliffe,NSW,2487,,02 66741799,,02 66743761,,,,,,,,,,,,0,,,,,7.0,2.0
Barclay Mowlem,,973 Fairfield Road,,,,Moorooka,QLD,4105,Australia,07 3308 7700,0417 008 319,07 3308 7878,dburley@bmcl.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Barefoot Floors Pty Ltd,,78 Mt Perry Rd,,,,Bunderburg,QLD,4670,,0407 898 795,,,steve@barefootfloors.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Barry Moore Familiy Holdings,,,,,,,,,,,,,,,,,,,,,,,,0,,,,6-1201,7.0,2.0
Baulderstone Hornibrook,,P.O. Box 2566,,,,Kent Town,S.A,5071,,1800 089591,,08 82028992,,,,,,,,,,,,0,,,,,7.0,2.0
Bavco,,PO Box 3299,,,,Belconnen,ACT,2617,Australia,02 6241 0318,,02 6241 0319,bravco@optusnet.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Bay Boats,,439 Scarborough Road,,,,Scarborough,QLD,4020,,0438 776 976,,,pawson1@bigpond.com,,,,,,,,,,,0,,,,,7.0,2.0
Bayernfords Kamberra GmbH,,C/- Jones Lang LaSalle,GPO Box 721,,,Canberra City,ACT,2601,,0401 398 653,,,kim.hogan@ap.jj.com,,,,,,,,,,,0,,,,,7.0,2.0
Bayleys Property Services,,C/- Bayleys Property Services,PO Box 8320,,,Auckland,,1150,New Zealand,64 9 375 8497,,,Rahul.Patel@bayleys.co.nz,,,,,,,,,,,0,,,,,7.0,2.0
Bayside Blasting Services Pty Ltd,,T/a Enviro Clean And Blast,Po Box 754,,,Cleveland,QLD,4163,Australia,0411 803 466,,,Sales@EnviroCleanandBlast.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Accounts Payable,,Aventus Macgregor Unit Trust,NXS #: ISTS-AVEMAC,PO# 146797,555 Kessels Road,Macgregor,QLD,4109,,0450 719 758 Greg,02 4952 3277,,PDF;COPY;ONLY,ap@aventusproperty.com.au,,,,,,,,,,0,,,,,7.0,2.0
BC for Chermside Medical Complex,,CTS 38160,PO Box 814,,,Indooroopilly,QLD,4068,,07 3878 8574,0404 042 886,07 3367 1655,mpp@pcnaus.com.au,,,,,,,,,,,0,,,,,7.0,2.0
BC for Genesis Coomera,1286,OOCTS 35266,Residents Clubhouse,2 Synergy Drive,,Coomera,QLD,4209,Australia,07 5665 6253,0437 648 136,07 5665 6254,caretaker@genesiscoomeraeast.au,,,,,,,,,,,0,,,,,7.0,2.0
BC for Sea Resort & Spa CTS 33362,,20 Aerodrome Rd,,,,Maroochydore,Qld,4558,,5453 9512,Rebecca Accounts,07 54798100,H8793-GM@accor.com,,,,,,,,,,,0,,,,,7.0,2.0
BC#3 335275Q,,C/- Retail Realty,150 Chestnut St,,,Richmond,Vic,3121,,03 94215444,,07 94215400,propman@retailrealty.com.au,,,,,,,,,,,0,,,,,7.0,2.0
BSC Holdings Pty Ltd,,C/-Savills (Qld) Pty Ltd,GPO Box 2607,,,Brisbane,Qld,4001,,07 30028862,0478 486 371,07 32218008,mcoco@savills.com.au,,,,,,,,,,,0,,,,,7.0,2.0
BCSP #026203N,,C/- Retail Realty,624 Queensberry St,,,North Melbourne,Vic,3151,,03 94215444,,03 942154000,propman@retailrealty.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Beach Constructions,,PO Box 1306,,,,Cooparoo DC,QLD,4151,,07 3324 0224,0407 574 518,,meganm@beachconstructions.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Becton Investment Management P/L,,Inala Town Centre,PO Box 252,,,Inala,QLD,4077,,07 3278 9244,,,,,,,,,,,,,,0,,,,,7.0,2.0
Beech Constructions,,PO Box 1306,,,,COORPAROO DC,QLD,4151,,3324 0224,0407 574 518,,,,,,,,,,,,,0,,,,,7.0,2.0
Bell Central Shopping Centre,,PO Box 568,,,,Surfers Paradise,Qld,4217,,07 55925186,,,,,,,,,,,,,,0,,,,,7.0,2.0
Bellagio (Aust) Pty Ltd,,1 Huessler Tce,,,,Milton,QLD,4064,,0423 323 760,,,corey@bellagioaust.com,www.bellagioaust.com,,,,,,,,,,0,,,,,7.0,2.0
Bellevarde Constructions Pty Ltd,,PO Box 4320,,,,MANUKA,ACT,2603,,0431 929 969,,,martin@bellevarde.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Belmont Citi Centre Partnership Ltd,,Belmont Citi Centre,Macquarie Street,,,Belmont,NSW,2280,,02 4945 8510,0412 380 100,02 4947 7399,bbel2041@bigpond.net.au,,,,,,,,,,,0,,,,,7.0,2.0
Bendigo Marketplace,,Centre Management,116 Mitchel St,,,Bendigo,Vic,3550,,,,,,,,,,,,,,,,0,,,,,7.0,2.0
Lotus Capital Management Pty Ltd,,C/-JLL Management Office,PO Box 5259,,,Chatswood West,NSW,1515,,0408 968 072,02 9413 3252,,chris.adaley@ap.jll.com,,,,,,,,,,,0,,,,,7.0,2.0
Bennelong Value Funds,,C/- Jones Lang LaSalle,PO Box 5259,,,CHATSWOOD WEST,NSW,1515,,02 9413 3252,0408 968 072,02 9412 4597,penelope.mcghie@ap.jll.com,,,,,,,,,,,0,,,,,7.0,2.0
Bensley Cleaning Services,,PO Box 869,,,,Goulburn,NSW,2580,Australia,0412 297 066,,02 4822 3052,,,,,,,,,,,,0,,,,,7.0,2.0
Bernice Fargus,,3 Pipers Point,,,,Robina,QLD,4226,Australia,07 5562 1339,,,bernicefargus@hotmail.com,,,,,,,,,,,0,,,,,7.0,2.0
Berowra Village Shopping Centre,,C/- Raine & Horne Commercial Retail,PO Box 8202,,,GLENMORE PARK,NSW,2745,,02 4733 3699,,,mrobinson@rhcretail.com.au,,,,,,,,,,,0,,,,Apr-00,7.0,2.0
Bethell Flooring Pty Ltd,,31 Telford Street,,,,Virginia,QLD,4014,,07 3865 3255,07 5659 1729,0401 588 596 Michael,admin@bethellflooring.com.au,PO Required,,,,,,,,,,0,,,,,7.0,2.0
Biarritz Apartments,,85 Old Burleigh Road,,,,Surfers Paradise,QLD,4217,Australia,55701377,,55702480,,,,,,,,,,,,0,,,,,7.0,2.0
BIC Consolidated,,"Level 3, Suite 3.2",1B Homebush Bay Drive,,,Rhodes,NSW,2138,Australia,02 9809 2000,0402 430 504,02 9808 4900,PDF;ONLY,accountspayable@consolidated.com.au,,,,,,,,,,0,,,,,7.0,2.0
Big River Group Pty Ltd,,61 Trenayr Road,,,,Junction Hill,NSW,2460,,02 6644 0912,0438 457 590Jason,,accounts@bigrivergroup.com.au,,,,,,,,,,,0,,,,,7.0,2.0
QACPF Big Top Pty Ltd ATF QACPF Big Top,1494-7/8,Trust ABN 33581103251,C/-CBRE (C) Pty Ltd,Locked Bag 2003,,Archerfield,QLD,4108,,07 5443 4299,0431 787 270,a.jack@bt.qic.com,PDF;COPY;ONLY,reasap.pacific@cbre.com,,,,,,,,,,0,,,,,7.0,2.0
Big Top Shopping Centre,,12-20 Ocean Street,,,,Maroochydore,Qld,4558,,07 5443 4299,0431 787 270,,cbyron@savills.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Bill Adams Tiling,,PO Box 144,,,,Bribie Island,QLD,4507,,07 5495 6308,,07 5495 6308,dean@billadamstiling.com,,,,,,,,,,,0,,,,,7.0,2.0
Bimbadgen Estate,,790 McDonalds Road,,,,Pokolbin,NSW,2320,Australia,02 4998 4600,,02 4998 7732,,,,,,,,,,,,0,,,,,7.0,2.0
Biniris Pty Ltd,,P.O. Box 179,,,,Spring Hill,Qld,4004,,32523100,,32571186,,,,,,,,,,,,0,,,,,7.0,2.0
Bio-smart Australia Pty Ltd,,Locked Bag 1/204,Robina Town Centre,,,Robina,Qld,4230,,07 55932576,,07 55620470,,,,,,,,,,,,0,,,,,7.0,2.0
Birch Carrol & Coyle,,C/o- Star Building Management Services,PO Box 662,,,Spring Hill,QLD,4004,Australia,07 3252 2720,0438 746 717,07 3252 2740,,,,,,,,,,,,0,,,,,7.0,2.0
Bitzios,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,7.0,2.0
Blake Dawson,,GPO Box 2711,,,,Canberra,ACT,2601,Australia,02 6234 4000,,02 6234 4111,,,,,,,,,,,,0,,,,,7.0,2.0
Blakford Pty Ltd,,C/- Ryder Commercial Pty Ltd,Level 10,350 Queens Street,,Melbourne,VIC,3000,,,03 9240 0000,,danmiller350q@gmail.com,,,,,,,,,,,0,,,,,7.0,2.0
Bland 2 Brilliant Landscapes,,2/52 Griffith Street,,,,COOLANGATTA,QLD,4225,,5536 8007,0425 461 007,,accounts@bland2brillant.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Blau Holdings Pty Ltd & Rakio Pty Ltd,,C/- First Asset Management,PO Box 7129,,,East Brisbane,QLD,4169,,07 3824 0000,0455 551 788,07 38241925,,,,,,,,,,,,0,,,,,7.0,2.0
Bloomer Constructions (Qld) Pty Ltd,,PO Box 5480,,,,Alexandra Hills,Qld,4161,,07 33901254,,,,,,,,,,,,,,0,,,,,7.0,2.0
Blow In Shopfitting,,Unit 1-2 Boeing Place,,,,Cabooltre,Qld,4510,,07 54994510,,,info@blowinshopfitting.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Bluewater Point Resort at Minyama,,13 Nicklin Way,,,,Minyama,QLD,4575,Australia,07 5477 9900,,07 5477 9999,manager@bluewaterpointresort.com.au,,,,,,,,,,,0,,,,,7.0,2.0
BNY Trust Company of Australia Ltd,,North Blackburn Shopping Centre,C/- Centre Management,66-104 Springfield Road,,NORTH BLACKBURN,VIC,3130,,03 9878 4233,,03 9894 1415,scousins@northblackburnsc.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Merlin Australia Sub Pty Ltd,625,atf 10-12 Julius Ave Trust,C/-CBRE,"Level 21, 363 George Street",,SYDNEY,NSW,2000,,02 9889 5942,434560089,,reasap.pacific@cbre.com,,,,,,,,,,,0,,,,,7.0,2.0
Body Corporate 138 Albert St Brisbane,,GPO Box 3025,,,,Brisbane,Qld,4001,,,,,,,,,,,,,,,,0,,,,,7.0,2.0
Body Corporate for 88 Boundary St West End,,CTS 34120,C/- Star Building Management,PO Box 662,,Spring Hill,Qld,4004,,07 32522720,,,,,,,,,,,,,,0,,,,,7.0,2.0
Body Corporate for Bay Village on Hastings,1012-01,18 Hastings Street,,,,Nossa Heads,Qld,4567,,07 5432 8665,0405 743 225,,manager@bayvillagenoosa.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Body Corporate for Cutters Landing-Cook CTS 31994,,PO Box 731,,,,Spring Hill,Qld,4004,,07 38315832,,07 38315830,,,,,,,,,,,,0,,,,,7.0,2.0
Body Corporate for Dockside Hotel CTS 2888,,44 Ferry Street,,,,Kangaroo Point,QLD,4169,,0407 126 201,0458 839 388,,dockside.manager@centralgroup.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Body Corporate for Grand Florida CTS 26606,,PO Box 10374,,,,Southport,Qqld,4215,,07 55192900,,07 55192910,,,,,,,,,,,,0,,,,,7.0,2.0
The Body Corporate of North Point CTS 7575,,C/o- Star Building Management,PO Box 10093 Adelaide Street,,,Brisbane,QLD,4000,,3252 2720,,07 3220 1599,pdf;only,brisap@sskb.com.au,,,,,,,,,,0,,,,,7.0,2.0
Body Corporate for PENINSULA CTS 9865,390,C/- Archers Body Corporate Management,5 Clifford Street,,,SURFERS PARADISE,QLD,4217,,5531 6082,0425 067 231,,PDF;ONLY,goldcoastinvoices@abcm.com.au,,,,,,,,,,0,,,,,7.0,2.0
Body Corporate for Silverton Place,,101 Wickham Tce,,,,Brisbane,4000,,,38324953,,,,,,,,,,,,,,0,,,,,7.0,2.0
Body Corporate for Stuartholme Apartments,,C/- Star Buiding Management Services,PO Box 662,,,Spring Hill,Qld,4004,,,,,,,,,,,,,,,,0,,,,,7.0,2.0
Body Corporate for Surf 120,,PO Box 10374,,,,SOUTHPORT,QLD,4215,,07 3620 0600,,,goldcoast@ebbcm.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Body Corporate for The Centre CTS 14718,,c/- Challenge Strata Management,PO Box 8021 GCMC,,,Bundall,Qld,42`7,,07 55740055,,,,,,,,,,,,,,0,,,,,7.0,2.0
Body Corporate of 95 Charlotte Street,A/c ID 24725,Brisbane 24725,C/- Archers Body Corporate Management,GPO Box 3025,,Brisbane,Qld,4001,,07 3224 3525,0474 983 418,,chris.powell@accor.com,,,,,,,,,,,0,,,,,7.0,2.0
Body Corporate Of Viridian Noosa cts 41478,,PO Box 175,,,,NOOSA HEADS,Qld,4567,,,,,,,,,,,,,,,,0,,,,,7.0,2.0
Body Corporate Services for 201 Cairns,,"C/- Creditors Department, Locked Bag 22",,,,Haymarket,NSW,1238,,07 4040 4000,,,PDF;invoices@picagroup.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Body Corporate Services 37 Bligh St Sydney,,37 Bligh Street,,,,Sydney,NSW,2000,Australia,02 9239 0016,,02 9239 0017,,,,,,,,,,,,0,,,,,7.0,2.0
Bond Services Pty Ltd,,PO Box 1134,,,,Meadowbank,NSW,2114,,02 9809 5545 Goran,,02 9809 7114,nikicg@bondservices.com.au,,,,,,,,,,,0,,,,,7.0,2.0
BAEV-LaSalle Bonnyrigg Plaza Pty Ltd,,PO Box 1,,,,Bonnyrigg,NSW,2177,,02 9610 2000,,,remapinvoices@colliers.com,,,,,,,,,,,0,,,,,7.0,2.0
Bontarp Pty Ltd,,105 North Steyne,,,,Manly,NSW,2095,Australia,0413 839 008,,,,,,,,,,,,,,0,,,,,7.0,2.0
City of Boroondara,,Private Bag 1,,,,Camberwell,VIC,3124,,,,,invoices@boroondara.vic.gov.au,accounts.payable@boroondara.vic.gov.au,PO REQUIRED,,,,,,,,,0,,,,,7.0,2.0
Boyds Bay Landscaping,,PO Box 494,,,,Coolangatta,Qld,4225,,07 5536 5869,,,wnosworthy@boydsbaygroup.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Boyne Plaza,,C/- Centre Management,Underwood Marketplace,3215 Logan Road,,UNDERWOOD,QLD,4119,,07 3284 1766,,,hreid@ljhc.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Boyne Plaza,,C/- L.J.Hooker Commercial,2994 Logan Rd,,,Underwood,Qld,4119,,,,,,,,,,,,,,,,0,,,,,7.0,2.0
Brady Tiles Imports,,85 Crockford Street,,,,Northgate,QLD,4013,Australia,07 3266 7477,0413 732 527 Matthew,07 3266 2511,matthew@bradytiles.com.au,,,,,,,,,,,0,,,,,7.0,2.0
BPQ Pty Ltd,,PO Box 10932,,,,Brisbane Adelaide Street,QLD,4001,,07 5570 4575,,,accountsgc@bpqgroup.com.au,,,,,,,,,,,0,,,,Apr-00,7.0,2.0
Brian Burgess Management Group,,4/ 111 Moore Street,,,,Leichhardt,NSW,2040,Australia,02 95728044,,295728055,,,,,,,,,,,,0,,,,,7.0,2.0
Bridgemen Downs Retirement Village,,42 Ridley Rd,,,,Bridgeman Downs,Qld,4035,,07 38629020,,38629040,,,,,,,,,,,,0,,,,,7.0,2.0
Brisbane Airport Corporation Pty Limited,BAC,Accounts Payable,PO Box 61,,,Hamilton Central,QLD,4007,,3406 3064,0419 889747,34063070,PDF;COPY;ONLY,accounts.payable@bne.com.au,,,,,,,,,,0,,,,,7.0,2.0
Brisbane Airport Corp,,International Terminal,Mail Box 31,Airport Drive,,Brisbane Airport,QLD,4007,Attention Madonna,07 3406 3000,ACCOUNTS 34063028,07 3860 8659,accounts.payable@bne.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Brisbane Convention Centre,1406,PO Box 3869,,,,South Brisbane,QLD,4101,,07 3308 3014,,3308 3125,purchasing@bcec.com.au,leahM@bcec.com.au,,PO Box 3869,,,,South Brisbane,QLD,4101.0,,0,,,,,7.0,2.0
Brisbane Flooring Pty Ltd,,PO Box 367,,,,Northgate,QLD,4013,Australia,413629315,,07 3216 4254,,,,,,,,,,,,0,,,,,7.0,2.0
BrisBay Pty Ltd,,2/433 Ipswich Road,,,,Annerley,Qld,4103,,07 3892 5430,0412 835 724,,admin@brisbay.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Broadlex Cleaning & Property Services Pty Ltd,Canberra Broadl,PO Box 1851,,,,Fyshwick,ACT,2609,,02 6239 2260Katrina,,,canberra@broadlex.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Broadlex Services,,PO Box 848,,,,Artarmon,NSW,1570,,02 9437 4000,,,accounts@broadlex.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Broadlex Services NSW,,PO Box 848,,,,Artarman,NSW,1570,,02 9437 4000,0418 265 928,,behs@broadlex.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Broadlex Services Qld,,PO Box 145,,,,Virginia BC,QLD,4014,,0434 607 694,07 3860 4475,,behs@broadlex.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Broadway on the Mall,,Centre Management Ofiice,170 Queen St,,,Brisbane,Qld,4000,,3229 5233,3018 6002 Direct,3229 5166,lyndapearce@centa.net.au,,,,,,,,,,,0,,,,,7.0,2.0
Brookfield 324 Queen Street Landowner Pty Ltd,,C/o Brookfield Commercial Operations Pty Limited,GPO Box 2903,,,BRISBANE,QLD,4001,,0409 972029,3002 0003 Troy Pitt,,qldaccounts@au.brookfield.com,,,,,,,,,,,0,,,,,7.0,2.0
Brookfield Commercial Operations Pty Ltd,,GPO Box 172,,,,Sydney,NSW,2001,Attn: Brendan Male,07 3184 5002,,,brendan.male@brookfieldproperties.com,,,,,,,,,,,0,,,,,7.0,2.0
Brookfield Multiplex 240 Queen St Landowner P/L,,C/- Brookfield Commercial Operations Pty Limited,GPO Box 2903,,,BRISBANE,QLD,4001,,07 30020003,1800 252 166 ac opt 2,,,,,,,,,,,,,0,,,,,7.0,2.0
Brookfield Multiplex Constructions Pty Ltd,,32 Lincoln Square North,,,,CARLTON,VIC,3053,,03 8341 4500,0423 055 197,,sophie.kristallidis@brookfieldmultiplex.com,,,,,,,,,,,0,,,,,7.0,2.0
Brookfield Multiplex Services Pty Ltd  GWSS,,Great Western Super Centre,PO Box 2309,,,Keperra,Qld,4054,,07  38513800,1800 252 166 ac opt 2,,,,,,,,,,,,,0,,,,,7.0,2.0
Brown Steel,,157 O'Mara Road,,,,CHARLTON,QLD,4350,,4614 3999,0448 448 411 Allan,38078511,accounts@brownsteel.com.au,MUST HAVE ORDER #,,,,,,,,,,0,,,,,7.0,2.0
Bruce Thomas Lawyers,,PO Box 13046,,,,George Street MC,QLD,4003,Australia,07 3211 2233,,07 3211 2133,,,,,,,,,,,,0,,,,,7.0,2.0
Brutone Pty Ltd,1325-3,C/o Knight Frank Townsville & Mackay,380 Flinders Street,,,Townsville,QLD,4810,,07 4750 3000,0417 622 738,,Townsville.AmsAcc@au.knightfrank.com,,,,,,,,,,,0,,,,,7.0,2.0
Burpengary Central,,C/- Savills (Qld) Pty Ltd,PO Box 2607,,,Brisbane,QLD,4001,,0478 486 371,,,acoco@savills.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Buildcorp Group Pty Ltd,,t/as Buildcorp Interiors,ABN: 85 091 336 168,Level 8,189 Grey Street,South Brisbane,QLD,4101,,07 3139 0800,0420 364 623 Chris,0433 098 565 DREW,dimitri_falieros@buildcorp.com.au,accounts@buildcorp.com.au,PO Required,,,,,,,,,0,,,,,7.0,2.0
Buildcorp Interiors,,Level 1,165 Melbourne Street,,,SOUTH BRISBANE,QLD,4101,,3139 0800,0467 000 656,,rebecca_hawkins@buildcorp.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Building & Asset Services,,Client Services & Program Management,Level 4A 80 George Street,,,Brisbane,Qld,4000,,07 40 398 644,0427 342 341,,russell.keevers@hpw.qld.gov.au,,,,,,,,,,,0,,,,,7.0,2.0
Building and Asset Services,,Far North Qld Regional Office,PO Box  812,,,Cairns,Qld,4870,,07 4057 3835,,,christopher.blain@hpw.qld.gov.au,,,,,,,,,,,0,,,,,7.0,2.0
Built QLD Pty Ltd,,L1/ 76 Commercial Road,,,,Newstead,QLD,4006,,07 3666 0266,0437 034 961,,invoices@built.com.au,,,,,,,,,,,0,,,,,7.0,2.0
Bundaberg Regional Council,1502,PO Box 3130,,,,Bundaberg,QLD,4670,Australia,07 4192 1000,0417 122 488,07 4126 1604,tony.wright@bundaberg.qld.gov.au;Carol.Brown@bundaberg.qld.gov.au,,,,,,,,,,,0,,,,,7.0,2.0
Bunderberg Plaza,,Centre Management Office,Hinkler Place 16 Maryborough St Hinkler Place,,,Bundaberg,Qld,4670,,,,,,,,,,,,,,,,0,,,,,7.0,2.0
Sandran Pty Ltd,,GPO Box 562,,,,BRISBANE,QLD,4001,,07 3220 3611,0467 001 552 Emma,07 3220 2855,propertymanagementqld@kellycoproperty.com.au,PO Required,,,,,,,,,,0,,,,,7.0,2.0
Burnside Commercial Pty Ltd,,C/- Fitzroys,Level 20/ 367 Collins Street,,,Melbourne,VIC,3000,,03 9275 7777,,,,,,,,,,,,,,0,,,,,7.0,2.0
Burwood Terrace Retirement Village,,699 Highburg Road,,,,Burwood,VIC,3151,,03 9886 1964,0437 517 310,,victoria.graham@lendlease.com,,,,,,,,,,,0,,,,,7.0,2.0
Buzloj Pty Ltd,,C/- CBRE (C) Pty Ltd,QLD Rents Trust,,,,,,,07 5457 5757,,07 5457 5700,PDF;COPY;ONLY,reasap.pacific@cbre.com,,,,,,,,,,0,,,,,7.0,2.0
BWP Management Limited,,C/-  CBRE (C) Pty Ltd,QLD Rents Trust,Locked Bay 2003,,ARCHERFIELD,QLD,4108,,,,,,,,,,,,,,,,0,,,,,7.0,2.0
Byrne Ford Kedron,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,7.0,2.0
