*ContactName,EmailAddress,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,*InvoiceNumber,Reference,*InvoiceDate,*DueDate,Total,InventoryItemCode,*Description,*Quantity,*UnitAmount,Discount,*AccountCode,*TaxType,TaxAmount,TrackingName1,TrackingOption1,TrackingName2,TrackingOption2,Currency,BrandingTheme,Exchange Rate
 Floor Concepts Australia,,,,,,,,,,67223.0,Inv 88 Stripe,19/11/2021,19/11/2021,"$1,995.00",ZZZ4001,Training - Pendulum (AS4663),1.0,"1,995.0000",0%,43003.0,GST on Income,199.50,,,,,,,
 Adbri Masonry,,,,,,,,,,67274.0,,24/11/2021,24/11/2021,$95.00,ZZZ2001,4S (96) Rubber Slider,1.0,95.0000,0%,43003.0,GST on Income,9.50,,,,,,,
 Adbri Masonry,,,,,,,,,,67274.0,,24/11/2021,24/11/2021,$95.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 Adbri Masonry,,,,,,,,,,67274.0,,24/11/2021,24/11/2021,$95.00,ZZZ2002,TRL (55) Rubber Slider,1.0,95.0000,0%,43003.0,GST on Income,9.50,,,,,,,
 Floor Concepts Australia,,,,,,,,,,67276.0,Inv 90 Stripe,24/11/2021,24/11/2021,$95.00,ZZZ702,Pendulum Conditioning Board,1.0,95.0000,0%,43003.0,GST on Income,9.50,,,,,,,
 Anti Skid Industries,,,,,,,,,,67292.0,Inv 91 Stripe,26/11/2021,26/11/2021,"$1,100.00",ZZZ3001,Calibration- Pendulum,1.0,"1,100.0000",0%,43003.0,GST on Income,110.00,,,,,,,
 Anti Skid Industries,,,,,,,,,,67292.0,Inv 91 Stripe,26/11/2021,26/11/2021,"$1,100.00",,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 Anti Skid Industries,,,,,,,,,,67292.0,Inv 91 Stripe,26/11/2021,26/11/2021,$190.00,ZZZ2001,4S (96) Rubber Slider,2.0,95.0000,0%,43003.0,GST on Income,19.00,,,,,,,
 Anti Skid Industries,,,,,,,,,,67292.0,Inv 91 Stripe,26/11/2021,26/11/2021,$50.00,ZZZ2006,3M Lapping Film (pack 10),1.0,50.0000,0%,43003.0,GST on Income,5.00,,,,,,,
 Anti Skid Industries,,,,,,,,,,67292.0,Inv 91 Stripe,26/11/2021,26/11/2021,$20.00,ZZZ2007,P400 Paper (Pack 10),1.0,20.0000,0%,43003.0,GST on Income,2.00,,,,,,,
 Anti Skid Industries,,,,,,,,,,67341.0,,30/11/2021,30/11/2021,$61.00,ZZZ106,Wessex Bullseye Level,1.0,61.0000,0%,43003.0,GST on Income,6.10,,,,,,,
 Anti Skid Industries,,,,,,,,,,67341.0,,30/11/2021,30/11/2021,$78.00,ZZZ151,Slider Measuring Tool Backing ,2.0,39.0000,0%,43003.0,GST on Income,7.80,,,,,,,
 STMW Slip Testing Services,,,,,,,,,,67347.0,Inv 92 Stripe,01/12/2021,01/12/2021,$190.00,ZZZ2001,4S (96) Rubber Slider,2.0,95.0000,0%,43003.0,GST on Income,19.00,,,,,,,
 STMW Slip Testing Services,,,,,,,,,,67347.0,Inv 92 Stripe,01/12/2021,01/12/2021,$190.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 Environmental Innovations Company Pty Ltd,,,,,,,,,,67355.0,,01/12/2021,01/12/2021,"$10,550.00",ZZZ0001,WanmaLab Pendulum,1.0,"10,550.0000",0%,43003.0,GST on Income,"1,055.00",,,,,,,
 Environmental Innovations Company Pty Ltd,,,,,,,,,,67355.0,,01/12/2021,01/12/2021,$95.00,ZZZ2002,TRL (55) Rubber Slider,1.0,95.0000,0%,43003.0,GST on Income,9.50,,,,,,,
 Environmental Innovations Company Pty Ltd,,,,,,,,,,67355.0,,01/12/2021,01/12/2021,"$1,250.00",ZZZ705,Wessex P Verification Kit,1.0,"1,250.0000",0%,43003.0,GST on Income,125.00,,,,,,,
 Environmental Innovations Company Pty Ltd,,,,,,,,,,67355.0,,01/12/2021,01/12/2021,$350.00,ZZZ5014,Shipping Fee S14,1.0,350.0000,0%,43003.0,GST on Income,35.00,,,,,,,
 InterSafe,,,,,,,,,,67371.0,Inv 93,03/12/2021,03/12/2021,$190.00,ZZZ2001,4S (96) Rubber Slider,2.0,95.0000,0%,43003.0,GST on Income,19.00,,,,,,,
 InterSafe,,,,,,,,,,67371.0,Inv 93,03/12/2021,03/12/2021,$90.00,ZZZ2003,Slider Backing Plate,2.0,45.0000,0%,43003.0,GST on Income,9.00,,,,,,,
 InterSafe,,,,,,,,,,67371.0,Inv 93,03/12/2021,03/12/2021,$50.00,ZZZ2006,3M Lapping Film (pack 10),1.0,50.0000,0%,43003.0,GST on Income,5.00,,,,,,,
 InterSafe,,,,,,,,,,67371.0,Inv 93,03/12/2021,03/12/2021,$20.00,ZZZ2007,P400 Paper (Pack 10),1.0,20.0000,0%,43003.0,GST on Income,2.00,,,,,,,
 Brisbane City Council,,,,,,,,,,67409.0,4400322275,08/12/2021,08/12/2021,$190.00,ZZZ2001,4S (96) Rubber Slider,2.0,95.0000,0%,43003.0,GST on Income,19.00,,,,,,,
 Brisbane City Council,,,,,,,,,,67409.0,4400322275,08/12/2021,08/12/2021,$190.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 Beaumont Tiles,,,,,,,,,,67432.0,Inv 94 Stripe,10/12/2021,10/12/2021,$190.00,ZZZ2001,4S (96) Rubber Slider,2.0,95.0000,0%,43003.0,GST on Income,19.00,,,,,,,
 Beaumont Tiles,,,,,,,,,,67432.0,Inv 94 Stripe,10/12/2021,10/12/2021,$190.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 Beaumont Tiles,,,,,,,,,,67432.0,Inv 94 Stripe,10/12/2021,10/12/2021,$45.00,ZZZ2003,Slider Backing Plate,1.0,45.0000,0%,43003.0,GST on Income,4.50,,,,,,,
 Slip Assessment Services,,,,,,,,,,67433.0,Inv 95 stripe,10/12/2021,10/12/2021,$95.00,ZZZ2002,TRL (55) Rubber Slider,1.0,95.0000,0%,43003.0,GST on Income,9.50,,,,,,,
 Slip Assessment Services,,,,,,,,,,67433.0,Inv 95 stripe,10/12/2021,10/12/2021,$95.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 Slip Assessment Services,,,,,,,,,,67433.0,Inv 95 stripe,10/12/2021,10/12/2021,$95.00,ZZZ2001,4S (96) Rubber Slider,1.0,95.0000,0%,43003.0,GST on Income,9.50,,,,,,,
 Wagstaff & Associates,,,,,,,,,,67584.0,,31/12/2021,31/12/2021,"$10,550.00",ZZZ0001,WanmaLab Pendulum,1.0,"10,550.0000",0%,43003.0,GST on Income,"1,055.00",Job,9005-Equipment Sale- AU,,,,,
 Wagstaff & Associates,,,,,,,,,,67584.0,,31/12/2021,31/12/2021,"$1,250.00",ZZZ705,WammaLab P Verification Kit,1.0,"1,250.0000",0%,43003.0,GST on Income,125.00,Job,9005-Equipment Sale- AU,,,,,
 Wagstaff & Associates,,,,,,,,,,67584.0,,31/12/2021,31/12/2021,$325.00,ZZZ5013,Shipping Fee S13,1.0,325.0000,0%,43003.0,GST on Income,32.50,Job,9005-Equipment Sale- AU,,,,,
 QED Environmental Services,,,,,,,,,,67636.0,Inv 1 Stripe,14/01/2022,14/01/2022,$150.00,ZZZ2006,3M Lapping Film (pack 10),3.0,50.0000,0%,43003.0,GST on Income,15.00,,,,,,,
 QED Environmental Services,,,,,,,,,,67636.0,Inv 1 Stripe,14/01/2022,14/01/2022,$150.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 QED Environmental Services,,,,,,,,,,67636.0,Inv 1 Stripe,14/01/2022,14/01/2022,$950.00,ZZZ2001,4S (96) Rubber Slider,10.0,95.0000,0%,43003.0,GST on Income,95.00,,,,,,,
 Soundhealth Pty Ltd,,,,,,,,,,67662.0,Inv 2 Stripe,17/01/2022,17/01/2022,$20.00,ZZZ2007,P400 Paper (Pack 10),1.0,20.0000,0%,43003.0,GST on Income,2.00,,,,,,,
 Soundhealth Pty Ltd,,,,,,,,,,67662.0,Inv 2 Stripe,17/01/2022,17/01/2022,$20.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 Soundhealth Pty Ltd,,,,,,,,,,67662.0,Inv 2 Stripe,17/01/2022,17/01/2022,$50.00,ZZZ2006,3M Lapping Film (pack 10),1.0,50.0000,0%,43003.0,GST on Income,5.00,,,,,,,
 Soundhealth Pty Ltd,,,,,,,,,,67662.0,Inv 2 Stripe,17/01/2022,17/01/2022,$190.00,ZZZ2001,4S (96) Rubber Slider,2.0,95.0000,0%,43003.0,GST on Income,19.00,,,,,,,
 Soundhealth Pty Ltd,,,,,,,,,,67662.0,Inv 2 Stripe,17/01/2022,17/01/2022,$45.00,ZZZ2003,Slider Backing Plate,1.0,45.0000,0%,43003.0,GST on Income,4.50,,,,,,,
 SlipLab,,,,,,,,,,67684.0,Inv 3 Stripe,19/01/2022,19/01/2022,$475.00,ZZZ2001,4S (96) Rubber Slider,5.0,95.0000,0%,43003.0,GST on Income,47.50,,,,,,,
 SlipLab,,,,,,,,,,67684.0,Inv 3 Stripe,19/01/2022,19/01/2022,$475.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 Brisbane City Council,,,,,,,,,,67694.0,4400322275,20/01/2022,20/01/2022,$190.00,ZZZ2002,TRL (55) Rubber Slider,2.0,95.0000,0%,43003.0,GST on Income,19.00,,,,,,,
 Brisbane City Council,,,,,,,,,,67694.0,4400322275,20/01/2022,20/01/2022,$190.00,,Freight Charge,1.0,25.0,0,,GST,0,,,,,,,
 Zerofal Ltd,,,,,,,,,,67701.0,Inv 5,21/01/2022,21/01/2022,$125.00,ZZZ3005,Labour For Calibration,1.0,125.0000,0%,43003.0,GST on Income,12.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,67702.0,Inv 5 Stripe,21/01/2022,21/01/2022,"$1,100.00",ZZZ3001,Calibration- Pendulum,1.0,"1,100.0000",0%,43003.0,GST on Income,110.00,,,,,,,
 Zerofal Ltd,,,,,,,,,,67757.0,,26/01/2022,26/01/2022,$245.00,ZZZ189,Wessex Pendulum Point Ring (ES,1.0,245.0000,0%,43003.0,GST on Income,24.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,67757.0,,26/01/2022,26/01/2022,$245.00,,Freight Charge,1.0,60.0,0,,GST,0,,,,,,,
 Millennium (WA) PTY LTD,,,,,,,,,,67765.0,,27/01/2022,27/01/2022,$600.00,ZZZ3002,Calibration- Tortus,1.0,600.0000,0%,43003.0,GST on Income,60.00,,,,,,,
 Griptek Anti-Slip Solutions  Pty Ltd,,,,,,,,,,67772.0,,28/01/2022,28/01/2022,$190.00,ZZZ2001,4S (96) Rubber Slider,2.0,95.0000,0%,43003.0,GST on Income,19.00,,,,,,,
 Griptek Anti-Slip Solutions  Pty Ltd,,,,,,,,,,67772.0,,28/01/2022,28/01/2022,$190.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 Adbri Masonry,,,,,,,,,,67773.0,,28/01/2022,28/01/2022,$95.00,ZZZ2002,TRL (55) Rubber Slider,1.0,95.0000,0%,43003.0,GST on Income,9.50,,,,,,,
 Adbri Masonry,,,,,,,,,,67773.0,,28/01/2022,28/01/2022,$95.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 Adbri Masonry,,,,,,,,,,67773.0,,28/01/2022,28/01/2022,$50.00,ZZZ2006,3M Lapping Film (pack 10),1.0,50.0000,0%,43003.0,GST on Income,5.00,,,,,,,
 Sliptest Australia Pty Ltd,,,,,,,,,,67816.0,Inv 10Stripe,03/02/2022,03/02/2022,"$1,100.00",ZZZ3001,Calibration- Pendulum,1.0,"1,100.0000",0%,43003.0,GST on Income,110.00,,,,,,,
 Millennium (WA) PTY LTD,,,,,,,,,,67817.0,Inv 11 Stripe,03/02/2022,03/02/2022,$600.00,ZZZ3002,Calibration- Tortus,1.0,600.0000,0%,43003.0,GST on Income,60.00,,,,,,,
 Millennium (WA) PTY LTD,,,,,,,,,,67836.0,GS 84949,03/02/2022,03/02/2022,"$1,100.00",ZZZ201,Tortus Load Cell (reconditioned),1.0,"1,100.0000",0%,43003.0,GST on Income,110.00,Job,9005-Equipment Sale- AU,,,,,
 Millennium (WA) PTY LTD,,,,,,,,,,67836.0,GS 84949,03/02/2022,03/02/2022,$5.00,ZZZ202,Tortus Slider Plunger,1.0,5.0000,0%,43003.0,GST on Income,.50,Job,9005-Equipment Sale- AU,,,,,
 Millennium (WA) PTY LTD,,,,,,,,,,67836.0,GS 84949,03/02/2022,03/02/2022,$50.00,ZZZ3006,Equipment Repair- Tortus (Othe,1.0,50.0000,0%,43003.0,GST on Income,5.00,Job,9005-Equipment Sale- AU,,,,,
 Millennium (WA) PTY LTD,,,,,,,,,,67836.0,GS 84949,03/02/2022,03/02/2022,$125.00,ZZZ3005,Equipment Repair- Labour charg,1.0,125.0000,0%,43003.0,GST on Income,12.50,Job,9005-Equipment Sale- AU,,,,,
 Brady Tiles Imports,,,,,,,,,,67871.0,Inv 12 stripe,09/02/2022,09/02/2022,"$1,100.00",ZZZ3001,Calibration- Pendulum,1.0,"1,100.0000",0%,43003.0,GST on Income,110.00,,,,,,,
 Brady Tiles Imports,,,,,,,,,,67872.0,Inv 13 Stirpe,09/02/2022,09/02/2022,$20.00,ZZZ1101,Munro Felt Friction Ring,1.0,20.0000,0%,43003.0,GST on Income,2.00,,,,,,,
 Slip Assessment Services,,,,,,,,,,67881.0,Inv14 Stripe,11/02/2022,11/02/2022,$100.00,ZZZ148,Pendulum High Friction Feet,1.0,100.0000,0%,43003.0,GST on Income,10.00,,,,,,,
 Slip Assessment Services,,,,,,,,,,67881.0,Inv14 Stripe,11/02/2022,11/02/2022,$100.00,,Freight Charge,1.0,60.0,0,,GST,0,,,,,,,
 InterSafe,,,,,,,,,,67916.0,Inv 15 Stripe,15/02/2022,15/02/2022,$190.00,ZZZ2001,4S (96) Rubber Slider,2.0,95.0000,0%,43003.0,GST on Income,19.00,,,,,,,
 InterSafe,,,,,,,,,,67916.0,Inv 15 Stripe,15/02/2022,15/02/2022,$90.00,ZZZ2003,Slider Backing Plate,2.0,45.0000,0%,43003.0,GST on Income,9.00,,,,,,,
 Frontline Support Pty Ltd,,,,,,,,,,67935.0,Inv 16 Stripe,17/02/2022,17/02/2022,$190.00,ZZZ2001,4S (96) Rubber Slider,2.0,95.0000,0%,43003.0,GST on Income,19.00,,,,,,,
 Frontline Support Pty Ltd,,,,,,,,,,67935.0,Inv 16 Stripe,17/02/2022,17/02/2022,$190.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 Frontline Support Pty Ltd,,,,,,,,,,67935.0,Inv 16 Stripe,17/02/2022,17/02/2022,$100.00,ZZZ2009,Tortus sliders (pack of 6),1.0,100.0000,0%,43003.0,GST on Income,10.00,,,,,,,
 QED Environmental Services,,,,,,,,,,67939.0,CH20220208,18/02/2022,18/02/2022,"$1,100.00",ZZZ3001,Calibration- Pendulum,1.0,"1,100.0000",0%,43003.0,GST on Income,110.00,,,,,,,
 QED Environmental Services,,,,,,,,,,67939.0,CH20220208,18/02/2022,18/02/2022,$.50,ZZZ103,Wessex Slider Washer,1.0,.5000,0%,43003.0,GST on Income,.05,,,,,,,
 QED Environmental Services,,,,,,,,,,67939.0,CH20220208,18/02/2022,18/02/2022,$119.00,ZZZ134,Pendulum Levelling Feet,1.0,119.0000,0%,43003.0,GST on Income,11.90,,,,,,,
 QED Environmental Services,,,,,,,,,,67939.0,CH20220208,18/02/2022,18/02/2022,$100.00,ZZZ148,Pendulum High Friction Feet,1.0,100.0000,0%,43003.0,GST on Income,10.00,,,,,,,
 QED Environmental Services,,,,,,,,,,67939.0,CH20220208,18/02/2022,18/02/2022,$125.00,ZZZ3005,Equipment Repair- Labour charg,1.0,125.0000,0%,43003.0,GST on Income,12.50,,,,,,,
 All Slip Solutions,,,,,,,,,,67945.0,Inv 17 Stripe,18/02/2022,18/02/2022,$119.00,ZZZ134,Pendulum Levelling Feet,1.0,119.0000,0%,43003.0,GST on Income,11.90,,,,,,,
 All Slip Solutions,,,,,,,,,,67945.0,Inv 17 Stripe,18/02/2022,18/02/2022,$119.00,,Freight Charge,1.0,60.0,0,,GST,0,,,,,,,
 QED Environmental Services,,,,,,,,,,67982.0,Inv 18 Stripe,24/02/2022,24/02/2022,$185.00,ZZZ2004,TRS Float Glass,1.0,185.0000,0%,43003.0,GST on Income,18.50,,,,,,,
 QED Environmental Services,,,,,,,,,,67982.0,Inv 18 Stripe,24/02/2022,24/02/2022,$185.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 ALS Industrial ,,,,,,,,,,67983.0,Inv 19 Stripe,24/02/2022,24/02/2022,$185.00,ZZZ2005,Pavigres Tile,1.0,185.0000,0%,43003.0,GST on Income,18.50,,,,,,,
 ALS Industrial ,,,,,,,,,,67983.0,Inv 19 Stripe,24/02/2022,24/02/2022,$185.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 ALS Industrial ,,,,,,,,,,67983.0,Inv 19 Stripe,24/02/2022,24/02/2022,$50.00,ZZZ2006,3M Lapping Film (pack 10),1.0,50.0000,0%,43003.0,GST on Income,5.00,,,,,,,
 SlipStop Australia,,,,,,,,,,68027.0,,01/03/2022,01/03/2022,$50.00,ZZZ2006,3M Lapping Film (pack 10),1.0,50.0000,0%,43003.0,GST on Income,5.00,,,,,,,
 SlipStop Australia,,,,,,,,,,68027.0,,01/03/2022,01/03/2022,$50.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 SlipStop Australia,,,,,,,,,,68027.0,,01/03/2022,01/03/2022,$20.00,ZZZ2007,P400 Paper (Pack 10),1.0,20.0000,0%,43003.0,GST on Income,2.00,,,,,,,
 QED Environmental Services,,,,,,,,,,68080.0,Inv 21 Stripe,09/03/2022,09/03/2022,$950.00,ZZZ2002,TRL (55) Rubber Slider,10.0,95.0000,0%,43003.0,GST on Income,95.00,,,,,,,
 QED Environmental Services,,,,,,,,,,68080.0,Inv 21 Stripe,09/03/2022,09/03/2022,$950.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 Secure Slip Testing,,,,,,,,,,68169.0,Inv 22 Stripe,21/03/2022,21/03/2022,$160.00,TC001,Slider 96 (4S) Rubber Sliders,2.0,80.0000,0%,43003.0,GST on Income,16.00,,,,,,,
 Secure Slip Testing,,,,,,,,,,68169.0,Inv 22 Stripe,21/03/2022,21/03/2022,$160.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 SlipLab,,,,,,,,,,68235.0,Inv 23 Stripe,30/03/2022,30/03/2022,$135.00,TC004,Slider Backing Plate,3.0,45.0000,0%,43003.0,GST on Income,13.50,,,,,,,
 SlipLab,,,,,,,,,,68235.0,Inv 23 Stripe,30/03/2022,30/03/2022,$135.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 SlipLab,,,,,,,,,,68235.0,Inv 23 Stripe,30/03/2022,30/03/2022,$285.00,TC002,Slider 55 (TRL) Rubber Slider,3.0,95.0000,0%,43003.0,GST on Income,28.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,68269.0,,07/04/2022,07/04/2022,"$7,500.00",WL002,WammaLab Pendulum (Used),1.0,"7,500.0000",0%,43003.0,GST on Income,750.00,Job,9005-Equipment Sale- AU,,,,,
 Floor Concepts Australia,,,,,,,,,,68270.0,00024-2022,07/04/2022,07/04/2022,$95.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,95.0000,0%,43003.0,GST on Income,9.50,,,,,,,
 Floor Concepts Australia,,,,,,,,,,68270.0,00024-2022,07/04/2022,07/04/2022,$45.00,TC004,Slider Backing Plate,1.0,45.0000,0%,43003.0,GST on Income,4.50,,,,,,,
 StoneCare Co,,,,,,,,,,68296.0,00025-2022,12/04/2022,12/04/2022,"$1,175.00",IC001,Calibration Pendulum,1.0,"1,175.0000",0%,43003.0,GST on Income,117.50,,,,,,,
 Australian Slip Testing Pty Ltd,,,,,,,,,,68316.0,Inv 26 Stripe,13/04/2022,13/04/2022,"$7,500.00",WL002,WammaLab Pendulum (Used),1.0,"7,500.0000",0%,43003.0,GST on Income,750.00,,,,,,,
 Ceramic Consultants,,,,,,,,,,68317.0,Inv 27 Stripe,13/04/2022,13/04/2022,"$7,500.00",WL002,WammaLab Pendulum (Used),1.0,"7,500.0000",0%,43003.0,GST on Income,750.00,,,,,,,
 Ceramic Consultants,,,,,,,,,,68317.0,Inv 27 Stripe,13/04/2022,13/04/2022,"$7,500.00",,Freight Charge,1.0,320.0,0,,GST,0,,,,,,,
 Ceramic Consultants,,,,,,,,,,68317.0,Inv 27 Stripe,13/04/2022,13/04/2022,$95.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,95.0000,0%,43003.0,GST on Income,9.50,,,,,,,
 Safe Floors Australia,,,,,,,,,,68378.0,Inv 28 Stripe,20/04/2022,20/04/2022,"$1,175.00",IC001,Calibration Pendulum,1.0,"1,175.0000",0%,43003.0,GST on Income,117.50,,,,,,,
 Safe Floors Australia,,,,,,,,,,68378.0,Inv 28 Stripe,20/04/2022,20/04/2022,$95.00,TC001,Slider 96 (4S) Rubber Sliders,1.0,95.0000,0%,43003.0,GST on Income,9.50,,,,,,,
 Safe Floors Australia,,,,,,,,,,68378.0,Inv 28 Stripe,20/04/2022,20/04/2022,$95.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,95.0000,0%,43003.0,GST on Income,9.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,68379.0,Inv 29 Stripe,20/04/2022,20/04/2022,$285.00,TC001,Slider 96 (4S) Rubber Sliders,3.0,95.0000,0%,43003.0,GST on Income,28.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,68379.0,Inv 29 Stripe,20/04/2022,20/04/2022,$285.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 Slip Assessment Services,,,,,,,,,,68414.0,,22/04/2022,22/04/2022,$285.00,TC001,Slider 96 (4S) Rubber Sliders,3.0,95.0000,0%,43003.0,GST on Income,28.50,,,,,,,
 Slip Assessment Services,,,,,,,,,,68414.0,,22/04/2022,22/04/2022,$285.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 Sealwerx WA,,,,,,,,,,68416.0,Inv 30 Stripe,22/04/2022,22/04/2022,$285.00,TC001,Slider 96 (4S) Rubber Sliders,3.0,95.0000,0%,43003.0,GST on Income,28.50,,,,,,,
 Sealwerx WA,,,,,,,,,,68416.0,Inv 30 Stripe,22/04/2022,22/04/2022,$285.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 Independent Slip Testing Services Limited,,,,,,,,,,68430.0,707,26/04/2022,26/04/2022,"$3,850.00",WL002,WammaLab Pendulum (Used),1.0,"3,850.0000",0%,43003.0,BAS Excluded,.00,,,,,,,
 Environmental Innovations Company Pty Ltd,,,,,,,,,,68459.0,Inv 32 Stripe,28/04/2022,28/04/2022,$95.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,95.0000,0%,43003.0,GST on Income,9.50,,,,,,,
 Environmental Innovations Company Pty Ltd,,,,,,,,,,68459.0,Inv 32 Stripe,28/04/2022,28/04/2022,$95.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 Nxtgen Commercial Services Pty Ltd,,,,,,,,,,68483.0,PO-0085,05/05/2022,05/05/2022,"$1,175.00",IC001,Calibration Pendulum,1.0,"1,175.0000",0%,43003.0,GST on Income,117.50,,,,,,,
 Daniels Associates,,,,,,,,,,68494.0,,06/05/2022,06/05/2022,$31.00,WL031,Slider Lifting Arm Locking Nut,1.0,31.0000,0%,43003.0,GST on Income,3.10,,,,,,,
 Daniels Associates,,,,,,,,,,68494.0,,06/05/2022,06/05/2022,$2.00,WL041,Pend Slider Humpback Pin,1.0,2.0000,0%,43003.0,GST on Income,.20,,,,,,,
 Daniels Associates,,,,,,,,,,68494.0,,06/05/2022,06/05/2022,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,68495.0,Inv 33 Stripe,09/05/2022,09/05/2022,$285.00,TC001,Slider 96 (4S) Rubber Sliders,3.0,95.0000,0%,43003.0,GST on Income,28.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,68495.0,Inv 33 Stripe,09/05/2022,09/05/2022,$285.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 QED Environmental Services,,,,,,,,,,68536.0,,12/05/2022,12/05/2022,$100.00,TC003,Tortus Slider (Pack of 6),1.0,100.0000,0%,43003.0,GST on Income,10.00,,,,,,,
 QED Environmental Services,,,,,,,,,,68536.0,,12/05/2022,12/05/2022,$100.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 Brisbane City Council,,,,,,,,,,68547.0,4400322275,16/05/2022,16/05/2022,$190.00,TC002,Slider 55 (TRL) Rubber Slider,2.0,95.0000,0%,43003.0,GST on Income,19.00,,,,,,,
 Brisbane City Council,,,,,,,,,,68547.0,4400322275,16/05/2022,16/05/2022,$190.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 InterSafe,,,,,,,,,,68559.0,Inv 35 Stripe,16/05/2022,16/05/2022,$190.00,TC002,Slider 55 (TRL) Rubber Slider,2.0,95.0000,0%,43003.0,GST on Income,19.00,,,,,,,
 Skheme Pty Ltd,,,,,,,,,,68609.0,Inv 36 Stripe,23/05/2022,23/05/2022,$95.00,TC001,Slider 96 (4S) Rubber Sliders,1.0,95.0000,0%,43003.0,GST on Income,9.50,,,,,,,
 Skheme Pty Ltd,,,,,,,,,,68609.0,Inv 36 Stripe,23/05/2022,23/05/2022,$95.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 Skheme Pty Ltd,,,,,,,,,,68609.0,Inv 36 Stripe,23/05/2022,23/05/2022,$95.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,95.0000,0%,43003.0,GST on Income,9.50,,,,,,,
 Skheme Pty Ltd,,,,,,,,,,68609.0,Inv 36 Stripe,23/05/2022,23/05/2022,$50.00,TC006,Verif- 3M Pink Lap Film (P 10 ,1.0,50.0000,0%,43003.0,GST on Income,5.00,,,,,,,
 Skheme Pty Ltd,,,,,,,,,,68609.0,Inv 36 Stripe,23/05/2022,23/05/2022,$20.00,TC005,Verif -P400 Paper(Pack of 10),1.0,20.0000,0%,43003.0,GST on Income,2.00,,,,,,,
 Soundhealth Pty Ltd,,,,,,,,,,68665.0,Inv 37 Stripe,30/05/2022,30/05/2022,$95.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,95.0000,0%,43003.0,GST on Income,9.50,,,,,,,
 Soundhealth Pty Ltd,,,,,,,,,,68665.0,Inv 37 Stripe,30/05/2022,30/05/2022,$95.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 Soundhealth Pty Ltd,,,,,,,,,,68665.0,Inv 37 Stripe,30/05/2022,30/05/2022,$45.00,TC004,Slider Backing Plate,1.0,45.0000,0%,43003.0,GST on Income,4.50,,,,,,,
 Slip Assessment Services,,,,,,,,,,68691.0,INv 38 Stripe,30/05/2022,30/05/2022,$100.00,TC003,Tortus Slider (Pack of 6),1.0,100.0000,0%,43003.0,GST on Income,10.00,,,,,,,
 Slip Assessment Services,,,,,,,,,,68691.0,INv 38 Stripe,30/05/2022,30/05/2022,$100.00,,Freight Charge,1.0,20.0,0,,GST,0,,,,,,,
 Safety & Environmental Services Australia,,,,,,,,,,68715.0,Inv 39 Stripe,01/06/2022,01/06/2022,$95.00,TC001,Slider 96 (4S) Rubber Sliders,1.0,95.0000,0%,43003.0,GST on Income,9.50,,,,,,,
