Date,Amount,Description,Payee,Reference,Transaction type,Account Code,Tax,Bank,ITEM CODE,Currency rate,Tname,Toption,Tname 1,Toption1,Line Amount Type,Tax Amount,Currency Name
30/09/2021,990.0,Credit card expenses September 2021,Mick and Technicians,tfr-277,SPEND,60101.0,GST on Expenses,21002.0,,,,,,,Exclusive,99.0,
30/09/2021,555.54,Credit card expenses September 2021,Mick and Technicians,tfr-277,SPEND,61004.0,GST on Expenses,21002.0,,,,,,,Exclusive,55.55,
30/09/2021,293.1,Credit card expenses September 2021,Mick and Technicians,tfr-277,SPEND,61301.0,GST on Expenses,21002.0,,,,,,,Exclusive,29.31,
30/09/2021,72.72,Credit card expenses September 2021,Mick and Technicians,tfr-277,SPEND,61301.0,GST on Expenses,21002.0,,,,,,,Exclusive,7.28,
30/09/2021,189.32,Credit card expenses September 2021,Mick and Technicians,tfr-277,SPEND,61301.0,GST on Expenses,21002.0,,,,,,,Exclusive,18.93,
30/09/2021,243.91,Credit card expenses September 2021,Mick and Technicians,tfr-277,SPEND,61304.0,GST on Expenses,21002.0,,,,,,,Exclusive,24.39,
30/09/2021,596.18,Credit card expenses September 2021,Mick and Technicians,tfr-277,SPEND,61501.0,GST on Expenses,21002.0,,,,,,,Exclusive,59.62,
30/09/2021,1152.57,Credit card expenses September 2021,Mick and Technicians,tfr-277,SPEND,61502.0,GST on Expenses,21002.0,,,,,,,Exclusive,115.26,
30/09/2021,18.18,Credit card expenses September 2021,Mick and Technicians,tfr-277,SPEND,61503.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.82,
30/09/2021,4877.42,Credit card expenses September 2021,Mick and Technicians,tfr-277,SPEND,61504.0,GST on Expenses,21002.0,,,,,,,Exclusive,487.74,
30/09/2021,1093.11,Credit card expenses September 2021,Mick and Technicians,tfr-277,SPEND,61506.0,GST on Expenses,21002.0,,,,,,,Exclusive,109.31,
30/09/2021,92.89,Credit card expenses September 2021,Mick and Technicians,tfr-277,SPEND,61705.0,GST on Expenses,21002.0,,,,,,,Exclusive,9.29,
30/09/2021,54.55,Credit card expenses September 2021,Mick and Technicians,tfr-277,SPEND,61711.0,GST on Expenses,21002.0,,,,,,,Exclusive,5.45,
30/09/2021,18.18,Credit card expenses September 2021,Mick and Technicians,tfr-277,SPEND,61711.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.82,
01/10/2021,5000.0,Aust Tax Office,Aust Tax Office,tfr-278,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
01/10/2021,1000.0,Aust Tax Office,Aust Tax Office,tfr-280,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
04/10/2021,925.0,ISTS rent,ISTS rent,tfr-282,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
04/10/2021,0.0,ISTS rent,ISTS rent,tfr-282,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
04/10/2021,700.0,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-284,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
07/10/2021,11.66,Stripe,Stripe,tfr-288,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
07/10/2021,2.51,Stripe,Stripe,tfr-289,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
07/10/2021,4.33,Stripe,Stripe,tfr-290,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
11/10/2021,2.51,Stripe,Stripe,tfr-295,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
11/10/2021,925.0,ISTS rent,ISTS rent,tfr-296,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
11/10/2021,0.0,ISTS rent,ISTS rent,tfr-296,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
11/10/2021,700.0,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-298,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
13/10/2021,10.0,ANZ Bank accounting servicing fee,ANZ Bank,tfr-302,SPEND,60001.0,GST Free Expenses,11111.0,,,,,,,Exclusive,0.0,
13/10/2021,3514.11,FBT paid invoice dated 06 July 2021,Aust Tax Office,tfr-303,SPEND,21105.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
14/10/2021,6265.8,DHL Express  (Australia) Pty Ltd- Pendulum Laboratorio de Resbaladicidad invoice #003058,DHL Express  (Australia) Pty Ltd,tfr-306,SPEND,61707.0,GST on Expenses,11111.0,,,,,,,Exclusive,626.58,
14/10/2021,-6265.8,DHL Express  (Australia) Pty Ltd- Pendulum Laboratorio de Resbaladicidad invoice #003058,DHL Express  (Australia) Pty Ltd,tfr-306,SPEND,61707.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
14/10/2021,88.0,DHL Express  (Australia) Pty Ltd- Pendulum Laboratorio de Resbaladicidad invoice #003058,DHL Express  (Australia) Pty Ltd,tfr-306,SPEND,61707.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
14/10/2021,23.58,DHL Express  (Australia) Pty Ltd- Pendulum Laboratorio de Resbaladicidad invoice #003058,DHL Express  (Australia) Pty Ltd,tfr-306,SPEND,61707.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
15/10/2021,4.33,Stripe,Stripe,tfr-310,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
15/10/2021,11.66,Stripe,Stripe,tfr-311,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
15/10/2021,4.33,Stripe,Stripe,tfr-312,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
15/10/2021,4.33,Stripe,Stripe,tfr-313,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
15/10/2021,5000.0,Aust Tax Office,Aust Tax Office,tfr-315,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
17/10/2021,15000.0,To utilise on the GTCC mortgage until the new BMW is ready for purchase ,Walton Global (email from Mick 17-10-2021),TFR-328,SPEND,21401.0,BAS Excluded,19001.0,,,,,,,Exclusive,0.0,
18/10/2021,925.0,ISTS rent,ISTS rent,tfr-332,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
18/10/2021,0.0,ISTS rent,ISTS rent,tfr-332,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
18/10/2021,700.0,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-333,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
18/10/2021,10.0,ANZ Bank accounting servicing fee,ANZ Bank,tfr-336,SPEND,60001.0,GST Free Expenses,11112.0,,,,,,,Exclusive,0.0,
22/10/2021,2.61,Stripe,Stripe,tfr-343,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
22/10/2021,1.65,Stripe,Stripe,tfr-344,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
25/10/2021,925.0,ISTS rent,ISTS rent,tfr-351,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
25/10/2021,0.0,ISTS rent,ISTS rent,tfr-351,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
25/10/2021,700.0,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-352,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
26/10/2021,2000.0,Aust Tax Office,Aust Tax Office,tfr-355,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
28/10/2021,4.25,Stripe,Stripe,tfr-358,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
28/10/2021,6223.35,Superannuation October-2021,Quick Super,tfr-359,SPEND,21201.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
28/10/2021,2000.0,Aust Tax Office,Aust Tax Office,tfr-362,SPEND,21106.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
31/10/2021,1299.17,October credit card expenses,Mick and Technicians,tfr-367,SPEND,62002.0,GST on Expenses,21002.0,,,,,,,Exclusive,129.92,
31/10/2021,822.9,October credit card expenses,Mick and Technicians,tfr-367,SPEND,62002.0,GST on Expenses,21002.0,,,,,,,Exclusive,82.29,
31/10/2021,233.41,October credit card expenses,Mick and Technicians,tfr-367,SPEND,61801.0,GST on Expenses,21002.0,,,,,,,Exclusive,23.34,
31/10/2021,189.71,October credit card expenses,Mick and Technicians,tfr-367,SPEND,61001.0,GST on Expenses,21002.0,,,,,,,Exclusive,18.97,
31/10/2021,135.0,October credit card expenses,Mick and Technicians,tfr-367,SPEND,60101.0,GST on Expenses,21002.0,,,,,,,Exclusive,13.5,
31/10/2021,866.79,October credit card expenses,Mick and Technicians,tfr-367,SPEND,61004.0,GST on Expenses,21002.0,,,,,,,Exclusive,86.68,
31/10/2021,681.5,October credit card expenses,Mick and Technicians,tfr-367,SPEND,61301.0,GST on Expenses,21002.0,,,,,,,Exclusive,68.15,
31/10/2021,141.63,October credit card expenses,Mick and Technicians,tfr-367,SPEND,61301.0,GST on Expenses,21002.0,,,,,,,Exclusive,14.16,
31/10/2021,190.96,October credit card expenses,Mick and Technicians,tfr-367,SPEND,61304.0,GST on Expenses,21002.0,,,,,,,Exclusive,19.09,
31/10/2021,4117.99,October credit card expenses,Mick and Technicians,tfr-367,SPEND,61501.0,GST on Expenses,21002.0,,,,,,,Exclusive,411.8,
31/10/2021,90.91,October credit card expenses,Mick and Technicians,tfr-367,SPEND,61502.0,GST on Expenses,21002.0,,,,,,,Exclusive,9.09,
31/10/2021,10.91,October credit card expenses,Mick and Technicians,tfr-367,SPEND,61503.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.09,
31/10/2021,7189.5,October credit card expenses,Mick and Technicians,tfr-367,SPEND,61504.0,GST on Expenses,21002.0,,,,,,,Exclusive,718.95,
31/10/2021,23.84,October credit card expenses,Mick and Technicians,tfr-367,SPEND,61505.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.39,
31/10/2021,1231.16,October credit card expenses,Mick and Technicians,tfr-367,SPEND,61506.0,GST on Expenses,21002.0,,,,,,,Exclusive,123.11,
31/10/2021,21.82,October credit card expenses,Mick and Technicians,tfr-367,SPEND,61705.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.18,
31/10/2021,54.54,October credit card expenses,Mick and Technicians,tfr-367,SPEND,61711.0,GST on Expenses,21002.0,,,,,,,Exclusive,5.46,
01/11/2021,6130.8,DHL Express  (Australia) Pty Ltd- GST on import pendulum Wanma lAb invoice # 003086,DHL Express  (Australia) Pty Ltd,tfr-368,SPEND,61707.0,GST on Expenses,11111.0,,,,,,,Exclusive,613.08,
01/11/2021,-6130.8,DHL Express  (Australia) Pty Ltd- GST on import pendulum Wanma lAb invoice # 003086,DHL Express  (Australia) Pty Ltd,tfr-368,SPEND,61707.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
01/11/2021,88.0,DHL Express  (Australia) Pty Ltd- GST on import pendulum Wanma lAb invoice # 003086,DHL Express  (Australia) Pty Ltd,tfr-368,SPEND,61707.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
01/11/2021,23.13,DHL Express  (Australia) Pty Ltd- GST on import pendulum Wanma lAb invoice # 003086,DHL Express  (Australia) Pty Ltd,tfr-368,SPEND,61707.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
01/11/2021,3000.0,Aust Tax Office,Aust Tax Office,tfr-374,SPEND,21106.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
01/11/2021,925.0,ISTS rent,ISTS rent,tfr-377,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
01/11/2021,0.0,ISTS rent,ISTS rent,tfr-377,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
01/11/2021,700.0,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-378,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
02/11/2021,2000.0,Aust Tax Office,Aust Tax Office,tfr-381,SPEND,21106.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
08/11/2021,925.0,ISTS rent,ISTS rent,tfr-396,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
08/11/2021,0.0,ISTS rent,ISTS rent,tfr-396,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
08/11/2021,700.0,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-397,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
09/11/2021,11.14,Reimbursement to NC for postage of parcel to Zerofal,Natalie Cameron,tfr-400,SPEND,61301.0,GST on Expenses,11111.0,,,,,,,Exclusive,1.11,
10/11/2021,6.17,Stripe,Stripe,tfr-402,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
11/11/2021,2000.0,Aust Tax Office,Aust Tax Office,tfr-405,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
12/11/2021,2.02,Stripe,Stripe,tfr-408,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
12/11/2021,10.0,ANZ Bank accounting servicing fee,ANZ Bank,tfr-409,SPEND,60001.0,GST Free Expenses,11111.0,,,,,,,Exclusive,0.0,
15/11/2021,925.0,ISTS rent,ISTS rent,tft-413,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
15/11/2021,0.0,ISTS rent,ISTS rent,tft-413,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
15/11/2021,700.0,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-414,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
16/11/2021,5000.0,Aust Tax Office,Aust Tax Office,tfr-419,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
17/11/2021,8.1,Stripe,Stripe,tfr-420,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
18/11/2021,252.88,Stripe- feed invoice on stripe #87 and MYOB #00067191,Stripe,tfr-424,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
18/11/2021,10.0,ANZ Bank- Accounting Servicing fee,ANZ Bank,tfr-429,SPEND,60001.0,GST Free Expenses,11112.0,,,,,,,Exclusive,0.0,
22/11/2021,925.0,ISTS rent,ISTS rent,tfr-432,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
22/11/2021,0.0,ISTS rent,ISTS rent,tfr-432,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
22/11/2021,700.0,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-433,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
23/11/2021,241.79,Stripe- Fees charged by Stripe inv 67223,Stripe,tfr-435,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
24/11/2021,17.2,Credit card transaction,MSFT INFO,tfr-442,SPEND,61001.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.72,
25/11/2021,4.33,Stripe- Fees charged Adbri Masonry Inv 91 Stripe,Stripe,tfr-443,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
25/11/2021,4000.0,Aust Tax Office,Aust Tax Office,tfr-445,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
26/11/2021,5000.0,Aust Tax Office,Aust Tax Office,tfr-447,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
26/11/2021,5000.0,Aust Tax Office,Aust Tax Office,tfr-448,SPEND,21106.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
26/11/2021,2.13,Stripe,Stripe,tfr-450,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
29/11/2021,3000.0,Aust Tax Office,Aust Tax Office,tfr-451,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
29/11/2021,925.0,ISTS rent,ISTS rent,tfr-453,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
29/11/2021,0.0,ISTS rent,ISTS rent,tfr-453,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
29/11/2021,700.0,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-454,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
29/11/2021,2000.0,Aust Tax Office,Aust Tax Office,tfr-455,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
29/11/2021,26.87,Stripe,Stripe,tfr-456,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
30/11/2021,5000.0,Aust Tax Office,Aust Tax Office,tfr-458,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
30/11/2021,7030.8,DHL Express  (Australia) Pty Ltd- Customs Munro pendulum,DHL Express  (Australia) Pty Ltd,tfr-461,SPEND,61707.0,GST on Expenses,11111.0,,,,,,,Exclusive,703.08,
30/11/2021,-7030.8,DHL Express  (Australia) Pty Ltd- Customs Munro pendulum,DHL Express  (Australia) Pty Ltd,tfr-461,SPEND,61707.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
30/11/2021,88.0,DHL Express  (Australia) Pty Ltd- Customs Munro pendulum,DHL Express  (Australia) Pty Ltd,tfr-461,SPEND,61707.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
30/11/2021,26.1,DHL Express  (Australia) Pty Ltd- Customs Munro pendulum,DHL Express  (Australia) Pty Ltd,tfr-461,SPEND,61707.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
30/11/2021,12652.1,DHL Express  (Australia) Pty Ltd,DHL Express  (Australia) Pty Ltd,tfr-462,SPEND,61707.0,GST on Expenses,11111.0,,,,,,,Exclusive,1265.21,
30/11/2021,-12652.1,DHL Express  (Australia) Pty Ltd,DHL Express  (Australia) Pty Ltd,tfr-462,SPEND,61707.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
30/11/2021,190.0,DHL Express  (Australia) Pty Ltd,DHL Express  (Australia) Pty Ltd,tfr-462,SPEND,61707.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
30/11/2021,48.03,DHL Express  (Australia) Pty Ltd,DHL Express  (Australia) Pty Ltd,tfr-462,SPEND,61707.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
30/11/2021,1649.05,ANZ Visa New credit card 9489- Expenses November 2021,Mick and Technicians,tfr-463,SPEND,62002.0,GST on Expenses,21002.0,,,,,,,Exclusive,164.9,
30/11/2021,1097.4,ANZ Visa New credit card 9489- Expenses November 2021,Mick and Technicians,tfr-463,SPEND,62002.0,GST on Expenses,21002.0,,,,,,,Exclusive,109.74,
30/11/2021,103.73,ANZ Visa New credit card 9489- Expenses November 2021,Mick and Technicians,tfr-463,SPEND,61801.0,GST on Expenses,21002.0,,,,,,,Exclusive,10.37,
30/11/2021,762.91,ANZ Visa New credit card 9489- Expenses November 2021,Mick and Technicians,tfr-463,SPEND,62111.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
30/11/2021,17.92,ANZ Visa New credit card 9489- Expenses November 2021,Mick and Technicians,tfr-463,SPEND,60018.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.79,
30/11/2021,212.5,ANZ Visa New credit card 9489- Expenses November 2021,Mick and Technicians,tfr-463,SPEND,60101.0,GST on Expenses,21002.0,,,,,,,Exclusive,21.25,
30/11/2021,870.07,ANZ Visa New credit card 9489- Expenses November 2021,Mick and Technicians,tfr-463,SPEND,61004.0,GST on Expenses,21002.0,,,,,,,Exclusive,87.0,
30/11/2021,613.32,ANZ Visa New credit card 9489- Expenses November 2021,Mick and Technicians,tfr-463,SPEND,61301.0,GST on Expenses,21002.0,,,,,,,Exclusive,61.33,
30/11/2021,254.55,ANZ Visa New credit card 9489- Expenses November 2021,Mick and Technicians,tfr-463,SPEND,61301.0,GST on Expenses,21002.0,,,,,,,Exclusive,25.45,
30/11/2021,70.45,ANZ Visa New credit card 9489- Expenses November 2021,Mick and Technicians,tfr-463,SPEND,61301.0,GST on Expenses,21002.0,,,,,,,Exclusive,7.05,
30/11/2021,166.51,ANZ Visa New credit card 9489- Expenses November 2021,Mick and Technicians,tfr-463,SPEND,61304.0,GST on Expenses,21002.0,,,,,,,Exclusive,16.66,
30/11/2021,3024.95,ANZ Visa New credit card 9489- Expenses November 2021,Mick and Technicians,tfr-463,SPEND,61501.0,GST on Expenses,21002.0,,,,,,,Exclusive,302.5,
30/11/2021,181.82,ANZ Visa New credit card 9489- Expenses November 2021,Mick and Technicians,tfr-463,SPEND,61502.0,GST on Expenses,21002.0,,,,,,,Exclusive,18.18,
30/11/2021,32.73,ANZ Visa New credit card 9489- Expenses November 2021,Mick and Technicians,tfr-463,SPEND,61503.0,GST on Expenses,21002.0,,,,,,,Exclusive,3.27,
30/11/2021,6051.35,ANZ Visa New credit card 9489- Expenses November 2021,Mick and Technicians,tfr-463,SPEND,61504.0,GST on Expenses,21002.0,,,,,,,Exclusive,605.14,
30/11/2021,33.81,ANZ Visa New credit card 9489- Expenses November 2021,Mick and Technicians,tfr-463,SPEND,61505.0,GST on Expenses,21002.0,,,,,,,Exclusive,3.39,
30/11/2021,1619.61,ANZ Visa New credit card 9489- Expenses November 2021,Mick and Technicians,tfr-463,SPEND,61506.0,GST on Expenses,21002.0,,,,,,,Exclusive,161.96,
30/11/2021,2.88,ANZ Visa New credit card 9489- Expenses November 2021,Mick and Technicians,tfr-463,SPEND,61705.0,GST on Expenses,21002.0,,,,,,,Exclusive,0.28,
30/11/2021,209.8,ANZ Visa New credit card 9489- Expenses November 2021,Mick and Technicians,tfr-463,SPEND,61705.0,GST on Expenses,21002.0,,,,,,,Exclusive,20.98,
30/11/2021,102.7,ANZ Visa New credit card 9489- Expenses November 2021,Mick and Technicians,tfr-463,SPEND,61711.0,GST on Expenses,21002.0,,,,,,,Exclusive,10.28,
01/12/2021,6187.17,Superannuation November 2021,Quick Super,tfr-464,SPEND,21201.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
02/12/2021,4.33,Stripe,Stripe,tfr-468,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
06/12/2021,925.0,ISTS rent,ISTS rent,tfr-473,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
06/12/2021,0.0,ISTS rent,ISTS rent,tfr-473,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
06/12/2021,700.0,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-474,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
06/12/2021,660.0,Reimbursement for double payment of invoice #00066498 Underwood Marketplace,A to Z Multiservices,tfr-476,SPEND,43006.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
06/12/2021,134.65,Fuel on 405XQC,BP Connect,tfr-477,SPEND,62001.0,GST on Expenses,21002.0,,,,,,,Exclusive,13.46,
07/12/2021,7.04,Stripe,Stripe,tfr-481,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
09/12/2021,21.82,Fuel 405XQC,Shamuel Mascot,tfr-488,SPEND,62001.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.18,
12/12/2021,21000.0,Trasnger to account BOQ 23042399 ,GTCC Loan BOQ,tfr-493,SPEND,21501.0,BAS Excluded,19001.0,,,,,,,Exclusive,0.0,
13/12/2021,10.0,ANZ Bank accounting servicing fee,ANZ Bank,tfr-494,SPEND,60001.0,GST Free Expenses,11111.0,,,,,,,Exclusive,0.0,
13/12/2021,5.21,Stripe,Stripe,tfr-500,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
13/12/2021,925.0,ISTS rent,ISTS rent,tfr-502,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
13/12/2021,0.0,ISTS rent,ISTS rent,tfr-502,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
13/12/2021,700.0,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-503,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
14/12/2021,5000.0,Aust Tax Office,Aust Tax Office,tfr-504,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
14/12/2021,4.33,Stripe,Stripe,tfr-507,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
15/12/2021,10000.0,Aust Tax Office,Aust Tax Office,tfr-509,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
15/12/2021,3000.0,Aust Tax Office,Aust Tax Office,tfr-513,SPEND,21106.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
16/12/2021,2000.0,Aust Tax Office,Aust Tax Office,tfr-520,SPEND,21106.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
17/12/2021,10.0,ANZ Bank accounting servicing fee,ANZ Bank,tfr-522,SPEND,60001.0,GST Free Expenses,11112.0,,,,,,,Exclusive,0.0,
17/12/2021,74.45,Dry cleaning Mick Walton. ,Pressed Dry cleaning,tfr-523,SPEND,61808.0,GST on Expenses,21002.0,,,,,,,Exclusive,7.45,
19/12/2021,16.64,Car washing 4056XQC,Hoppys Handwash cafe,tfr-524,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.66,
19/12/2021,16.64,Car washing 448BG4,Hoppys Hand carwashig,tfr-525,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.66,
19/12/2021,3.79,Granted access to ISTS to create a new user,Googel GSuite Slip test,tfr-526,SPEND,61001.0,GST on Expenses,21002.0,,,,,,,Exclusive,0.38,
20/12/2021,925.0,ISTS rent,ISTS rent,tfr-528,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
20/12/2021,0.0,ISTS rent,ISTS rent,tfr-528,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
20/12/2021,700.0,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-529,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
20/12/2021,2000.0,Aust Tax Office,Aust Tax Office,tfr-532,SPEND,21106.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
22/12/2021,5000.0,Aust Tax Office,Aust Tax Office,tfr-537,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
23/12/2021,9000.0,Aust Tax Office,Aust Tax Office,tfr-538,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
23/12/2021,5000.0,Aust Tax Office,Aust Tax Office,tfr-540,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
23/12/2021,2000.0,Aust Tax Office,Aust Tax Office,tfr-542,SPEND,21106.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
29/12/2021,925.0,ISTS rent,ISTS rent,tfr-549,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
