Co./Last Name,First Name,Card ID,Card Status,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Addr 1 - City,Addr 1 - State,Addr 1 - Postcode,Addr 1 - Country,Addr 1 - Phone No. 1,Addr 1 - Phone No. 2,Addr 1 - Phone No. 3,Addr 1 - Fax No.,Addr 1 - Email,Addr 1 - WWW,Addr 1 - Contact Name,Addr 1 - Salutation,Addr 2 - Line 1,Addr 2 - Line 2,Addr 2 - Line 3,Addr 2 - Line 4,Addr 2 - City,Addr 2 - State,Addr 2 - Postcode,Addr 2 - Country,Addr 2 - Phone No. 1,Addr 2 - Phone No. 2,Addr 2 - Phone No. 3,Addr 2 - Fax No.,Addr 2 - Email,Addr 2 - WWW,Addr 2 - Contact Name,Addr 2 - Salutation,Addr 3 - Line 1,Addr 3 - Line 2,Addr 3 - Line 3,Addr 3 - Line 4,Addr 3 - City,Addr 3 - State,Addr 3 - Postcode,Addr 3 - Country,Addr 3 - Phone No. 1,Addr 3 - Phone No. 2,Addr 3 - Phone No. 3,Addr 3 - Fax No.,Addr 3 - Email,Addr 3 - WWW,Addr 3 - Contact Name,Addr 3 - Salutation,Addr 4 - Line 1,Addr 4 - Line 2,Addr 4 - Line 3,Addr 4 - Line 4,Addr 4 - City,Addr 4 - State,Addr 4 - Postcode,Addr 4 - Country,Addr 4 - Phone No. 1,Addr 4 - Phone No. 2,Addr 4 - Phone No. 3,Addr 4 - Fax No.,Addr 4 - Email,Addr 4 - WWW,Addr 4 - Contact Name,Addr 4 - Salutation,Addr 5 - Line 1,Addr 5 - Line 2,Addr 5 - Line 3,Addr 5 - Line 4,Addr 5 - City,Addr 5 - State,Addr 5 - Postcode,Addr 5 - Country,Addr 5 - Phone No. 1,Addr 5 - Phone No. 2,Addr 5 - Phone No. 3,Addr 5 - Fax No.,Addr 5 - Email,Addr 5 - WWW,Addr 5 - Contact Name,Addr 5 - Salutation,Notes,Identifiers,Custom List 1,Custom List 2,Custom List 3,Custom Field 1,Custom Field 2,Custom Field 3,Billing Rate,Cost Per Hour,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,Tax Code,Credit Limit,Tax ID No.,Payment Method,Payment Notes,Name on Card,Card Number,BSB,Account Number,Account Name,Statement Text,Remittance Method,Remittance Address,A.B.N. ,A.B.N. Branch,Volume Discount %,Sales/Purchase Layout,Account,Comment,Shipping Method,Printed Form,Freight Tax Code,Use Supplier's Tax Code,Report Taxable Payments,Payment Memo,Invoice/Purchase Order Delivery,Record ID
SKA,,*None,N,ITALY,,,,,,,,,,39 33 56 98 7223,,apac@ska.it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w6z9v4n5 old  Username: agriaut Password: se98et,HIMOPRT,,,,,,,0,0,5,1,30,0,IMP,0,,,,,,,,,,P,,,,0,I,,,,MYOB Premier's Plain Paper P.O.,IMP,N,N,,P,64
Peninsula Steel N Bolts,,*None,Y,7 Industrial Drive,,,,Somerville,vic,3912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,0,N,,,,,FRE,N,N,,P,65
Howarths Sheet Metal Fabrication,,*None,N,15,,,,Clontarf,Qld,4019,Australia,07 3283 4042,,,07 3283 4100,howarths@howarths.com.au,,"Glen, Jodie",,15 Tubbs Street,,,,Clontarf,Qld,4019,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,30,0,GST,0,,,,,,014-262,440152534,HOWARTHS SHEETMETAL FABRICATIONS,AG AUTOMATION,P,,64069623678,,0,I,,,,AgAutoItemOderForm,GST,N,N,,P,73
BrEGA PLUMBING,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,0,N,,,,,FRE,N,N,,P,82
Australian Securities Commissio,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,0,N,,,,,FRE,N,N,,P,83
Bayside Couriers,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,0,N,,,,,FRE,N,N,,P,84
Torbrae Engineering Pty Ltd,,*None,N,Bray Street,,,,Hastings,Vic,3915,,59792166,,,59791968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,0,N,,,,,FRE,N,N,,P,87
M F C,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,0,N,,,,,FRE,N,N,,P,88
Mornington Stockfeeds,,*None,N,98 Watt Road,,,,Mornington,Vic,3931,,03 5975 8856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,0,N,,,,,FRE,N,N,,P,89
Toll North Pty Ltd,,*None,N,P.O. Box 620,,,,Archerfield,QLD,4108,,07 3275 7159,,,07 3275 7166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,0,0,2,0,7,0,GST,0,,,,,,,,,,P,,28009683452,,0,N,,,,,GST,N,N,,P,90
Mr Automatics,,*None,N,Factory 1,20 Bruce Street,,,Mornington,Vic,3931,Australia,03 5975 7278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,GST,0,,,,,,,,,,P,,84077874989,,0,S,,,,AgAutoOrderForm,GST,N,N,,P,94
Monbulk Rural Enterprises,,*None,N,8 Old Emerald Rd,,,,Monbulk,Vic,3793,Australia,03 97566355,,,03 97567548,enquiries@monbulkrural.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,,,,,P,,34537478075,,0,N,,,,,GST,N,N,,P,97
Westernport Rewinding/Water Tek,,*None,N,P.O. Box 191,,,,Hastings,Vic,3915,Australia,03 5979 2010,,,,rewinds@netspace.net.au,,,,Factory 3/244 Marine Pde,,,,HASTINGS,Vic,3915,,03 5979 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,083-668,624165065,WESTERNPORT REWINDING,AGRICULTURAL AUTOM,P,,20511551386,,0,S,,,,MYOB Premier's Plain Paper P.O.,GST,N,N,,P,98
Mornington Peninsula Shire Coun,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,53159890143,,0,N,,,,,FRE,N,N,,P,99
Kitco Transport Pty Ltd,,*None,N,P.O. Box 11,,,,Koowerup,Vic,3981,,03 5997 1687,03 5997 1279,,03 5997 1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,0,0,5,1,30,0,GST,0,,,,,,,,,,P,,19144821619,,0,N,,,,,GST,N,N,,P,101
Casper Publications,,*None,N,P.O. Box 225,,,,Narrabeen,NSW,2101,,299059933,,,299059030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,,,,,P,,67064029303,,0,N,,,,,GST,N,N,,P,105
S Fugent,,*None,N,2 Gordon Avenue,,,,Blackheath,NSW,2785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,0,N,,,,,FRE,N,N,,P,106
Design Reality Pty Ltd,,*None,N,"Unit 22, 22-30 Wallace Avenue",,,,Point Cook,Vic,3030,Australia,03 9369 8812,0419 307 914,,03 9369 8813,mail@designreality.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,,,,,P,,13736887647,,0,S,,,,MYOB Premier's Plain Paper P.O.,GST,N,N,,P,111
Woottons,,*None,N,315 Main St,,,,Mornington,Vic,3931,,03 5975 3666,,,03 5975 9734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,,,,,P,,96899745189,,0,N,,,,,GST,N,N,,P,112
Lafert Electric Motors,,*None,N,121 Abbott Road,,,,HALLAM,Vic,3803,Australia,03 9702 3707,,,03 9796 3384,toula@lafertaust.com.au,,"Jenny, Brian, Len",,,,,,,,,,,,,,accounts@lafertaust.com.au,,,,,,,,,,,,,,,,morgan@lafertaust.com.au,,,,,,,,,,,,,,,,toula@lafertaust.com.au,,,,,,,,,,,,,,,,,,,,A/c s Rosanna Fax re remitt Advice 03 9352 4321,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,122-794,20539847,LAFERT ELECTRIC MOTORS,AG AUTOMATION,P,,73079636507,,0,N,,,,,GST,N,N,,P,113
McGaughey,Bob,*None,N,P.O Box 220,,,,Balnarring,Vic,3926,Australia,03 5983 1165,0408 591 107,,,bobmcg@satlink.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,GST,0,,,,,,,,,,P,,82569726173,,0,N,,,,,GST,N,N,,P,114
Qantas Club,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,0,N,,,,,FRE,N,N,,P,115
Bayale Pty Ltd T/A Bellsouth Pty Ltd,,*None,N,Unit 8,5-7 Vesper Drive,,,Narre Warren,Vic,3805,,9769 8222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,GST,0,,,,,,013-542,185419149,BELLSOUTH POULTRY EQUIPMENT,AGRICULTURAL AUTOM,P,,54895116137,,0,I,,,,AccountRight Enterprise's Plain Paper P.O.,GST,N,N,,P,116
Austainer Services,,*None,N,Shed 5,No 1 Mackenzie Road,,,Footscray,Vic,3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,0,N,,,,,FRE,N,N,,P,117
Munters,,*None,N,P.O. Box 905,,,,Parramatta,NSW,2641,Australia,1800 008 379,0418 206 157 Sudhee,02 8843 1504 Merle Ac,02 6025 6379,accounts@munters.com.au,,Sudhee,,,,,,,,,,,,,,Michael.Maloney@munters.com.au,,,,,,,,Sydney,NSW,,Australia,02 8843 1594,,0418 206 157,,maualbury@munters.com.au,,Sudhee,,,,,,,,,,,,,,merle.sheraton@munters.com.au,,,,,,,,,,,,,,,,sudhee.satyan@munters.com.au,,,,Sydney office - Merle Sheraton accounts 02 8843 1504,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,062-200,10138008,MUNTERS PTY LTD,AG AUTOMATION,P,,22003614499,,0,N,5-1770,,,,GST,N,N,,P,132
Tecnoclima S.p.A.,,*None,N,Viale Industria 19,,,,38057 Pergine Valsugana,Italy,,,1.13905E+13,,,,export@tecnoclimaspa.com,,Roberto Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMOPRT,,,,,,,0,0,5,1,30,0,IMP,0,,,,,,,,,,P,,,,0,N,,,,,IMP,N,N,,P,139
Control Components Pty Ltd,,*None,N,P.O. Box 212,,,,Caringbah,NSW,1495,,02 9542 8977,02 9542 7978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,,,,,P,,24080175293,,0,N,,,,,GST,N,N,,P,140
Brian Mclelland,,*None,N,RMB451,,,,Charlton,Vic,3525,,03 5492 9261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,,,,,P,,,,0,N,,,,,N-T,N,N,,P,141
POLA S.r.i. (See Geotek),,*None,N,Via del Perolo 13,,,,Soncino,CR,,ITALY,1.13904E+12,,,+39 0374 83450,dario@uno.it,www.pola.it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,IMP,0,,,,,,,,,,P,,,,0,N,,,,,IMP,N,N,,P,147
Naughton Transport,,*None,N,P.O Box 178,,,,Sorrento,Vic,3943,Australia,03 5986 8646,,,03 5986 8691,accounts@naughtontransport.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,0,0,5,1,30,0,GST,0,,,,,,013-775,110397512,NAUGHTON TRANSPORT SERVICES P/L,AGR,P,,68005425418,,0,S,5-1750,,,,GST,N,N,,P,166
Alpha Computers,,*None,Y,"Unit 6,",Cnr Tyabb & Nepean Hway,,,Mornington,Vic,3931,Australia,03 5975 3577,,,03 5975 3902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,GST,0,,,,,,033-149,194684,ALPHA COMPUTERS PTY LTD,,P,,97082403094,,0,S,,,,INCSPPLN-2005,GST,Y,N,,P,167
Shell Mooroodu S/S,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,,,,,P,,,,0,N,,,,,N-T,N,N,,P,168
Qantas Airways Ltd,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,,,,,P,,16009661901,,0,N,,,,,N-T,N,N,,P,169
NAtional Visa Gold,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,,,,,P,,,,0,N,,,,,N-T,N,N,,P,170
Australian Tax Office,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,093-003,316385,ATO DIRECT CREDIT ACCOUNT,95611855265,P,,,,0,N,,,,,N-T,N,N,,P,171
Howard Fugent,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,,,,,P,,,,0,N,,,,,N-T,N,N,,P,172
Tekfarm Services Pty Ltd,,*None,N,12 Olney St,,,,Winchelsea,Vic,3241,,418524776,03 5267 2756,,03 5267 3030,,,Craig Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,,,,,P,,46093445697,,0,N,,,,,GST,N,N,,P,173
M Wehner,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,,,,,P,,,,0,N,,,,,N-T,N,N,,P,174
Greenfreight,,*None,N,Yackandandah Road,,,,Myrtleford,Vic,3737,,03 5752 1166,,,03 5752 2646,,,,,P.O Box 82,,,,Myrtleford,Vic,3737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,0,0,5,1,30,0,GST,0,,,,,,,,,,P,,67069735477,,0,N,,,,,GST,N,N,,P,175
Gatewood Timber,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,,,,,P,,,,0,N,,,,,N-T,N,N,,P,176
Allfarm Animal Health,,`,N,P.O Box 450,3 Bray Street,,,Hastings,Vic,3915,Australia,03 5979 4488,1800 65 63 53,,03 5979 4499,reception@allfarm.com.au,,Raelene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,My friend Mick Maloney in Accts 02 6049 6107,FH,,,,,,,0,0,5,1,30,0,GST,0,,,,,,033-179,290335,ALL FARM ANIMAL HEALTH TRUST,AGRICULTURAL AUTOM,P,,22005977739,,0,I,,,,,GST,N,N,,P,182
HORTEC Chemical Dosing Systems,,*None,N,Factory 4,152 New Street,,,Ringwood,Vic,3134,,03 9876 9355,,,03 9876 9354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,,,,,P,,97673956225,,0,N,,,,,GST,N,N,,P,210
CGU Insurance,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,,,,,P,,,,0,N,,,,,N-T,N,N,,P,228
Ranclose Pty Ltd,,*None,N,4/8 Yalleen St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,,,,,P,,,,0,N,,,,,N-T,N,N,,P,229
Frolla,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,,,,,P,,,,0,N,,,,,N-T,N,N,,P,230
DNRE,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,,,,,P,,,,0,N,,,,,N-T,N,N,,P,231
Warren,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,,,,,P,,,,0,N,,,,,N-T,N,N,,P,232
Sheppherd,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,,,,,P,,,,0,N,,,,,N-T,N,N,,P,234
Gary Stapleton,,*None,N, Lynden Park,10 Wallaces Road,,,Dromana,Vic,3936,,5987 2437,,,5987 2437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,,,,,P,,72740487228,,0,N,,,,,GST,N,N,,P,251
TNT Australia Pty Ltd,,*None,N,32 Gilbertson Road,,,,Laverton North,Vic,,Australia,03 9931 7333,1300139600,03 8792 6039-Kate Rep,02 8304 8310,,,A/c # 20889966,13 11 50 pickup,P.O Box 559,,,,Mascot,NSW,1460,Australia,1300139600,,,02 8338 5050,,,,,,,,,Melbourne,Vic,,Australia,99 317 333,,,,,,Hellen,,,,,,Geelong,Vic,,Australia,13 11 50,,,,,,"Angela, Maria",,,,,,,,,,,,,,,,,,FAX REMITTANCE TO 02 8304 8310 OR EMAIL TO eftbanking@tnt.com.au  Ag Auto A/c 20889966  Fuel Levy 27.1.09 - 12.4%,A,,,,,,,0,0,2,0,14,0,GST,0,,,,,,062-000,10094799,TNT EXPRESS DIRECT DEPOSIT ACCOU,20889966,P,,41000495269,,0,S,5-1750,,,,GST,N,N,,P,252
Poultry News,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,,,,,P,,,,0,N,,,,,N-T,N,N,,P,253
IPEC Transport,,*None,N,,,,,,,,,133366,1300 366 684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COURIER COMPASNY USED BY IFS,A,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,,,,,P,,,,0,N,,,,,N-T,N,N,,P,254
Kemsigns Pty Ltd,,*None,N,unit 26/993,North Road,,,Murrunbeena,Vic,3163,,03 9563 8266,,,03 9563 8884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABN 32 064 758 685,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,033-040,131735,KEMSIGNS PTY LTD,AG AUTOMATION,P,,32064758685,,0,N,,,,,GST,N,N,,P,255
M R and H J Sweetnam,,*None,N,545 Dunns Creek Road,,,,Red Hill,Vic,3937,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,,,,,P,,76824846214,,0,N,,,,,GST,N,N,,P,259
Dromana Hire Services,,*None,N,16 Brasser Avenue,,,,Dromana,Vic,3936,,03 5987 1145,,,03 5981 0422,,,,,P.O Box 181,,,,Dromana,Vic,3936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,,,,,P,,39004646084,,0,N,,,,,GST,N,N,,P,276
Nexas office Supplies,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,,,,,P,,,,0,N,,,,,N-T,N,N,,P,277
Scott,Gerrard,*None,N,,,,,,,,,5987 0819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,,,,,P,,,,0,N,,,,,N-T,N,N,,P,278
Neskovic,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,,,,,P,,,,0,N,,,,,N-T,N,N,,P,279
Visa,,*None,N,GPO Box 9992,,,,Melbourne,Vic,3001,Australia,1300 650 456,,,03 9601 7399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,23,0,GST,"24,000",,,,,,,,,,P,,12004044937,,0,S,,,,MYOB Premier's Plain Paper P.O.,GST,N,N,,P,280
Kelso,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,,,,,P,,,,0,N,,,,,N-T,N,N,,P,281
Peninsula Woodheating & Supplie,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,,,,,P,,,,0,N,,,,,N-T,N,N,,P,282
V.F.F.,,*None,N,Farrer House,24-28 Collins Street,,,Melbourne,Vic,3000,Australia,03 9207 5555,,,,,,Rosemary Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,,,,,P,,67079980304,,0,N,,,,,GST,N,N,,P,283
Fantasia Farm Supplies,,*None,N,747 Warton Road,,,,Forrestdale,WA,6161,Australia,08 9397 0626,0418 914 275,,08 9397 0669,,,Mike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,,,,,P,,45277966612,,0,N,,,,,GST,N,N,,P,284
Reference Fee,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,,,,,P,,,,0,N,,,,,N-T,N,N,,P,285
