Co./Last Name,First Name,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Inclusive,Purchase No.,Date,Supplier Invoice No.,Ship Via,Delivery Status,Description,Account No.,Amount,Job,Comment,Journal Memo,Shipping Date,Tax Code,Tax Amount,Freight Amount,Freight Tax Code,Freight Tax Amount,Purchase Status,Currency Code,Exchange Rate,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,Amount Paid,Category,Card ID,Record ID
Kelford Cams,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6036,18/07/2023,63744,,P,182-SF cams,51140,$946.56,,JOB NO:,Purchase; Kelford Cams,,FRE,$0.00,$0.00,FRE,$0.00,B,,,5,1,30,0,$946.56,,*None,1755
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelford Cams,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6037,18/07/2023,63743,,P,182-sf cams,51140,$946.56,,JOB NO:,Purchase; Kelford Cams,,FRE,$0.00,$0.00,FRE,$0.00,B,,,5,1,30,0,$946.56,,*None,1755
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelford Cams,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6038,18/07/2023,63742,,P,182-SE cams,51140,$971.56,,JOB NO:,Purchase; Kelford Cams,,FRE,$0.00,$0.00,FRE,$0.00,B,,,5,1,30,0,$971.56,,*None,1755
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mulhern's Enviromental Solutions,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6088,18/07/2023,8303,,P,service hotwash,69500,$260,,,Purchase; Mulhern's Enviromental Solutions,,GST,$26,$0.00,GST,$0.00,B,,,5,1,30,0,$286,,*None,1385
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6162,18/07/2023,3-052-60924,,P,"Export Freight josh lewis, pepe loco, pepe loco",61019,"$1,544.25",,,Purchase; FedEx,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,544.25",,*None,1280
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speedfactory,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6008,19/07/2023,INV154189,,P,bme for lotan,51111,"$2,208",,,Purchase; Speedfactory,,FRE,$0.00,$0.00,FRE,$0.00,B,,0.678908,5,1,30,0,"$2,208",,*None,2146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaycar,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6009,19/07/2023,1325757,,A,USB lead,60119,$11.77,,,Purchase; jaycar,,GST,$1.18,$0.00,GST,$0.00,B,,,5,1,30,0,$12.95,,*None,2074
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nason,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6025,19/07/2023,2630984,,P,"Parts Hol 308 CNC, Andrew Eckstine 1355, Matini Tantini 1162",51111,$123.05,,,Purchase; Nason,,GST,$12.3,$0.00,GST,$0.00,B,,,5,1,30,0,$135.35,,*None,1243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nason,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6026,19/07/2023,2630976,,P,Assy Grease,51130,$61.95,,,Purchase; Nason,,GST,$6.2,$0.00,GST,$0.00,B,,,5,1,30,0,$68.15,,*None,1243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOTION Australia Pty Ltd,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6031,19/07/2023,WI520000113953,,P,Line Bore Mach,69400,$54.46,,,Purchase; BSC MOTION,,GST,$5.45,$0.00,GST,$0.00,B,,,5,1,30,0,$59.91,,*None,1143
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGN Tooling Grinding services,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6006,20/07/2023,24075,,P,cutting tips,69300,$540,,,Purchase; NGN Tooling Grinding services,,GST,$54,$0.00,GST,$0.00,B,,,5,1,30,0,$594,,*None,1276
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kudos Motorsport,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6010,20/07/2023,KMS00075643,,P,SR20 bearings,51111,$215.71,,Thank you!,Purchase; Kudos Motorsport,,GST,$21.57,$0.00,GST,$0.00,B,,,5,1,30,0,$237.28,,*None,1274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGN Tooling Grinding services,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6011,20/07/2023,24083,,P,Newen tips,69300,$264.4,,Thank you!,Purchase; NGN Tooling Grinding services,,GST,$26.44,$0.00,GST,$0.00,B,,,5,1,30,0,$290.84,,*None,1276
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nason,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6027,20/07/2023,2631711,,P,Martin Tantini 1162,51111,$52.64,,,Purchase; Nason,,GST,$5.26,$0.00,GST,$0.00,B,,,5,1,30,0,$57.9,,*None,1243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEI Carbide Australia,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6045,20/07/2023,760300,,P,tooling,69300,$332.58,,,Purchase; SEI Carbide Australia,,GST,$33.26,$0.00,GST,$0.00,B,,,5,1,30,0,$365.84,,*None,960
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6052,20/07/2023,2307214,,P,Boring tool,69300,$12.48,,JOB NO:,Purchase; United Fasteners,,GST,$1.25,$0.00,GST,$0.00,B,,,5,1,30,0,$13.73,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Callies Performance Products,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6476,20/07/2023,137810,,P,2 compstar 2JZ crankshafts and front spline drives,51111,"$8,303.16",,,Purchase; Callies Performance Products,,FRE,$0.00,$0.00,FRE,$0.00,B,,0.63807,5,1,30,0,"$8,303.16",,*None,1632
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6015,21/07/2023,2307798,,P,Parts Line Bore,69400,$26.45,,JOB NO:,Purchase; United Fasteners,,GST,$2.65,$0.00,GST,$0.00,B,,,5,1,30,0,$29.1,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surman Metals,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6084,21/07/2023,I276003,,P,6061 plate,51120,$78,,,Purchase; Surman Metals,,GST,$7.8,$0.00,GST,$0.00,B,,,5,1,30,0,$85.8,,*None,1039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6148,21/07/2023,3-052-68864,,P,,21340,$539.19,,,Purchase; FedEx,,IMP,$539.19,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,305.21",,*None,1280
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6148,21/07/2023,3-052-68864,,P,Electronic entry,61010,$177.27,,,Purchase; FedEx,,GST,$17.73,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,305.21",,*None,1280
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6148,21/07/2023,3-052-68864,,P,tax advancement fee,61010,$28.94,,,Purchase; FedEx,,GST,$2.89,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,305.21",,*None,1280
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNT Express,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6087,22/07/2023,66877318 wk8,,P,domestic freight wk 8,61018,$307.64,,,Purchase; TNT Express,,GST,$30.76,$0.00,GST,$0.00,B,,,5,1,30,0,$338.4,,*None,969
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6047,24/07/2023,2308367,,P,Boring machine,69300,$26.7,,JOB NO:,Purchase; United Fasteners,,GST,$2.67,$0.00,GST,$0.00,B,,,5,1,30,0,$29.37,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6048,25/07/2023,191895,,P,George Buick,51111,$172.73,,JOB NO:,Purchase; OSE,,GST,$17.27,$0.00,GST,$0.00,B,,,5,1,30,0,$190,,*None,925
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6059,25/07/2023,3-052-71346,,P,import freight from BME,61022,$390.28,,,Purchase; FedEx,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$390.28,,*None,1280
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6049,26/07/2023,228084,,P,Pro-Fab Inv 1290,51111,$275.41,,JOB NO:,Purchase; APD,,GST,$27.54,$0.00,GST,$0.00,B,,,5,1,30,0,$302.95,,*None,1084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ridgecrest,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6077,26/07/2023,24420,,P,LS and RB gaskets,51111,$440.91,,,Purchase; Ridgecrest,,GST,$44.09,$0.00,GST,$0.00,B,,,5,1,30,0,$485,,*None,1644
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Autopro Parafield,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6055,27/07/2023,688512,,P,George RBSX 1420 Alt Belt,51111,$14.64,,,Purchase; Autopro Parafield,,GST,$1.46,$0.00,GST,$0.00,B,,,5,1,30,0,$16.1,,*None,3133
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Milton Engine Developments,,,,,,X,6058,27/07/2023,,,P,,69200,$490.91,,,Finance Charge; Chris Milton; eft,,GST,$49.09,$0.00,,$0.00,B,,,0,0,0,0,$540,,*None,944
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6062,27/07/2023,2309711,,P,Bolts CNC,51120,$44.76,,JOB NO:,Purchase; United Fasteners,,GST,$4.48,$0.00,GST,$0.00,B,,,5,1,30,0,$49.24,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.E. Tooling,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6086,27/07/2023,SI-00592588,Courier,P,drills and taps,69300,$586.68,,,Purchase; R.E. Tooling,,GST,$58.67,$0.00,GST,$0.00,B,,,5,1,30,0,$645.35,,*None,1198
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRP,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6195,27/07/2023,INV-5238,,P,anodise holden block black,58000,$568.18,,JOB NO:,Purchase; PRP,,GST,$56.82,$0.00,GST,$0.00,B,,,5,1,30,0,$625,,*None,1728
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia Post,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6060,28/07/2023,EJ312363734au,,P,TIMING COVER TO usa and gasket to NZ,61019,$146.3,,JOB NO:,Purchase; Australia Post,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$146.3,,*None,2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG MORI,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6061,28/07/2023,352/90009645,,A,sensor,69400,$507,,JOB NO:,Purchase; DMG MORI,,GST,$50.7,$0.00,GST,$0.00,B,,,5,1,30,0,$557.7,,*None,1182
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau Veritas Airs,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6083,28/07/2023,23011939,,P,metal testing,61111,$295,,,Purchase; Bureau Veritas Airs,,GST,$29.5,$0.00,GST,$0.00,B,,,5,1,30,0,$324.5,,*None,1849
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Officeworks,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6064,29/07/2023,2023/24,,P,"paper shredder, internet switching hub & USBs",61060,$369.09,,,Purchase; Officeworks,,GST,$36.91,$0.00,GST,$0.00,B,,,5,1,30,0,$406,,*None,952
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNT Express,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6095,29/07/2023,66927832 wk9,,P,domestic freight wk 9,61018,$324.74,,,Purchase; TNT Express,,GST,$32.47,$0.00,GST,$0.00,B,,,5,1,30,0,$357.21,,*None,969
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6066,31/07/2023,228165,,P,Dons Auto Inv 1506,51111,$175.8,,,Purchase; APD,,GST,$17.58,$0.00,GST,$0.00,B,,,5,1,30,0,$193.38,,*None,1084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENT,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6072,31/07/2023,16097,,P,Oil Restrictor,51120,$470,,,Purchase; DENT,,GST,$47,$0.00,GST,$0.00,B,,,5,1,30,0,$517,,*None,1141
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialised engine services,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6075,31/07/2023,1483,,P,Tim Sherridan Inv 1457 632 BB,58000,$250,,,Purchase; specialised engine services,,GST,$25,$0.00,GST,$0.00,B,,,5,1,30,0,$275,,*None,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Precision Shims,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6076,31/07/2023,36740,,P,A Eckstien Inv 1355 Shims,51111,$203.5,,,Purchase; Precision Shims,,GST,$20.35,$0.00,GST,$0.00,B,,,5,1,30,0,$223.85,,*None,1066
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Machining Service,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,,6069,01/08/2023,,,P,,58000,-$32,,,Northern Machining Service: Discounts on 00006034,,GST,-$3.2,$0.00,,$0.00,B,,,0,0,0,0,-$35.2,,*None,924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6074,01/08/2023,228184,,P,RB30 Billet Head,51120,"$1,389.6",,JOB NO:,Purchase; APD,,GST,$138.96,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,528.56",,*None,1084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bespoke Manufacturing Pty Ltd,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6101,01/08/2023,23366,,P,Anodise RB30 block,58010,$465,,,Purchase; Bespoke Manufacturing Pty Ltd,,GST,$46.5,$0.00,GST,$0.00,B,,,5,1,30,0,$511.5,,*None,3154
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6116,01/08/2023,3-052-83192,,P,Export Kangura and speedfactory,61020,$876.25,,JOB NO: 1401 Ashley Lukey,Purchase; FedEx,,GST,$87.63,$0.00,GST,$0.00,B,,,5,1,30,0,$963.88,,*None,1280
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pfitzner Property Pty Ltd,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6159,01/08/2023,589,,P,Rent 6 belfree August 23,61081,"$9,166.66",,,Purchase; Pfitzner Property Pty Ltd,,GST,$916.67,$0.00,GST,$0.00,B,,,5,1,30,0,"$10,083.33",,*None,3020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.E. Tooling,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6298,03/08/2023,SI-00592708,Courier,P,Twist Drill set,69300,$65.82,,,Purchase; R.E. Tooling,,GST,$6.58,$0.00,GST,$0.00,B,,,5,1,30,0,$72.4,,*None,1198
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHL Express,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6119,04/08/2023,ADLR000469949,,P,export to rrt,61019,"$1,273.39",,JOB NO: 1401 Ashley Lukey,Purchase; DHL Express,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,273.39",,*None,1236
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENT,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6142,04/08/2023,16113,,P,FR HG 2J & Hon K,51110,"$3,698",,JOB NO:,Purchase; DENT,,GST,$369.8,$0.00,GST,$0.00,B,,,5,1,30,0,"$4,067.8",,*None,1141
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nason,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6144,04/08/2023,2640116,,P,Cartridge Rolls ,51130,$128.5,,JOB NO:,Purchase; Nason,,GST,$12.85,$0.00,GST,$0.00,B,,,5,1,30,0,$141.35,,*None,1243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNT Express,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6161,05/08/2023,66974705 wk10,,P,Domestic Freight WK 10,61018,$607.93,,,Purchase; TNT Express,,GST,$60.79,$0.00,GST,$0.00,B,,,5,1,30,0,$668.72,,*None,969
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jamboree,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6246,06/08/2023,INV-0268,,A,August Jambo Sponsorship,60104,"$2,200",,,Purchase; jamboree,,GST,$220,$0.00,GST,$0.00,B,,,5,1,30,0,"$2,420",,*None,1247
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coles,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6097,07/08/2023,No.1907520,,A,fuel brisbane jambo trip,60104,$40.26,,,Purchase; Coles,,GST,$4.03,$0.00,GST,$0.00,B,,,5,1,30,0,$44.29,,*None,1831
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEI Carbide Australia,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6117,07/08/2023,761522,,P,Inserts,69300,$81.9,,JOB NO: 1401 Ashley Lukey,Purchase; SEI Carbide Australia,,GST,$8.19,$0.00,GST,$0.00,B,,,5,1,30,0,$90.09,,*None,960
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fabre Australia,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6123,07/08/2023,395829,,P,Nuts ARP300-8304 x 300,51111,"$1,350",,JOB NO:,Purchase; Fabre Australia,,GST,$135,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,485",,*None,1009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6138,07/08/2023,228309,,P,"Luke 1094, Stock",51111,$287.61,,JOB NO: 1401 Ashley Lukey,Purchase; APD,,GST,$28.76,$0.00,GST,$0.00,B,,,5,1,30,0,$316.37,,*None,1084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENT,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6143,07/08/2023,16119,,P,"FR HG 2J, HonK, 4G",51110,$689,,JOB NO:,Purchase; DENT,,GST,$68.9,$0.00,GST,$0.00,B,,,5,1,30,0,$757.9,,*None,1141
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nason,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6145,07/08/2023,2641329,,P,Holden Head Dowels KVO30,51111,$25.36,,JOB NO:,Purchase; Nason,,GST,$2.54,$0.00,GST,$0.00,B,,,5,1,30,0,$27.9,,*None,1243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfex CNC,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6080,08/08/2023,WO#-67606,,P,TSC parts ,69400,"$2,048.34",,,Purchase; Alfex CNC,,GST,$204.83,$0.00,GST,$0.00,B,,,5,1,30,0,"$2,253.17",,*None,1199
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fabre Australia,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6125,08/08/2023,1012222,,A,"Return 700 ARP300-8306 1/2"" nuts incorrect supply. Attention Dave.",51111,"-$3,220",,JOB NO:,Purchase; Fabre Australia,,GST,-$322,$0.00,GST,$0.00,B,,,5,1,30,0,"-$3,542",,*None,1009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia Post,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6094,09/08/2023,ej312853565au,,P,export freight,61019,$261.05,,,Purchase; Australia Post,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$261.05,,*None,2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6130,09/08/2023,2314265,,P,Threaded Rod Head Straightening,69400,$47.69,,JOB NO:,Purchase; United Fasteners,,GST,$4.77,$0.00,GST,$0.00,B,,,5,1,30,0,$52.46,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhemac Motors,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6118,10/08/2023,95617,,P,balance for Bergamin,58000,$894.91,,JOB NO: 1401 Ashley Lukey,Purchase; Rhemac Motors,,GST,$89.49,$0.00,GST,$0.00,B,,,5,1,30,0,$984.4,,*None,977
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill Miller Engineering,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6208,10/08/2023,100403,,P,Ashton,51140,"$1,181.78",,,Purchase; Bill Miller Engineering,,FRE,$0.00,$0.00,FRE,$0.00,B,,0.645804,5,1,30,0,"$1,181.78",,*None,1286
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill Miller Engineering,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6209,10/08/2023,100402,,P,RB30 Single Cam,51140,"$8,737.95",,,Purchase; Bill Miller Engineering,,FRE,$0.00,$0.00,FRE,$0.00,B,,0.645804,5,1,30,0,"$8,737.95",,*None,1286
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill Miller Engineering,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6210,10/08/2023,100401,,P,Bazza LS,51140,"$3,070.61",,,Purchase; Bill Miller Engineering,,FRE,$0.00,$0.00,FRE,$0.00,B,,0.645804,5,1,30,0,"$3,070.61",,*None,1286
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill Miller Engineering,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6211,10/08/2023,100400,,P,Maatouks-1391,51140,"$2,438.94",,,Purchase; Bill Miller Engineering,,FRE,$0.00,$0.00,FRE,$0.00,B,,0.645804,5,1,30,0,"$2,438.94",,*None,1286
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill Miller Engineering,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6212,10/08/2023,100399,,P,Maatouks-1390,51140,"$1,392.96",,,Purchase; Bill Miller Engineering,,FRE,$0.00,$0.00,FRE,$0.00,B,,0.645804,5,1,30,0,"$1,392.96",,*None,1286
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Autopro Parafield,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6092,11/08/2023,690055,,P,dyno parts,51111,$56.31,,,Purchase; Autopro Parafield,,GST,$5.63,$0.00,GST,$0.00,B,,,5,1,30,0,$61.94,,*None,3133
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence & Hanson,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6093,11/08/2023,6747145,,P,cable for drill press,61100,$77.98,,,Purchase; Lawrence & Hanson,,GST,$7.8,$0.00,GST,$0.00,B,,,5,1,30,0,$85.78,,*None,3025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHL Express,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6120,11/08/2023,ADLR000470290,,P,Export Shipping to Alignment store and Auto Gruppen,61019,$947.43,,JOB NO: 1401 Ashley Lukey,Purchase; DHL Express,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$947.43,,*None,1236
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6131,11/08/2023,2315470,,P,Bolts RB30 Man,51120,$120.86,,JOB NO:,Purchase; United Fasteners,,GST,$12.09,$0.00,GST,$0.00,B,,,5,1,30,0,$132.95,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.E. Tooling,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6299,11/08/2023,SI-00592708/1,Courier,P,extra length twist drills,69300,$53.82,,,Purchase; R.E. Tooling,,GST,$5.38,$0.00,GST,$0.00,B,,,5,1,30,0,$59.2,,*None,1198
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNT Express,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6169,12/08/2023,67027178 wk11,,P,Domestic freight wk11,61020,$815.75,,,Purchase; TNT Express,,GST,$81.57,$0.00,GST,$0.00,B,,,5,1,30,0,$897.32,,*None,969
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goleby's,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6100,14/08/2023,89452,,P,2JZ Balancer Bolt,51111,$142.27,,,Purchase; Goleby's,,GST,$14.23,$0.00,GST,$0.00,B,,,5,1,30,0,$156.5,,*None,2233
