*ItemCode,ItemName,PurchasesDescription,PurchasesUnitPrice,PurchasesAccount,PurchasesTaxRate,SalesDescription,SalesUnitPrice,SalesAccount,SalesTaxRate
BUL-ST-FD,ford shocker tower XR-XF,.,£0.00,58010.0,,.,395.0,41110.0,GST on Income
06-prt-plh,port and polish,.,,,,.,143.0,41110.0,GST on Income
05-cap,Supply Steel Caps,.,,,,.,550.0,41110.0,GST on Income
05-timing-gas,Supply timing cover gasket,.,,,,.,14.0,41110.0,GST on Income
BUL-CVR-HOL,CVR Electric Water Pump,.,,,,.,620.0,41110.0,GST on Income
05-qck-fl,supply quick fuel carby,.,,,,.,0.0,41110.0,GST on Income
02-port-plsh,porting and polishing,.,,,,.,88.0,41110.0,GST on Income
BUL-BL-EVO,Mitsubishi EVO Billet Block,Mitsubishi EVO Billet Block,,,,Mitsubishi EVO Billet Block,8000.0,41110.0,GST on Income
BUL bl-EVO-hst,EVO Custom Head Studs,EVO Custom Head Studs,,,,EVO Custom Head Studs,350.0,41110.0,GST on Income
05-manley-lock,Supply Manley Locks,.,,,,.,88.0,41110.0,GST on Income
06-strip-hds,strip heads and inspect,.,,,,.,154.0,41110.0,GST on Income
05-press-test,Pressure Test Heads,.,,,,.,0.0,41110.0,GST on Income
02-model,Part Modeling,.,,,,.,165.0,41110.0,GST on Income
BUL-AHF-308-PIPEs,holden flange & pipes,holden flange & pipes,,,,holden flange & pipes,440.0,41110.0,GST on Income
BUL-AHF-308-JOB,New Item,.,,,,.,350.0,41110.0,GST on Income
BUL-BNT-HNG-HQ/TOR,BONNET HINGE SUIT HQ-WB/TORANA,.,,,,.,850.0,41110.0,GST on Income
BUL-BILL-KIT-WIN,billet kit suit windsor,.,,,,.,1800.0,41110.0,GST on Income
BUL-GIL-KIT,gilmer kit,.,,,,.,350.0,41110.0,GST on Income
BUL-CVR-FORD,CVR water pump for ford,.,,,,.,500.0,41110.0,GST on Income
06-bf-vlv,buff valves remove carbon,.,,,,.,5.0,41110.0,GST on Income
06-Rust,Derust Parts,.,,,,.,165.0,41110.0,GST on Income
05-oil-pick,Supply Oil Pump Pick-up,.,,,,.,185.0,41110.0,GST on Income
05-water-neck,Supply water neck,.,,,,.,29.0,41110.0,GST on Income
05-block,Supply Cylinder Block,.,,,,.,3625.0,41110.0,GST on Income
06-sleeve-block,Sleeve Block,fit sleeve and bore,,,,fit sleeve and bore,200.0,41110.0,GST on Income
05-vlv-lck,supply new valve locks,.,,,,.,44.0,41110.0,GST on Income
06-strok-clear,Clearance Block for Stroker,.,,,,.,520.0,41110.0,GST on Income
02-digi-pstn,gigitise piston dome/dish,.,,,,.,200.0,41110.0,GST on Income
02-cnc-dm/dsh,cnc domes/dish on pistons,.,,,,.,75.0,41110.0,GST on Income
06-crtest-head,Crack test Head,.,,,,.,88.0,41110.0,GST on Income
06-guides-new,"Supply, fit, ream & hone guide",.,,,,.,30.0,41110.0,GST on Income
05-lube,Supply cam break-in lube,.,,,,.,22.0,41110.0,GST on Income
06-strtn,Straighten Head,.,,,,.,114.4,41110.0,GST on Income
05-sc-st,supply screw in studs,.,£105.77,51130.0,,.,138.0,41112.0,GST on Income
05-tool,supply specific tooling,.,,,,.,0.0,41110.0,GST on Income
05-cam-but,Supply Cam Button,.,,,,.,25.0,41110.0,GST on Income
05-sump-gkt,Supply Sump Gasket,.,,,,.,42.0,41110.0,GST on Income
05-fuel,Supply Fuel,.,,,,.,1.5,41110.0,GST on Income
06-hone-guides,hone valve guides,.,,,,.,12.0,41110.0,GST on Income
BUL-OLDS-KIT,billet oldsmobile kit,.,,,,.,560.0,41110.0,GST Free Income
05-belt-drive,Supply Jessel Belt drive,.,,,,.,1900.0,41110.0,GST on Income
05-sleeve-mit,Supply Darton Sleeve Mitsi,.,,,,.,203.5,41110.0,GST on Income
06-side-pol,Side Polish Rods,.,,,,.,22.0,41110.0,GST on Income
05-head-stud-6.6,Supply Head Studs,.,,,,.,39.34,41110.0,GST on Income
05-vac-pump,Supply Moroso Vac Pump,.,,,,.,950.0,41110.0,GST on Income
05-vac-pul,Supply Moroso Vac Pump Pulley,.,,,,.,88.0,41110.0,GST on Income
05-man-front,supply Moroso front Mandrel,.,,,,.,330.0,41110.0,GST on Income
05-carby-sp-4500,Supply 4500 carby spacer,.,,,,.,245.0,41110.0,GST on Income
BUL-MCA-CHRY,wilwood adaptor chrysler,.,,,,.,150.0,41110.0,GST on Income
02-hl,Head Lightening,.,,,,.,143.0,41110.0,GST on Income
05-oil-stud,Supply Oil Pump Stud,.,,,,.,13.0,41110.0,GST on Income
05-epoxy,supply special epoxy,.,,,,.,110.0,41110.0,GST on Income
06-fill-WJ-ep,fill water jacket with epoxy,.,,,,.,88.0,41110.0,GST on Income
bul-bh-mopar,billet bonnet hinges AP-VC,.,,,,.,440.0,41110.0,GST on Income
06-bore-blck,Bore block +.030,.,,,,.,110.0,41110.0,GST on Income
bul-chr-rck,chrysler rocker stands,chrysler rocker stands,,,,chrysler rocker stands,125.0,41110.0,GST on Income
BUL-BNT-VAL,billet hinges valiant AP-VC,.,,,,.,395.0,41110.0,GST on Income
05-clutch,Supply Clutch Kit,.,,,,.,0.0,41110.0,GST on Income
05-carby-stud,Supply carby studs,.,,,,.,38.0,41110.0,GST on Income
BUL-BL-RB30-s,Billet RB30 Solid Block with h,Billet RB30 Drag Block w/stud kit,,,,Billet RB30 Drag Block w/stud kit,13950.0,41110.0,GST on Income
05-spdflw,supply speedflow fittings,.,,,,.,0.0,41110.0,GST on Income
BUL-TP230,CNC Port TP230,.,,,,.,1430.0,41110.0,GST on Income
BUL-TP200,CNC PORT TP200,.,,,,.,1100.0,41110.0,GST on Income
BUL-TCM,CNC Port TCM Heads,CNC Port TCM Heads,,,,CNC Port TCM Heads,1650.0,41110.0,GST on Income
5812593,Roughing inserts,.,£0.00,69300.0,,.,,,BAS Excluded
02-CNC,CNC porting,.,,,,.,0.0,41110.0,GST on Income
06-hol-rear-seal,Bore Holden for chev seal,.,£132.00,58000.0,,.,158.4,41110.0,GST on Income
00-P,DEPOSIT PAYMENT,.,,,,.,0.0,41110.0,GST on Income
02-LS1-stage 3 kit,LS heads stage 3,.,,,,.,2250.0,41110.0,GST on Income
BUL-POL,Polish products,.,,,,.,88.0,41110.0,GST on Income
BUL-BL-RB30-W,Billet RB30 Block wet with hea,Billet RB30 Wet Deck Block w/stud kit,,,,Billet RB30 Wet Deck Block w/stud kit,13950.0,41110.0,GST on Income
BUL-Sr20-hs,Sr20 Billet block Head stud ,Sr20 Billet block Head stud kit,£241.67,51110.0,,Sr20 Billet block Head stud kit,350.0,41110.0,GST on Income
05-slev-rep,Supply Repair sleeve,.,,,,.,0.0,41110.0,GST on Income
BUL-ALT-WINBOSS,Low mount windsor/boss alt bra,Low mount windsor/boss alt bra,£0.00,58010.0,,Low mount windsor/boss alt bra,315.0,41110.0,GST on Income
06-HT,Hardness Test ,.,,,,.,66.0,41110.0,GST on Income
01D,Discount,.,£0.00,58000.0,,.,,,BAS Excluded
05-apr-716-4.735,ARP 7/16 stud 4.735 long,.,£9.90,51110.0,,.,13.0,41110.0,GST on Income
05-ARP-6.6-1/2,"1/2"" APR Head stud 6.6 with nu","1/2"" APR Head stud 6.6 with nut and washer",£26.23,51110.0,,"1/2"" APR Head stud 6.6 with nut and washer",39.35,41110.0,GST on Income
"05-ARP-5.6-1/2""","1/2"" ARP Stud 5.6"" with nut & ",.,£26.23,51110.0,,.,39.35,41110.0,GST on Income
05-ARP-7/16 washer,Supply ARP 7/16 Washer,.,£1.32,51110.0,,.,2.0,41110.0,GST on Income
05-ARP-7/16-nut,Supply ARP 7/16 Nut,.,£3.00,51110.0,,.,4.5,41110.0,GST on Income
0,parts,.,£3.53,51110.0,,.,2.0,41110.0,GST on Income
01-ship,Packing & Shipping,Packing & Shipping,£110.00,61018.0,,Packing & Shipping,45.0,41110.0,GST on Income
BUL-HS-4G63,Head Studs Billet 4G63,Head Studs Billet 4G63,£0.00,51110.0,,Head Studs Billet 4G63,350.0,41110.0,GST on Income
BUL-HS RBS30,Supply RB30 street Head Studs,Supply RB30 street Head Studs,,,,Supply RB30 street Head Studs,450.0,41110.0,GST on Income
06-kl-guide,Fit K-line Valve Guides,.,,,,.,19.8,41110.0,GST on Income
BUL-Sr-Sleeve,Supply Sr20 Custom Sleeves,Supply Sr20 Custom Sleeves,,,,Supply Sr20 Custom Sleeves,800.0,41110.0,GST on Income
06-hone-be,Close and hone rod big end,.,,,,.,44.0,41110.0,GST on Income
05-spcr,alloy spacers,.,,,,.,8.8,41110.0,GST on Income
BUL-HS-SR20,SR20 Billet Block Head Studs,SR20 Billet Block Head Studs,,,,SR20 Billet Block Head Studs,350.0,41110.0,GST on Income
BUL-HS RBD30,Rb30 Drag Head Studs,Rb30 Drag Head Studs,,,,Rb30 Drag Head Studs,630.0,41110.0,GST on Income
05-rod-se-bush,Supply Conrod Bushing,.,,,,.,16.5,41110.0,GST on Income
02-tool-path,Program tool paths and check,.,,,,.,165.0,41110.0,GST on Income
06-torrington,Machine Crank for torrington,Machine Crank to suit Torrington and set-up in block,,,,Machine Crank to suit Torrington and set-up in block,440.0,41110.0,GST on Income
05-jesel-belt-drive,Supply Jesel Belt Drive,.,,,,.,3000.0,41110.0,GST on Income
05-crank-trgger,Supply Crank Trigger & Billet ,.,,,,.,400.0,41110.0,GST on Income
05-dis-msd,Supply MSD distributor,.,,,,.,400.0,41110.0,GST on Income
05-fitting,Supply fuel line fitting,.,,,,.,12.0,41110.0,GST on Income
05-sleeve-VR38,Supply VR38 custom sleeves ,.,,,,.,1200.0,41110.0,GST on Income
06-de-crb,De-carbon chambers & ports,.,,,,.,88.0,41110.0,GST on Income
02-LS3-stock,CNC Port LS3 stock valve trade,.,,,,.,1000.0,41110.0,GST on Income
BUL-Hg-SR20,Bullet Fire Ring Head Gasket,.,,,,.,350.0,41110.0,GST on Income
06-stress,stress relieve,.,,,,.,220.0,41110.0,GST on Income
04-ST-bkt,Supply Supertech Buckets,.,,,,.,52.0,41110.0,GST on Income
04-ST-sprng,Supply supertech springs,.,,,,.,511.0,41110.0,GST on Income
04-ST-sprng-kit,Supply supertech spring kit,.,,,,.,1080.3,41110.0,GST on Income
Grant,Grant,.,,,,.,0.0,42000.0,BAS Excluded
06-an,anodizing,.,,,,.,0.0,41110.0,GST on Income
05-ret,supply retainers,.,£87.36,51111.0,,.,114.0,41112.0,GST on Income
BUL-FR-4G,Supply Fire ring head gasket s,Supply Fire ring head gasket suit 4g,,,,Supply Fire ring head gasket suit 4g,500.0,41112.0,GST on Income
06-an-alt,Anodised Alt-bracket,Anodised Alt-bracket ,,,,Anodised Alt-bracket ,50.0,41110.0,GST on Income
06-an-tc,Anodised tc cover,Anodised timing cover,,,,Anodised timing cover,60.0,41110.0,GST on Income
06-an-fr-dr-adpt,Anodised front drive adapter  ,Anodised front adapter Holden,,,,Anodised front adapter Holden,12.5,41110.0,GST on Income
06-an-ps-b,Anodised p/s bracket,Anodised p/s bracket,,,,Anodised p/s bracket,60.0,41110.0,GST on Income
02-cham-des,Chamber design,.,,,,.,165.0,41110.0,GST on Income
06-ULX W30,W30 Running in oil,.,,,,.,11.0,41110.0,GST on Income
06-spot-face,Spot Face Head Bolt holes,.,,,,.,66.0,41110.0,GST on Income
cc-surcharge,Credit card surcharge,.,,,,.,0.0,41150.0,GST Free Income
05-sup-tor,Torrington Bearing,.,,,,.,110.0,41110.0,GST on Income
05-ULX 20w-50,ULX 20w-50,.,,,,.,14.0,41110.0,GST on Income
05-sp-seat,Spring seats,.,,,,.,2.4,41110.0,GST on Income
06-set-sh,Set shims trade,.,,,,.,330.0,41110.0,GST on Income
05-tur,Supply turbo,.,,,,.,330.0,41110.0,GST on Income
1,New Item,.,£0.00,60105.0,,.,,,BAS Excluded
BUL-FR-RB,Fire ring head gasket,Fire ring head gasket suit RB30,£0.00,51111.0,,Fire ring head gasket suit RB30,760.0,41110.0,GST on Income
BUL-Hg-RB,Bullet RB Fire ring Head Gaske,.,,,,.,660.0,41110.0,GST on Income
06-hw-bbl-6,Hot wash & Bead Blast 6 clylin,.,,,,.,165.0,41110.0,GST on Income
06-mach-FR,Machine sleeves for fire rings,.,,,,.,65.0,41110.0,GST on Income
06-GB-6cyl,HtwshGlass bead 6cylinderhead,.,,,,.,100.0,41110.0,GST on Income
06-Htwsh-6cyl,Hot wash 6 cylinder block,.,,,,.,45.0,41110.0,GST on Income
05-cam-seal,RB cam seal,.,,,,.,22.0,41110.0,GST on Income
05-ex-gsk,RB Exhaust manifold gasket,.,,,,.,85.0,41110.0,GST on Income
06-grv-blk,Prep Block for Fire Rings,.,,,,.,330.0,41110.0,GST on Income
BUL-BL-ho-b,Billet Honda B block wet,Billet Honda B block wet with head studs,,,,Billet Honda B block wet with head studs,9900.0,41110.0,GST on Income
05-wst-gt,Wastegate,.,,,,.,680.0,41110.0,GST on Income
BUL-RB30-BLT-TEN,RB30 Timing belt tensioner kit,RB30 Timing belt tensioner kit,,,,RB30 Timing belt tensioner kit,770.0,41110.0,GST on Income
BUL-BL-4G64-D,Billet 4G64 Dry deck block w/h,Billet 4G64 Dry deck block w/head studs,,,,Billet 4G64 Dry deck block w/head studs,9900.0,41110.0,GST on Income
BUL-BL-2JZ,Billet 2JZ wet w/head studs ,Billet 2JZ wet w/head studs ,,,,Billet 2JZ wet w/head studs ,14950.0,41110.0,GST on Income
BUL-BL-4G63-6Blt,Billet 4G63 DSM 6Bolt,Billet 4G63 DSM 6Bolt with head stud kit,,,,Billet 4G63 DSM 6Bolt with head stud kit,9900.0,41110.0,GST on Income
BUL-BL-4G63-d,Billet 4G63 dry deck with,Billet 4G63 dry deck with head stud kit,,,,Billet 4G63 dry deck with head stud kit,9900.0,41110.0,GST on Income
BUL-BL-4G64-7Blt,Billet 4G64 7Bolt w/head studs,Billet 4G64 7Bolt w/head studs,,,,Billet 4G64 7Bolt w/head studs,9900.0,41110.0,GST on Income
BUL-BL-4G63-7Blt,Billet 4G63 DSM 7Bolt w/head s,Billet 4G63 DSM 7Bolt w/head stud kit,,,,Billet 4G63 DSM 7Bolt w/head stud kit,9900.0,41110.0,GST on Income
05-tb,Timing Belt,.,,,,.,85.0,41110.0,GST on Income
BUL-BL-RB26-w,Billet RB26 Block wet deck w/h,Billet RB26 Block wet deck w/head stud kit,,,,Billet RB26 Block wet deck w/head stud kit,13950.0,41110.0,GST on Income
BUL-4G-oil sup,Oil pump bearing support,Oil pump bearing support,,,,Oil pump bearing support,110.0,41110.0,GST on Income
BUL-BL-4G64-4-9,Billet 4G64 EVO 4-9 w/head stu,Billet 4G64 EVO 4-9 w/head studs,,,,Billet 4G64 EVO 4-9 w/head studs,9900.0,41110.0,GST on Income
Bank,Bank fees,.,,,,.,0.0,41150.0,BAS Excluded
05-gb-sm,Gilmer Belt small,.,,,,.,60.0,41110.0,GST on Income
05-prov-20,Valvoline Pro-V Racing 20w-50,.,,,,.,255.0,41110.0,GST on Income
BUL-RB30-Ten,RB30 Timing Belt Tensioner w/b,RB30 Timing Belt Tensioner w/b,,,,RB30 Timing Belt Tensioner w/b,770.0,41110.0,GST on Income
06-dck-6cyl-blk,Deck 6 Cylinder Block,.,,,,.,260.0,41110.0,GST on Income
BUL-Sr20-Drag,Billet SR20 Solid Block w/hea,Billet SR20 Solid Block w/head studs,,,,Billet SR20 Solid Block w/head studs,8250.0,41110.0,GST on Income
BUL-BL-4G63-EVO-dd,Billet 4G63 EVO Dry Deck w/hea,Billet 4G63 EVO Dry Deck w/head studs,,,,Billet 4G63 EVO Dry Deck w/head studs,9900.0,41110.0,GST on Income
05-bme-rods,BME Alloy Rods,.,,,,.,380.0,41110.0,GST on Income
06-ass-6cyl-Hol-hed,Assemble Cylinder Head,.,,,,.,220.0,41110.0,GST on Income
BUL-Sr20-T/C-Oiler,Timing Chain Oiler for SR20,Timing Chain Oiler for SR20,,,,Timing Chain Oiler for SR20,44.0,41110.0,GST on Income
06-ass-v8-hd,Assenble V8 Cylinder Head,.,,,,.,195.0,41110.0,GST on Income
ARP-aged-RB,ARP Custom Age RB Head studs,.,,,,.,0.0,41110.0,GST on Income
06-CL-blk,Clearance 6cyl block for rods ,.,,,,.,330.0,41110.0,GST on Income
06-b&h-TP-6cyl,Bore & torque plate hone 6cyli,Bore & torque plate hone 6 cylinder block,,,,Bore & torque plate hone 6 cylinder block,440.0,41110.0,GST on Income
05-bme-rb-rds,BME RB30 Alloy Rods,.,£333.00,51111.0,,.,433.0,41110.0,GST on Income
05-bme-6cyl-brgs,BME Rod Bearings drilled,.,,,,.,265.0,41110.0,GST on Income
06-grd-6cyl-crk,Grind crankshaft journals,.,,,,.,300.0,41110.0,GST on Income
06-bb-hds,Bead Blast 4cylinder Head,.,,,,.,75.0,41110.0,GST on Income
05-Harm-bal,Harmonic Balancer,.,,,,.,0.0,41110.0,GST on Income
06-hne-v8,Hone V8 Block,.,,,,.,360.0,41110.0,GST on Income
06-hw-gb-4cyl,Hot wash & Glass bead 4cylinde,.,,,,.,145.0,41110.0,GST on Income
06-wld-dd-4cyl,Weld & straighten head for dry,.,,,,.,440.0,41110.0,GST on Income
05-iron-ins-4cyl,Supply iron inserts for 4cylin,.,,,,.,240.0,41110.0,GST on Income
06-ht tnk-bb-4cyl-hed,Hot tank & bead blast 4cylinde,.,,,,.,143.0,41110.0,GST on Income
05-turbo,Supply Turbo,.,,,,.,90.0,41110.0,GST on Income
06-CLvr-chf-4cyl,Clover Chief 4cylinder Head,.,,,,.,660.0,41110.0,GST on Income
06-Rmv-ins,Remove inserts from cyl head,.,,,,.,7.0,41110.0,GST on Income
06-fit-insrt,Fit inserts to cylinder head,.,,,,.,45.0,41110.0,GST on Income
06-suply n fit-ins,Supply & fit inserts,.,,,,.,55.0,41110.0,GST on Income
BUL-RB-frt-cvr,Billet front cover,Billet front cover,,,,Billet front cover,550.0,41110.0,GST on Income
05-elec-wp,Electric water pump,.,,,,.,590.0,41110.0,GST on Income
05-ls-vlvs,Stainless LS valves,.,,,,.,19.0,41110.0,GST on Income
05-bme-pist,BME Forged Pistons,.,,,,.,330.0,41110.0,GST on Income
05-bme-rings-6cyl,Total Seal Piston Rings,.,,,,.,500.0,41110.0,GST on Income
05-pist-oil-sqrt,Piston Oil Squirters,.,,,,.,75.0,41110.0,GST on Income
05-bme-wrst-pins,BME Piston Pins,.,,,,.,0.0,41110.0,GST on Income
05-acl-mn-brgs-4,ACL Race Callico Main Bearings,.,,,,.,110.0,41110.0,GST on Income
05-acl-rd-brgs-cal,ACL Callico Rod Bearings,.,,,,.,265.0,41110.0,GST on Income
06-istl-tges,Install Tongues,.,,,,.,350.0,41110.0,GST on Income
06-fac-inlt-face-4cyl,Face Inlet Face on Head,.,,,,.,75.0,41110.0,GST on Income
05-sup-tongues,Supply Tongues,.,,,,.,245.0,41110.0,GST on Income
05-stkr-kit,Stroker Kit,.,,,,.,0.0,41110.0,GST on Income
05-oil-sqtr-2j,Oil Squiirters,.,,,,.,520.0,41110.0,GST on Income
05-mls-2j,MLS Head Gasket,.,,,,.,257.0,41110.0,GST on Income
05-spflo-ftgs,Speedflow Fittings,.,,,,.,0.0,41110.0,GST on Income
05-2jz-casting,New 2JZ Cylinder Head Casting,.,,,,.,3000.0,41110.0,GST on Income
06-fit-guides,Fit Guides,.,,,,.,15.0,41110.0,GST on Income
05-rb-oil-drain,Rear oil drain back fitting,.,,,,.,100.0,41110.0,GST on Income
BUL-RB-FC,Billet RB front cover,Billet RB front cover,,,,Billet RB front cover,550.0,41110.0,GST on Income
05-2jz-crk-gear,Crank Gear,.,,,,.,200.0,41110.0,GST on Income
05-2jz-rear-TC,Rear upper timing cover,.,,,,.,95.0,41110.0,GST on Income
05-2jz-low-TC,Lower timing cover,.,,,,.,130.0,41110.0,GST on Income
05-2jz-blt-ten,Timing belt tensioner,.,,,,.,200.0,41110.0,GST on Income
05-mls-rb,RB MLS head gasket,.,,,,.,435.0,41110.0,GST on Income
05-rb-oil-pump,Nissan oil pump,.,,,,.,370.0,41110.0,GST on Income
05-rb-crk-gear,Crank gear,.,,,,.,135.0,41110.0,GST on Income
05-rb-oil-squrt,Piston oil squirters,.,,,,.,350.0,41110.0,GST on Income
05-rb26-cyl-hed,New RB26 Head (bare),.,,,,.,5000.0,41110.0,GST on Income
05-rb26-supertech-kit,"Vlv,VS,Rt,Sls,Lks,Bkt,Ssi&o",.,,,,.,3790.0,41110.0,GST on Income
06-Rb26-hed-ass,Set valve clearance & assemble,.,,,,.,720.0,41110.0,GST on Income
05-rb26-cams,Cams,.,,,,.,588.0,41110.0,GST on Income
05-rb26-cam-grs,Vernier cam gears,.,,,,.,495.0,41110.0,GST on Income
06-ass-6cyl-lng,Assemble long engine,.,,,,.,2750.0,41110.0,GST on Income
05-rb-ex-oil-pump,Barnes singal stg external oil,.,,,,.,2400.0,41110.0,GST on Income
05-rb-balnr,ATI Harmonic balancer,.,,,,.,1020.0,41110.0,GST on Income
05-2jz-hrm-bal,ATI Harmonic balancer,.,,,,.,1077.0,41110.0,GST on Income
05-2j-dry-smp-kit,"Dry sump, single stg pump & fr",.,,,,.,8000.0,41110.0,GST on Income
05-2j-cam-grs,Cam gears,.,,,,.,235.0,41110.0,GST on Income
05-4G-acl-rod,ACL Race Rod Bearings,.,,,,.,70.0,41110.0,GST on Income
05-4G-acl-mains,ACL Race Main Bearings,.,,,,.,130.0,41110.0,GST on Income
05-4G-mls,HKS MLS Head Gasket,.,,,,.,400.0,41110.0,GST on Income
05-4G-super-train,Supertech Valve Train with +1m,Supertech Valve Train with +1mm over size valves,,,,Supertech Valve Train with +1mm over size valves,1800.0,41110.0,GST on Income
06-4g-ass-hed,Assemble Cylinder Head,.,,,,.,440.0,41110.0,GST on Income
05-4G-cam,Camtech Camshaft ,.,,,,.,445.0,41110.0,GST on Income
05-rb-wp,RB Billet Water Pump,.,,,,.,770.0,41110.0,GST on Income
BUL-BL-2JZ-Solid,Billet 2JZ Solid Block w/head ,Billet 2JZ Solid Block w/head studs,,,,Billet 2JZ Solid Block w/head studs,13950.0,41110.0,GST on Income
06-mach,Machine,.,,,,.,0.0,41110.0,GST on Income
05-ins-v8,Valve seat inserts V8,.,,,,.,480.0,41110.0,GST on Income
BUL-Hg-4G-evo,4g63 evo Fire Ring Head gasket,.,,,,.,440.0,41110.0,GST on Income
BUL-FR-2J,Fire Ring Head Gasket suit 2JZ,Fire Ring Head Gasket suit 2JZ,,,,Fire Ring Head Gasket suit 2JZ,760.0,41110.0,GST on Income
BUL-BL-4G64-Dsm-7-S,Billet DSM 7 Bolt 4G64 w/head ,Billet DSM 7 Bolt Solid 4G64 w/head stud kit,,,,Billet DSM 7 Bolt Solid 4G64 w/head stud kit,9900.0,41110.0,GST on Income
06-R&F-inserts,Remove & Fit Inserts,.,,,,.,440.0,41110.0,GST on Income
05-bolts,Bolts,.,,,,.,0.0,41110.0,GST on Income
06-dum-ass-6,"Dummy assemble, set clearances","De-burr block, race prep, dummy assemble & set clearances",,,,"De-burr block, race prep, dummy assemble & set clearances",1100.0,41110.0,GST on Income
05-bme-cc pins,BME Casidium Coated Pins,.,,,,.,0.0,41110.0,GST on Income
BUL-BL-RB30-d,Billet RB30 dry deck w/head st,Billet RB30 dry deck w/head stud kit,,,,Billet RB30 dry deck w/head stud kit,13950.0,41110.0,GST on Income
BUL-BL-ho-b-s,Billet Honda B solid w/head st,Billet Honda B solid w/head studs,,,,Billet Honda B solid w/head studs,9400.0,41110.0,GST on Income
BUL-FR-HoB,Fire Ring head gasket system,Fire Ring head gasket system,,,,Fire Ring head gasket system,500.0,41110.0,GST on Income
05-super-vlv-trn,Supertech Valve Train,.,,,,.,0.0,41110.0,GST on Income
05-sleeve,Replacement sleeve,.,,,,.,200.0,41110.0,GST on Income
05-2j-head,New 2JZ Cylinder Head Casting,.,,,,.,2700.0,41110.0,GST on Income
06-ass-2J-head,Assemble 2J head & set shims,.,,,,.,880.0,41110.0,GST on Income
06-CL-hed-nuts,"Clearance Head for 1/2"" nuts",.,,,,.,220.0,41110.0,GST on Income
06-fit-guide,"Supply,Fit, ream & hone guides",.,,,,.,33.0,41110.0,GST on Income
05-bme-4cyl-bear,BME Rod Bearings drilled,.,,,,.,185.0,41110.0,GST on Income
BUL-ls-stg 1,Ls Heads stage 1,.,,,,.,1850.0,41110.0,GST on Income
BUL-ls-stg 2,LS Heads stage 2,.,,,,.,2200.0,41110.0,GST on Income
06-HT-wsh-blk,Hot wash engine block,.,,,,.,66.0,41110.0,GST on Income
06-cnc port-6cyl,CNC Port 4 valve 6 cylinder he,.,,,,.,1650.0,41110.0,GST on Income
05-bme-cc-pins,BME Casidium Coated Pins,.,,,,.,185.0,41110.0,GST on Income
05-rb-tb,RB30/26 Timing belt,.,,,,.,105.0,41110.0,GST on Income
05-rb-cam-studs,RB26 Tomei cam cap stud kit,.,,,,.,305.0,41110.0,GST on Income
06-epoxy,Epoxy heads to seal water jack,.,,,,.,440.0,41110.0,GST on Income
06-HT-wsh-6cyl-hed,Hot wash 6cylinder head,.,,,,.,45.0,41110.0,GST on Income
06-bb-6cyl-hed,Bead blast 6 cylinder head,.,£55.00,58000.0,,.,72.0,41112.0,GST on Income
BUL-BL-SR20-d,Billet SR20 dry deck with head,Billet SR20 dry deck with head studs,,,,Billet SR20 dry deck with head studs,9900.0,41110.0,GST on Income
BUL-FR-SR,SR Fire Ring sealing system,SR Fire Ring sealing system,,,,SR Fire Ring sealing system,500.0,41110.0,GST on Income
BUL-BL-4G63-7-Solid,Billet4G63 7 bolt solid,Billet4G63 7 bolt solid with head stud kit,,,,Billet4G63 7 bolt solid with head stud kit,9900.0,41110.0,GST Free Income
06-dum-ass-4,"Dummy assemble, set clearances","De-burr, race prep block, dummy assemble & set clearances",,,,"De-burr, race prep block, dummy assemble & set clearances",880.0,41110.0,GST on Income
06-crnk-grnd-v8,Grind V8 crank,.,,,,.,290.0,41110.0,GST on Income
05-fittings,Speedflow,.,,,,.,0.0,41110.0,GST on Income
BUL-BL-4G63-S,Billet 4G63 Solid with head ,Billet 4G63 Solid with head stud kit,,,,Billet 4G63 Solid with head stud kit,9900.0,41110.0,GST on Income
06-ass-RB26-head,Wash Prep & Assemble RB26 head,.,,,,.,440.0,41110.0,GST on Income
06-set-rb-cam-clr,Set cam clearances,.,,,,.,330.0,41110.0,GST on Income
