{}
Co./Last Name	First Name	Card ID	Card Status	Addr 1 - Line 1	Addr 1 - Line 2	Addr 1 - Line 3	Addr 1 - Line 4	Addr 1 - City	Addr 1 - State	Addr 1 - Postcode	Addr 1 - Country	Addr 1 - Phone No. 1	Addr 1 - Phone No. 2	Addr 1 - Phone No. 3	Addr 1 - Fax No.	Addr 1 - Email	Addr 1 - WWW	Addr 1 - Contact Name	Addr 1 - Salutation	Addr 2 - Line 1	Addr 2 - Line 2	Addr 2 - Line 3	Addr 2 - Line 4	Addr 2 - City	Addr 2 - State	Addr 2 - Postcode	Addr 2 - Country	Addr 2 - Phone No. 1	Addr 2 - Phone No. 2	Addr 2 - Phone No. 3	Addr 2 - Fax No.	Addr 2 - Email	Addr 2 - WWW	Addr 2 - Contact Name	Addr 2 - Salutation	Addr 3 - Line 1	Addr 3 - Line 2	Addr 3 - Line 3	Addr 3 - Line 4	Addr 3 - City	Addr 3 - State	Addr 3 - Postcode	Addr 3 - Country	Addr 3 - Phone No. 1	Addr 3 - Phone No. 2	Addr 3 - Phone No. 3	Addr 3 - Fax No.	Addr 3 - Email	Addr 3 - WWW	Addr 3 - Contact Name	Addr 3 - Salutation	Addr 4 - Line 1	Addr 4 - Line 2	Addr 4 - Line 3	Addr 4 - Line 4	Addr 4 - City	Addr 4 - State	Addr 4 - Postcode	Addr 4 - Country	Addr 4 - Phone No. 1	Addr 4 - Phone No. 2	Addr 4 - Phone No. 3	Addr 4 - Fax No.	Addr 4 - Email	Addr 4 - WWW	Addr 4 - Contact Name	Addr 4 - Salutation	Addr 5 - Line 1	Addr 5 - Line 2	Addr 5 - Line 3	Addr 5 - Line 4	Addr 5 - City	Addr 5 - State	Addr 5 - Postcode	Addr 5 - Country	Addr 5 - Phone No. 1	Addr 5 - Phone No. 2	Addr 5 - Phone No. 3	Addr 5 - Fax No.	Addr 5 - Email	Addr 5 - WWW	Addr 5 - Contact Name	Addr 5 - Salutation	Notes	Identifiers	Custom List 1	Custom List 2	Custom List 3	Custom Field 1	Custom Field 2	Custom Field 3	Billing Rate	Terms - Payment is Due	           - Discount Days	           - Balance Due Days	           - % Discount	           - % Monthly Charge	Tax Code	Credit Limit	Tax ID No.	Volume Discount %	Sales/Purchase Layout	Price Level	Payment Method	Payment Notes	Name on Card	Card Number	BSB	Account Number	Account Name	A.B.N. 	A.B.N. Branch	Account	Salesperson	Salesperson Card ID	Comment	Shipping Method	Printed Form	Freight Tax Code	Use Customer's Tax Code	Receipt Memo	Invoice/Purchase Order Delivery	Record ID
Harry and Rita Kleyn		*None	Y													harry@wabusinessnews.com.au																																																																												0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	9899
Graham Greenacre and Margaret		*None	Y													graham.greenacre@ghd.com.au																																																																												0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	9901
Mike & Hilary Gallagher		*None	Y													mike.gallagher@L-3com.com																																																																												0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	9902
Douglas Ockerby and Partner		*None	Y													doug@ockerby.com.au																																																																												0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	9904
Peter and Shelley Carter		*None	Y													pwc@crosbytiles.com.au																																																																												0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	9905
Carine Dental Surgery		*None	Y																																																																																									0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	9908
Booragoon Dental Clinic		*None	Y																																																																																									0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	9914
South East Metropolitan Languag Development Cntr		*None	Y																																																																																									0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	9933
Artus	Mitch	*None	Y	Managing Director	Downings Legal	PO Box 7222		CLOISTERS SQUARE	WA	6850						martus@downings.com.au																																																																												0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	10018
Bogunovich	Sonja	*None	Y	Executive Dean School Business	University of Notre Dame Australia	PO Box 225		FREMANTLE	WA	6959						sbogunovich@nd.edu.au																																																																												0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	10020
Anthony Monisse		*None	Y													tony.monisse@brentnallswa.com.au																																																																												0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	10021
Peter & Judy Stannard		*None	Y													pstannard@peterstannard.com.au																																																																												0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	10022
Nursing Australia		*None	Y									13 10 95				sally.decarle@nursingaustralia.com		see attached																																																																		Accounts Supervisor - Sandy McLean 03 9924 2232  State Manager - Sally De Carle 131095 sally.decarle@nursingaustralia.com								0	5	1	30	0	0	GST	0		0	S	0	EFTPOS		Nursing Australia	    												GST	N		P	10027
Culunga Aboriginal community school		*None	Y																																																																																									0	5	1	30	0	0	GST	0		0	S	0	EFTPOS			    												GST	N		P	10028
Brightwater Edgewater		*None	Y									9202 2876				accounts.payable@brightwatergroup.com	Vendor Code 000605	Head Office																																																																			V							0	5	1	30	0	0	GST	0		0	S	0	EFTPOS		Brightwater Edgewater	    												GST	N		P	10055
St Ives - Murdoch		*None	Y																																																																																									0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	10075
Pardelup Prison Farm		*None	Y																																																																																									0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	10103
Albany Regional Prison		*None	Y																																																																																									0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	10120
Casuarina Prison - Co Morbidity		*None	Y									9411 5478				dawn.penhorwood@correctiveservices.wa.gov.au		Accts see details																																																																		Anne Hammersley 9264 6225 - Head Office  Justice Dept - Oracle 9264 9731								0	5	1	30	0	0	GST	0		0	S	0	EFTPOS		Casuarina Prison - Co Morbidity	    												GST	N		P	10174
ZZWood Recruitment		*None	Y	PO Box 998				Subiaco	WA	6904		9221 8122			9221 8277			Scott Van Heurck																																																																										0	5	1	30	0	0	GST	0		0	S	0																GST	Y		P	10176
Brightwater Ellison House		*None	N									9202 2876				accounts.payable@brightwatergroup.com	Vendor Code 000605	Head Office																																																																			V							0	2	0	30	0	0	GST	0		0	S	0	EFTPOS		Brightwater Ellison House	    												GST	N		P	10183
Communical Disease North Public Health Unit		*None	Y																																																																																									0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	10228
O'Keefe	Stephen & Sue	*None	Y													saokeefe3011@gmail.com																																																																												0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	10242
Taylor	Liam & Michelle	*None	Y													centremanager@surgefitness.com.au																																																																												0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	10245
Bentley Hospital (wd 1,2,3,4 &5)		*None	Y									6444 5143				HCN.NurseWestAdminFinance@health.wa.gov.au		Sue Beames																																																																			N							0	5	1	30	0	0	GST	0		0	S	0	EFTPOS		Bentley Hospital (wd 3&4)	    												GST	N		P	10266
Bentley Adult Mental Health 6,7,8,9,10		*None	Y									9334 3866	Lexie Wills			blmhrosteroffice@health.wa.gov.au	hcn.apfinance@health.wa.gov.au	SEE CARD DETAILS																																																																		Sandra.Popley@health.wa.gov.au 9416 2302  hcn.apfinance@health.wa.gov.au 1300 367 398	N							0	5	1	30	0	0	GST	0		0	S	0	EFTPOS		Bentley Adult Mental Health 6,7,8,9,10	    												GST	N		P	10269
Brightwater Sharon Ackerman		*None	Y									9202 2876				accounts.payable@brightwatergroup.com	Vendor Code 000605	Head Office																																																																										0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	10277
Bentley Adolescent Unit (wd 5)		*None	Y									9416 3745					hcn.apfinance@health.wa.gov.au	Stephene Samuels																																																																			N							0	5	1	30	0	0	GST	0		0	S	0	EFTPOS		Bentley Adolescent Unit (wd 5)	    												GST	N		P	10301
Sir Charles Gairdner Hospital - AIN		*None	N									6457 2012				SCGOPHCGFinance.ClinicalCorporate@health.wa.gov.au		Rebecca D'Lima																																																																			NV							0	5	1	30	0	0	GST	0		0	S	0	EFTPOS		Sir Charles Gardiner Hospital - AIN	    												GST	N		P	10306
Erceg	Steve	*None	Y	38 East Churchill Avenue				BEELIAR	WA	6164		08 9434 1940	0477 507 168			steve_erz@yahoo.com.au																																																																												0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	10341
Department of Child Protection		*None	N									9274 9411				Courtney.Buchanan@communities.wa.gov.au		Debbie Bovell /Helen																																																																			V					30 Days		0	5	1	30	0	0	GST	0		0	S	0	Direct Deposit		Department of Child Protection	    												GST	N		P	10363
Selby Lodge		*None	Y									6444 5143				hcn.apfinance@health.wa.gov.au		Sue Beames																																																																			N							0	5	1	30	0	0	GST	0		0	S	0	Direct Deposit		Selby Lodge	    												GST	N		P	10387
Brightwater Care Group		*None	Y									9202 2876				accounts.payable@brightwatergroup.com	Vendor Code 000605	see card details																																																																		  Accts - accounts.payable@brightwatergroup.com 9202 2876								0	5	1	30	0	0	GST	0		0	S	0	EFTPOS		Brightwater Care Group	    												GST	N		P	10393
King Edward Memorial Hospital Mother & Baby		*None	Y									6444 5143				hcn.apfinance@health.wa.gov.au		Sue Beames																																																																			N							0	5	1	30	0	0	GST	0		0	S	0	EFTPOS		King Edward Memorial Hospital Mother & Baby	    												GST	N		P	10430
Department of Education 		c.86	N													shaun.gledhill@education.wa.edu.au																																																																					A							0	2	0	14	0	0	GST	0		0	S	0																GST	N		P	10436
St John Ambulance - Australia		*None	Y									9334 1289				human.resources@ambulance.net.au	accounts.payable@stjohnambulance.com.au																																																																											0	5	1	30	0	0	GST	0		0	S	0	EFTPOS		St John Ambulance Australia	    												GST	N		P	10446
Regis - Weston Lodge		*None	Y													westonoc@regis.com.au		Kylie Roberts																																																																										0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	10449
ZZ Van Heurck	Craig	*None	Y	7 Watkins Road				DALKEITH	WA	6009																																																																																		0	5	1	30	0	0	GST	0		0	S	0										8-1100						GST	N		P	10454
ZZTitan Recruitment		*None	Y	PO Box 1209				WEST PERTH	WA	6872								Craig Van Heurck																																																																										0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	10475
Rockingham-Kwinana District Hospital Mental Health		*None	Y	POSTED								9599 4000 reception																																																																									N							0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	10476
Amberly Nursing Home - Aegis		*None	N									6254 8225				accounts@aegiscare.com.au		Asiri																																																																										0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	10481
ZZ Pact Construction		*None	Y	PO Box 701				Cloverdale	WA	6985		9340 5900	0478 487 675		9201 8360	alongden@pactconstruction.com.au	pactconstruction.com.au	Alan Longden	Site Manager																																																																									0	5	1	30	0	0	GST	0		0	S	0										6-2020						GST	N		P	10493
ZZ Wild West Hyundai		*None	Y	PO Box 1578	Wangara Drive			WANGARA	WA	6947																																																																																		0	5	1	30	0	0	GST	0		0	S	0										8-1300						GST	Y		P	10505
Brightwater Marangaroo (Discovery/Endevour)		*None	N									9202 2876				accounts.payable@brightwatergroup.com	Vendor Code 000605	Head Office																																																																			V							0	2	0	30	0	0	GST	0		0	S	0	EFTPOS		Brightwater Marangaroo (Discovery/Endevour)	    												GST	N		P	10513
ZZ Petrine Costigan Lawyers		Employment	Y	Suite 25, Level 16, 327-329 Pitt Street				Sydney	NSW	2000		02 8203 4609			02 8203 3036																																																																					PO Box A2128 Sydney South PO  NSW  1235								0	5	1	30	0	0	GST	0		0	S	0																GST	Y		P	10516
Osborne Park Older Adult Mental Health		*None	Y																																																																																		N							0	5	1	30	0	0	GST	0		0	S	0																GST	N		P	10530
Brightwater Kailis House		*None	Y									9202 2876				accounts.payable@brightwatergroup.com	Vendor Code 000605	Head Office																																																																			V							0	5	1	30	0	0	GST	0		0	S	0	EFTPOS		Brightwater Kailis House	    												GST	N		P	10531
Osborne Park Hospital AIN		*None	Y									9346 8279 finance	9346 8076 Ian			ian.rowe@health.wa.gov.au	ophbedmanagement@health.wa.gov.au	Ian Rowe																																																																		When ian on leave - Shirley	N							0	5	1	30	0	0	GST	0		0	S	0	EFTPOS		Osborne Park Hospital AIN	    												GST	N		P	10533
Royal Perth Hospital - AIN		*None	Y													vivienne.emmelman@health.wa.gov.au																																																																					NV							0	5	1	30	0	0	GST	0		0	S	0	EFTPOS		Royal Perth Hospital - AIN	    												GST	N		P	10534
Graylands - MHOA		*None	Y									6444 5143				HCN.NurseWestAdminFinance@health.wa.gov.au		Sue Beames																																																																										0	5	1	30	0	0	GST	0		0	S	0	EFTPOS		Graylands - MHOA	    												GST	N		P	10538
Department of Psychiatry - MHOA		*None	Y									6444 5143				HCN.NurseWestAdminFinance@health.wa.gov.au		Sue Beames																																																																										0	5	1	30	0	0	GST	0		0	S	0	EFTPOS		Department of Psychiatry - MHOA	    												GST	N		P	10541
