{}
Co./Last Name	First Name	Card ID	Card Status	Addr 1 - Line 1	Addr 1 - Line 2	Addr 1 - Line 3	Addr 1 - Line 4	Addr 1 - City	Addr 1 - State	Addr 1 - Postcode	Addr 1 - Country	Addr 1 - Phone No. 1	Addr 1 - Phone No. 2	Addr 1 - Phone No. 3	Addr 1 - Fax No.	Addr 1 - Email	Addr 1 - WWW	Addr 1 - Contact Name	Addr 1 - Salutation	Addr 2 - Line 1	Addr 2 - Line 2	Addr 2 - Line 3	Addr 2 - Line 4	Addr 2 - City	Addr 2 - State	Addr 2 - Postcode	Addr 2 - Country	Addr 2 - Phone No. 1	Addr 2 - Phone No. 2	Addr 2 - Phone No. 3	Addr 2 - Fax No.	Addr 2 - Email	Addr 2 - WWW	Addr 2 - Contact Name	Addr 2 - Salutation	Addr 3 - Line 1	Addr 3 - Line 2	Addr 3 - Line 3	Addr 3 - Line 4	Addr 3 - City	Addr 3 - State	Addr 3 - Postcode	Addr 3 - Country	Addr 3 - Phone No. 1	Addr 3 - Phone No. 2	Addr 3 - Phone No. 3	Addr 3 - Fax No.	Addr 3 - Email	Addr 3 - WWW	Addr 3 - Contact Name	Addr 3 - Salutation	Addr 4 - Line 1	Addr 4 - Line 2	Addr 4 - Line 3	Addr 4 - Line 4	Addr 4 - City	Addr 4 - State	Addr 4 - Postcode	Addr 4 - Country	Addr 4 - Phone No. 1	Addr 4 - Phone No. 2	Addr 4 - Phone No. 3	Addr 4 - Fax No.	Addr 4 - Email	Addr 4 - WWW	Addr 4 - Contact Name	Addr 4 - Salutation	Addr 5 - Line 1	Addr 5 - Line 2	Addr 5 - Line 3	Addr 5 - Line 4	Addr 5 - City	Addr 5 - State	Addr 5 - Postcode	Addr 5 - Country	Addr 5 - Phone No. 1	Addr 5 - Phone No. 2	Addr 5 - Phone No. 3	Addr 5 - Fax No.	Addr 5 - Email	Addr 5 - WWW	Addr 5 - Contact Name	Addr 5 - Salutation	Notes	Identifiers	Custom List 1	Custom List 2	Custom List 3	Custom Field 1	Custom Field 2	Custom Field 3	Billing Rate	Cost Per Hour	Terms - Payment is Due	           - Discount Days	           - Balance Due Days	           - % Discount	Tax Code	Credit Limit	Tax ID No.	Payment Method	Payment Notes	Name on Card	Card Number	BSB	Account Number	Account Name	Statement Text	Remittance Method	Remittance Address	A.B.N. 	A.B.N. Branch	Volume Discount %	Sales/Purchase Layout	Account	Comment	Shipping Method	Printed Form	Freight Tax Code	Use Supplier's Tax Code	Report Taxable Payments	Payment Memo	Invoice/Purchase Order Delivery	Record ID
Sony Centre Perth		SUPP000391	Y	440 Murray Street				Perth	WA	6000	AUSTRALIA	08 9322 5086			08 9481 7522	alex@sonycentreperth.com.au		Alex Taseski																																																																										0	0	2	0	30	0	GST	0						306-089	230386	SONY CENTRE PERTH	CHOICEONE	P				0	S					GST	Y	N		P	863
Australian Clinicalabs		SUPP000399	N	PO Box 646				Wembley	WA	6913	AUSTRALIA	9442 7646				wa.accts@clinicallabs.com.au																																																																												0	0	2	0	30	0	GST	0								BPAY	CHOICEONE	E	accountsmanager.wa@clinicallabs.com.au	98612975691		0	S	5-4600				GST	Y	Y		P	871
SunSuper		SUPP000408	Y	PO Box 2924				Brisbane	QLD	4001	AUSTRALIA																																																																																	0	0	2	0	30	0	GST	0						064-000	14683300	PRECISION ADMINISTRATION SERVICE		P				0	S					GST	N	N		P	880
Telstra Corporation Limited		SUPP000419	N	GPO Box 9901				Melbourne	VIC	8101	AUSTRALIA	131 282																																																																								account number 824 5308 900								0	0	2	0	30	0	GST	0										A		33051775556		0	S	6-1080				GST	Y	N		A	891
The 500 Club		SUPP000421	N	P.O. Box  7556	Cloister Square			Perth	WA	6850	AUSTRALIA	(08) 9325 8567			(08) 9325 8170	admin@the500club.com.au	SEE CARD DETAILS																																																																			www.the500club.com.au UN:  margv PW:  the500club								0	0	2	0	30	0	GST	0						066-000	801999	THE 500 CLUB	CHOICEONE	E	accounts@the500club.com.au	55330219694		0	S					GST	Y	N		P	893
TEC - The Executive Connection		SUPP000425	Y	PO Box 476				North Sydney	NSW	2059	AUSTRALIA	02 9922 2211			02 9922 1122	accounts@tec.com.au		Bernie Eastman																																																																		Bernie Eastman 9285 0165 0419 951 699								0	0	2	0	30	0	GST	0						012-361	834970652	TEC	CHOICEONE	P		67002922956		0	S	6-5300				GST	Y	N		P	897
West Australian		SUPP000432	Y	GPO Box X2266				PERTH	WA	6847	AUSTRALIA	9482 3424			9482 3426	credit@wanews.com.au																																																																												0	0	2	0	30	0	GST	0						086-006	577460335	WEST AUSTRALIAN NEWSPAPERS LTD	CHOICEONE 10016934	P		98008667632		0	S	6-1302				GST	Y	N		P	904
Titan Recruitment and Consulting		SUPP000435	N	PO Box 1209	WEST PERTH				WA	6005		64670600			9322 9920 RA 62677199	accounts@titanrecruitment.com.au	www.titan.net.au																																																																											0	0	2	0	30	0	GST	0						036-000	336561	TITAN RECRUITMENT	CHOICEONE	E	accounts@titanrecruitment.com.au	34086897636		0	S					GST	Y	N		P	907
Booth	Simone	Line of Cr	Y																																																																																									0	0	2	0	30	0	N-T	0						083-545	604575149	SIMONE BOOTH	CHOICEONE	A				0	S					N-T	N	N		P	917
Mammoth Security - was Threat Protect		SUPP000446	N	PO Box 561				Belmont	WA	6984	AUSTRALIA	9322 2922	1300 84 73 28		9322 9711	accounts@threatprotect.com.au	www.threatprotect.com.au	Geoff Page																																																																		Monitored Security Alarm for 262 St Georges Terrace Perth.  Not patrolled								0	0	2	0	30	0	GST	0						186-300	301949293	THREAT PROTECT	CHOICEONE	E	accounts@threatprotect.com.au	77069249010		0	S	6-6070				GST	Y	N		P	918
Water Corporation		SUPP000451	N	PO Box 1600				Osborne Park DC	WA	6916	AUSTRALIA	131 385																																																																								UN: naomi@choiceone.com.au PW: choicew@ter262  Direct Debit set up on 27/07 for full account balance to be paid on due date from the trading account   for secret questions and answers info refer to Sensitive info spreadsheet for Marg								0	0	2	0	30	0	FRE	0										P		88050158195		0	S	6-6020				FRE	Y	N		P	923
Worldwide Online Printing (Perth - West End)		SUPP000469	N	976 Hay Street				Perth	WA	6000	AUSTRALIA	08 9226 2744			08 9226 2755	cbd.accounts@worldwide.com.au																																																																												0	0	2	0	30	0	GST	0						036-014	165441	WORLDWIDE PRINTING SOLUTIONS	CHOICEONE	E	cbd.accounts@worldwide.com.au	57841431348		0	S	6-1065				GST	Y	N		P	941
Wormald		SUPP000470	N	PO Box 94				Belmont	WA	6984	AUSTRALIA	1300 951 829			08 9321 1191	remitvic@wormald.com.au																																																																												0	0	2	0	30	0	GST	0						012-013	841683918	TYCO AUSTRALIA PTY LTD	CHOICEONE	E	remitvic@wormald.com.au	80008399004		0	S	6-6070				GST	Y	N		P	942
Synergy		*None	N	PO Box U1913				Perth	WA	6845		131353																																																																								My Account Log in details https://selfserve.synergy.net.au/my-account.html U/N - ChoiceOne PW - Choice262  Registered under Naomi''s name and accounts@choiceone.com.au email address								0	0	2	0	30	0	GST	0										P		71743446839		0	S	6-6030				GST	Y	N		P	949
Royal Australian & NZ College of Radiologists		*None	Y	Level 9	51 Druitt Street			SYDNEY	NSW	2000		(02) 9268 9777			(02) 9268 9799	Alex.Zandstra@ranzcr.edu.au	www.ranzcr.edu.au																																																																											0	0	2	0	30	0	GST	0						032-102	165283	RANZCR - GENERAL FUND		P		37000029863		0	S					GST	Y	N		P	950
Highgate Drycleaners		*None	Y	545 Beaufort Street	MT LAWLEY				WA	6050		9227 6950			9227 6704																																																																													0	0	2	0	30	0	GST	0						036-016	472533	HIGHGATE DRYCLEANERS	CHOICEONE	P				0	S	6-6080				GST	Y	N		P	9042
RAC BusinessWise		*None	N	81 McLarty Avenue				JOONDALUP	WA	6027		1800 674 778			9436 5068	rac@notifications.rac.com.au																																																																												0	0	2	0	30	0	GST	0						036-001	690626	RAC MOTORING	111458705	E	businesswiser@rac.com.au	33009292228		0	S	6-2030				GST	Y	N		P	9051
Van Heurck Nominees P/L		*None	Y																																																																																									0	0	2	0	30	0	GST	0						086-006	906175157	VAN HEURCK NOMINEES	CHOICEONE	P				0	S	1-1381				GST	N	N		P	9057
SITA Western Recycling		*None	Y	15 Atwell Street				Landsdale	WA	6065		9344 5044			02 8754 0197	pay2western@westernrecycling.com.au																																																																												0	0	2	0	30	0	GST	0						032-373	113549	SITA AUSTRALIA PTY LTD	3527828	P		59008849723		0	S	6-6071				GST	Y	N		P	9067
Lizziebee flowers		*None	Y	Shop 2/81 Warratah Ave	Dalkeith				WA	6009		9386 2608	9386 9093																																																																															0	0	2	0	30	0	GST	0										P		68031416455		0	S					GST	Y	N		P	9069
Office of Consumer Affairs SA		*None	N	"Office of Consumer and Business Affairs, GPO Box 1407"				Adelaide	SA	5001	Australia	1300138918																																																																																0	0	2	0	30	0	GST	0										P				0	S					GST	N	N		P	9081
The Rogers Group		THER	N	PO Box 4100				Gumdale	Qld	4154						accounts@rogersgroup.com.au																																																																												0	0	2	0	30	0	GST	0						064-179	10023272	ROGERS GROUP	CHOICEONE	P		86051537190		0	S	5-2106				GST	Y	Y		P	9155
People Sense		*None	N	1122 Hay St				West Perth	WA	6005		9321 7299			9321 7298	reception@peoplesense.com.au																																																																				Counselling and Peer Support for whole business								0	0	2	0	30	0	GST	0						066-130	10232501	PEOPLE SENSE PTY LTD	CHOICEONE	E	remittance@peoplesense.com.au	88103691916		0	S	6-1014				GST	Y	N		P	9167
Shark Bay Resources Pty Ltd		*None	Y	U8/47 Forrest Ave				EAST PERTH	WA	6004		9221 5406				accounts@sbr.com.au																																																																												0	0	2	0	30	0	GST	0						306-089	168959	SHARK BAY RESOURCES P/L	CHOICEONE	P		88079088636		0	S					GST	Y	N		P	9171
Next Byte Computers		*None	Y	Shop 1007 Westfield Carousel				Cannington	WA																																																																																			0	0	2	0	30	0	GST	0						085-458	579044773	NEXT BYTE NSW PTY LTD		P		72578068480		0	S					GST	N	N		P	9177
John Hughes Service		*None	N	167 Welshpool Road				WELSHPOOL	WA	6106		(08) 9415 0400			94150065																																																																													0	0	2	0	30	0	GST	0						014-002	429947379	ROHANNA PTY LTD		P		84716233846		0	S	6-2020				GST	N	N		P	9206
Accent Rubber Stamps		Stamp	Y	PO Box Z5372				PERTH	WA	6831		08 9321 8144			08 9321 1930	accent@tnet.com.au																																																																												0	0	2	0	30	0	GST	0						116-879	465377220	ACCENT RUBBER STAMPS & TROPHIES	CHOICEONE	P		55645388065		0	S	6-1065				GST	N	N		P	9207
Engineers Australia		*None	Y	Locked Bag 24				Kingston	ACT	2604	Australia																																																																																	0	0	2	0	30	0	GST	0										P		63020415510		0	S	6-1070				GST	Y	N		P	9211
ISS Security Pty Ltd		*None	Y	PO Box 1615				Osborne Park DC	WA	6916		894454400			894454408	felix.tung@au.issworld.com		carol logan																																																																										0	0	2	0	30	0	GST	0						032-053	122876	ISS SECURITY PTY LTD		P		14001375186		0	S	5-4300				GST	Y	N		P	9219
Office of State Revenue - WA		*None	N																																																																																	Client ID								0	0	0	0	2	0	N-T	0	N-T					066-040	17200081	066-040	17200081	P		11111111111		0	S	2-1432				N-T	Y	Y	Y	P	9220
Motorcharge		*None	N	PO Box 14392				MC	Vic	8001		1300 130 062			03 9274 9130		www.motorcharge.com.au																																																																			Online Login: UN:  137060463 PW:  Choice1  Secret Qu:  Favourite colour? Ans:  Pink								0	0	2	0	30	0	GST	0						083-337	538718823	MOTORCHARGE	137060463-7	P		33008962132		0	S	6-2010				GST	Y	N		P	9225
Budget Rent A Car		*None	Y	PO Box 483				Belmont	WA	6104		94791919			94793524	Flora@budget4wd.com.au																																																																												0	0	2	0	30	0	GST	0						086-131	489219912	CHALKWEST PTY LTD T/A BUDGET		P		89007348021		0	S	5-3501				GST	Y	N		P	9228
This Planet		*None	N	PO Box 76				St IVES	NSW	2075		07 5478 3714 support	02 9440 5263 accounts			mark@thisplanet.com.au																																																																												0	0	2	0	30	0	GST	0						112-879	153890059	THIS PLANET		E	mark@thisplanet.com.au	18093040496		0	S	6-3250				GST	Y	N		P	9235
Oaks Liquor		*None	Y	256 Oxford Street	Leederville				WA	6007		9444 1850			94441820	accounts@oaksliquor.com.au																																																																												0	0	2	0	30	0	GST	0						086-492	493803556	ULTIMO LIQUOR		P		56074808825		0	S	6-5310				GST	Y	N		P	9238
Perth Expohire		*None	Y	27 Belmont Avenue	Belmont				WA	6104		9475 2022			9478 3165	accounts@perthexpo.com.au	www.perthexpo.com.au																																																																											0	0	2	0	30	0	GST	0						066-000	11896358	PERTH EXPO	CHOICEONE	P		71916718729		0	S	6-1302				GST	Y	N		P	9285
South Hedland Taxi Cabs		*None	Y	PO Box 2175	SOUTH HEDLAND				WA	6722		91721010			91723702	hedtaxi@bigpond.com																																																																												0	0	2	0	30	0	GST	0						066-528	10074240	AIRCOA 1974 PTY LTD	CHOICEONE	P		57009210440		0	S	5-4500				GST	Y	N		P	9299
Paragon Corporate Training		*None	Y	"C4, 58 Newcastle Street"	Perth				WA	6000		08 9227 5125			08 9227 5124	admin@paragontraining.com.au	www.paragontraining.com.au																																																																											0	0	2	0	30	0	FRE	0						036-044	193769	PARAGON CORPORATE TRAINING		P		44554660396		0	S	5-3650				FRE	N	N		P	9303
Vodafone		*None	N	GPO Box 2699				SYDNEY	NSW	1158							www.vodafone.com.au/mybill																																																																			Account Pin - 1600								0	0	2	0	30	0	GST	0										P		76062954554		0	S	6-1085				GST	Y	N		P	9306
Compass Group (Australia) Pty Ltd		*None	Y	GPO Box W2100				PERTH	WA	6846		9223 4559				ar@compass-group.com.au		Karen Hunter																																																																										0	0	2	0	30	0	GST	0						036-000	750009	COMPASS GROUP AUST P/L		P		41000683125		0	S	5-4400				GST	Y	N		P	9314
Stevlec Electrical Pty Ltd		Electrician	N	"Unit 7, 69/73 Hector Street"				OSBORNE PARK	WA	6017		9204 4944(office)			9204 4525	info@stevlec.com.au		Adam 0411 983 288	08 9204 4944																																																																									0	0	2	0	30	0	GST	0						086-420	455090073	STEVLEC ELECTRICAL PTY LTD	CHOICEONE	E	info@stevlec.com.au	46062637272		0	S	6-6050				GST	Y	N		P	9339
Allstate Safety Products		Uniform 1	Y	12/133 Kewdale Road	KEWDALE				WA	6105		9353 5515			9353 5516	allstatesafety@optusnet.com.au																																																																												0	0	2	0	30	0	GST	0						036-031	158905	FINEBLUE PTY LTD		P		60265242392		0	S	5-3700				GST	Y	N		P	9542
Complete Carpet Management		*None	Y	PO Box 948	Hillarys				WA	6923		9401 1000	0411 872 873		9307 5062	ccman@westnet.com.au		David Taylor																																																																										0	0	2	0	30	0	GST	0						086-495	591050172	COMPLETE CARPET MANAGEMENT	CHOICEONE	P		42786054006		0	S	6-6080				GST	Y	N		P	9567
Cabcharge		*None	Y	PO Box 600	PADDINGTON				NSW	2021		1800 652 229	accounts 02 9332 9270		02 9332 9270	remittance@cabcharge.com.au	www.cabcharge.com.au																																																																											0	0	2	0	30	0	GST	0						032-006	611802	CABCHARGE AUSTRALIA	25050661	P		99001958390		0	S	6-5440				GST	Y	N		P	9572
Elite Office Supplies		Stationery	N	Unit 1/17 Kew Street				Welshpool	WA	6100		9362 2544	Nickie 9473 6705		9361 9676	accounts@eliteofficesupplies.com.au	www.eliteofficesupplies.com.au	Nicki Addison																																																																										0	0	2	0	30	0	GST	0						016-498	485721745	TRISH ENTERPRISES PTY LTD	CHO001	E	accounts@eliteofficesupplies.com.au	66018363642		0	S	6-1060				GST	Y	Y		P	9583
Milligan's Catering Co		*None	Y	PO Box 1484	WEST PERTH				WA	6872		9324 2700			9324 2078	milliganscatering@bigpond.com																																																																												0	0	2	0	30	0	GST	0						086-492	563289936	MILLIGANS CATERING CO		P		17078100857		0	S					GST	Y	N		P	9588
WACHS - Wheatbelt Region		*None	N	PO Box 690	NORTHAM				WA	6401		9690 7108				wachs.ar@health.wa.gov.au		Ron White																																																																										0	0	2	0	30	0	FRE	0						066-040	13300456	WACHS - WHEATBELT REGION		E	wachs.ar@health.wa.gov.au	28680145816		0	S	5-4400				FRE	Y	N		P	9590
HRC Aust-NZ Pty Ltd		*None	Y	PO Box 2292	FORTITUDE VALLEY				QLD	4006		1300 550 674			07 3503 9254	admin@hrcoach.com.au																																																																												0	0	2	0	30	0	GST	0						084-961	123663656	HRC AUST-NZ PTY LTD	CHOICEONE	P		93121193155		0	S	6-5230				GST	Y	N		P	9591
Bollinger & Co Pty Ltd		Gate Repairs	Y	2 Bushland Ridge	see postal address on card details			Bibra Lake	WA	6163		6595 1234			6595 1235	service@bollinger.net.au																																																																				PO Box 1063 Bibra Lake WA 6163								0	0	2	0	30	0	GST	0						016-358	150364037	BOLLINGER & CO PTY LTD	CHOICEONE	E	accounts@bollinger.net.au	46101053034		0	S	6-6050				GST	Y	N		P	9617
MYOB Australia Pty Ltd		*None	N	GPO Box 5347				MELBOURNE	VIC	3001		03 9222 9777			03 9222 9880																																																																					Serial No. 6114 1520 5752 my.myob - naomi@choiceone.com.au Choiceone262								0	0	2	0	30	0	GST	0						063-776	3682422	MYOB AUSTRALIA PTY LTD	3026668669	P		13086760198		0	S	6-3250				GST	Y	Y		A	9619
RCSA		*None	N	PO Box 18028	Collins Street East				VIC	8003		03 9663 0555			03 9663 5099	jwilliams@rcsa.com.au	www.rcsa.com.au																																																																			Member #14288 Corporate Member # 28827 Marg Member # 63448								0	0	2	0	30	0	GST	0						033-002	723561	RCSA	MEMBER ID 96273	E	info@rcsa.com.au	41078606416		0	S	6-1070				GST	Y	N		P	9632
WACHS Kimberley Region/Fitzroy Valley Health Svce		*None	Y	PO Box 5 Fallon Road	FITZROY CROSSING				WA	6765		1800 708 623			018 9166 1788	wachs.ar@health.wa.gov.au																																																																												0	0	2	0	30	0	FRE	0								KIMBERLEY HEALTH REGION	CHOICEONE	E	wachs.ar@health.wa.gov.au	28680145816		0	S	5-3400				FRE	Y	N		P	9652
Welshpool Upholstery		*None	Y	"Unit 13, 88-90 Briggs St"	"U13, 88-90 Briggs Street"	Welshpool			WA	6106		9361 7473						Aaron																																																																										0	0	2	0	30	0	GST	0						016-263	426303199	WELSHPOOL UPHOLSTERY SERVICE	CHOICEONE	P		91215395098		0	S					GST	Y	N		P	9689
Thomson Reuters (Professional ) Australia Limited		*None	Y	100 Harris Street	Pyrmont			Sydney	NSW	2009		1300 304 197			02 8587 7200	lta.care@thomsonreuters.com	www.thomsonreuters.com.au																																																																											0	0	2	0	30	0	GST	0						032-000	276484	THOMSON REUTERS	CHOICEONE	P		64058914668		0	S	6-1070				GST	Y	N		P	9721
Insight CG		*None	Y									9243 7732				jeff.insight@me.com																																																																												0	0	2	0	30	0	GST	0						036-226	363554	INSIGHT	CHOICEONE	P		27565457393		0	S	6-1014				GST	Y	N		P	9762
Water2Water		*None	N	201 Railway Road	Subiaco				WA	6008		9388 1622			9381 1623	purify@water2water.com.au	www.water2water.com.au	steve@water2water.com.au																																																																										0	0	2	0	30	0	GST	0						037-889	10050712	WATER2WATER	CHOICEONE	E	purify@water2water.com.au	88416287494		0	S	6-6050				GST	Y	N		P	9765
Telemanagement Australia Pty Ltd		*None	Y	TMA House	87 Brown Street			East Perth	WA	6004		6210 8000			9221 8001																																																																													0	0	2	0	30	0	GST	0						086-334	574429033	TELEMANAGEMENT AUSTRALIA PTY LTD	CHOICEONE	P		37689383847		0	S	6-1190				GST	Y	N		P	9789
Security & Key Distributors		Keys Cut	Y	"Unit 5, 10 Dowd Street"	Welshpool				WA	6106		9353 2247			9353 1019	natalie.pierotti@securityandkey.com.au	customerservice@skdnet.au																																																																											0	0	2	0	30	0	GST	0						016-263	494793687	SECURITY & KEY	CHOICEONE	P		25103398429		0	S	6-6050				GST	Y	Y		P	9816
QV1 News		*None	Y	"Shop 12, QV1 Plaza"	250 St Georges Terrace	Perth			WA	6000		9481 0284	0421 224 006		9481 0248			Noel Irvine																																																																		West Aust M-F AFR - M-Sat Sat West - Sat Weekend Aust - Sat Sun Times - Sun								0	0	2	0	30	0	GST	0						126-570	1048143	QV1 NEWS	CHOICEONE	P		18837434752		0	S	6-1120				GST	Y	N		P	9820
