ContactName,AccountNumber,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,PhoneNumber,MobileNumber,FaxNumber,EmailAddress,Website,SAAttentionTo,SAAddressLine1,SAAddressLine2,SAAddressLine3,SAAddressLine4,SACity,SARegion,SAPostalCode,SACountry,Discount,TaxNumber,BankAccountNumber,BankAccountName,SalesAccount,DueDateSalesDay,DueDateSalesTerm
Delta Safety Group,c.334,+61 (0)400 302 145 (Mike),,,,,,,,,,,mike@deltasafetygroup.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Red 5 Limited,c.336,,,,,,,,,,,,accountspayable@red5ltd.com,,,,,,,,,,,0.0,73068647610.0,,,,30.0,4.0
WATER TREATMENT SERVICES (AUST) PTY. LTD.,c.339,,,,,,,,,,,,chloec@watertreat.com.au,,,,,,,,,,,0.0,,,,,30.0,2.0
Cyprium Metals Ltd,c.338,,,,,,,,,63741550,,,,,,,,,,,,,,0.0,,,,,14.0,2.0
Piper Preston Pty Ltd,c.340,,,,,,,,,92209304,,,accounts@so4.com.au,,,,,,,,,,,0.0,,,,,30.0,4.0
PACT Group,c.337,Tonia DePinto,ISO Tank Depot,Pact Group,3 Madrid Place Maddington WA 6109,,,,,1300065167,,,vendor.inquiry@pactgroup.com,,,,,,,,,,,0.0,55145989644.0,,,,30.0,2.0
Capricorn Metals Ltd,c.335,,,,,,,,,92124600,,,accounts@capmet.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Gold Coast Radiology,c.342,,,,,,,,,0755142555,,,AlisonK@gcradiology.com.au,,,,,,,,,,,0.0,40139340131.0,,,,14.0,2.0
Fresenius Kidney Care Spearwood,c.341,,,,,,,,,0894945500,,,,,,,,,,,,,,0.0,,,,,14.0,2.0
Radius Imaging,c.343,,,,,,,,,0352243000,,,Bookkeeping@radiusimaging.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Thrive Medical,c.344,,,,,,,,,0880879383,,,,,,,,,,,,,,0.0,,,,,14.0,2.0
SETS Enterprise Pty Ltd,c.349,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,14.0,2.0
Alto Imaging,c.348,,,,,,,,,0249297222,,,accounts@altoimaging,,,,,,,,,,,0.0,80352001549.0,,,,14.0,2.0
Duratec Australia,c.345,"108 Motivation Drive, Wangara, WA 6065",,,,,,,,0862066900,,,Accounts@duratec.com.au,,,,,,,,,,,0.0,94141614075.0,,,,30.0,4.0
Fresenius Kidney Care Stirling,c.346,,,,,,,,,0894406333,,,jane.lush@fmc-asia.com,,,,,,,,,,,0.0,80067557877.0,,,,14.0,2.0
Medic at Work Pty Ltd,,,,,,,,,,0409055436,,,rahul.indurkhya@medicatwork.com.au,,,,,,,,,,,0.0,67619632263.0,,,,14.0,2.0
Superscan Radiology & Nuclear Medicine,c.353,,,,,,,,,0296095115,,,superscan@gmail.com,,,,,,,,,,,0.0,65129213234.0,,,,14.0,2.0
PSM Upstream,c.352,,,,,,,,,0434902008,,,accounts@psmsubsea.com.au,,,,,,,,,,,0.0,47610535478.0,,,,14.0,2.0
DJ Lawrence Electrical Contractors,c.354,,,,,,,,,0401282326,,,admin@djlelect.com.au,,,,,,,,,,,0.0,29009449361.0,,,,14.0,2.0
Helping Solutions,,c.351,,,,,,,,0861185900 - PRESS 3,,,jamie@xanadugroup.com.au;nicholas@xanadugroup.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
My Place WA Limited,c.355,,,,,,,,,63802927,,,,,,,,,,,,,,0.0,,,,,14.0,2.0
West Coast Endoscopy Centre,c.356,,,,,,,,,93014437,,,doctorsunilk89@gmail.com,,,,,,,,,,,0.0,,,,,14.0,2.0
Northern Neurological & Neurodiagnostic Centre,c.357,,,,,,,,,0864042977,,,joondalup@panegyres.com.au,,,,,,,,,,,0.0,30085019941.0,,,,14.0,2.0
Carco,c.358,mhoney@midlandmitsubishi.com.au,,,,,,,,0401134256,,,Michael.Honey@midlandmitsubishi.com.au,,,,,,,,,,,0.0,,,,,7.0,2.0
Materials Technology Centre,c.359,,,,,,,,,92411600,,,ap@mtcentre.com.au,,,,,,,,,,,0.0,62005736005.0,,,4-1101,30.0,2.0
Eamon Guilfoile,,,,,,,,,,,,,eamonleader@gmail.com,,,,,,,,,,,0.0,,,,4-1100,14.0,2.0
Muntulgura Guruma Pty Ltd,c.364,,,,,,,,,08 9322 6683,,,accounts@mgjv.com.au,,,,,,,,,,,0.0,27169850882.0,,,,30.0,2.0
Consolidated Minerals Pty Ltd,c.363,aaron.kelly@consminerals.com.au,leon.he@consminerals.com.au,,,,,,,0894607000,,,accounts@consminerals.com.au,,,,,,,,,,,0.0,85000727926.0,,,,45.0,4.0
AES Group,c.361,,,,,,,,,1300237476,,,accounts.payable@aesgroup.net.au,,,,,,,,,,,0.0,91604225765.0,,,,14.0,2.0
Lochness Landscaping Services,c.362,,,,,,,,,95929993,,,admin@lochness.com.au,,,,,,,,,,,0.0,69516567693.0,,,,30.0,2.0
Australian Garnet,c.360,Andrea in accounts.,accounts@australiangarnet.com.au,,,,,,,0894429700,9443 2928,,Sheridan.Carr@australiangarnet.com.au,,,,,,,,,,,0.0,22646741157.0,,,,30.0,2.0
WACHS - Kununoppin,,WACHS.AccountsPayable@health.wa.gov.au,,,,,,,,,,,Nerida.woodfield@health.wa.gov.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Dr Mark Lee Plastic Surgeon,c.365,Suites 21 & 22 3 Wexford Street,,,,,,,,0893823340,,,reception@mark-lee.com.au,,,,,,,,,,,0.0,40119115618.0,,,,14.0,2.0
WACHS - Narembeen,,WACHS.AccountsPayable@health.wa.gov.au,,,,,,,,,,,Elaine.Mitchell@health.wa.gov.au,,,,,,,,,,,0.0,,,,,28.0,2.0
Environmental Industries,c.366,,,,,,,,,92566500,,,accounts@eiwa.com.au,,,,,,,,,,,0.0,,,,,30.0,4.0
Construction Training Fund,c.368,,,,,,,,,0892440100,,,,,,,,,,,,,,0.0,,,,,14.0,2.0
City of Kwinana,c.367,,,,,,,,,94390200,,,payable@kwinana.wa.gov.au,,,,,,,,,,,0.0,13890277321.0,,,,30.0,2.0
WACHS - Quairading Hospital,,Diana.Ellison@health.wa.gov.au,WACHS.AccountsPayable@health.wa.gov.au,,,,,,,08 9645 2222,,,Quairading.healthservice@health.wa.gov.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Epworth Medical Imaging,c.369,,,,,,,,,0392978000,,,accountspayable@emi.net.au,,,,,,,,,,,0.0,,,,,14.0,2.0
ForHealth -Rockingham-Medical Centre,,rockingham@forhealth.com.au,,,,,,,,95571111,,,Themi.Argyrou@forhealth.com.au,,,,,,,,,,,0.0,26855078645.0,,,,14.0,2.0
Helping Solutions - Head Office,c.351,,,,,,,,,0861185900,,,accounts@helpingsolutions.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
ForHealth - Morley -Medical Centre,,themi.argyrou@forhealth.com.au,,,,,,,,61885555,,,morley@forhealth.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
NKH Resources,c.370,T/A Knight Group,,,,,,,,0893678133,,,alexis.catelli@knightgroup.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Fresh Start Clinic,c.373,,,,,,,,,0993811333,,,susan.vannoort@freshstart.org.au,,,,,,,,,,,0.0,84106876019.0,,,,14.0,2.0
Lancelin Sands,c.371,,,,,,,,,,,,admin@lancelinsands.com,,,,,,,,,,,0.0,71058457417.0,,,,14.0,2.0
Jennifer & Ian Rhind,,,,,,,,,,,,,ilrhind@yahoo.com.hk,,,,,,,,,,,0.0,,,,,14.0,2.0
Flinders Medical Centre,c.372,T/A SA Medical Imaging,Flinders Drive,,,BEDFORD PARK,SA,5042,,0882045511,,,APHealthInvoices@sharedservices.sa.gov.au,,,,,,,,,,,0.0,96269526412.0,,,,14.0,2.0
Dylan Harman,,TrusteesAccountsPayable@australianunity.com.au,,,,,,,,1800636377,0466031808,,pmaj@australianunity.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
WACHS - Dalwallinu,,,,,,,,,,96610200,,,Jeanette.Syme@health.wa.gov.au,,,,,,,,,,,0.0,,,,,14.0,2.0
City of Joondalup,c.375,Administration Centre PO Box 21 (Boas Avenue),,,,JOONDALUP,WA,6949,,94004030,,,payable@joondalup.wa.gov.au,,,,,,,,,,,0.0,64245472416.0,,,,30.0,2.0
Helping Community Solutions,,hr@xanadugroup.com.au,,,,,,,,6118 5900,0419 826 292 (samuel),,samuel@helpingcommunitysolutions.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Sim Con Offices,c.374,,,,,,,,,0893672800,,,june@pcjs.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Abra Mining,c.377,,,,,,,,,0861833200,,,invoices@abramining.com.au,,,,,,,,,,,0.0,,,,,30.0,4.0
Bella Build and Design,c.376,,,,,,,,,9277 4109,,,accountsbbdwa@bbd.com.au,,,,,,,,,,,0.0,20648169626.0,,,,14.0,2.0
JD Accounting,c.378,,,,,,,,,0892465230,,,,,,,,,,,,,,0.0,68660791677.0,,,,14.0,2.0
Lime Radiology,c.380,,,,,,,,,0732839200,,,payroll@xrayimaging.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Queensland X-Ray Pty Ltd,c.379,,,,,,,,,1300781926,,,accounts.payable@qldxray.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Economic Regulation Authority,c.381,,,,,,,,,65577900,,,,,,,,,,,,,,0.0,,,,,14.0,2.0
Department of Training & Workforce Development,c.232,,,,,,,,,0865515000,,,,,,,,,,,,,,0.0,,,,,14.0,2.0
Lorrex Contracting Pty Ltd,c.382,,,,,,,,,0862783391,,,accounts@lorrexcontracting.com.au,,,,,,,,,,,0.0,,,,,30.0,2.0
City Of Cockburn,c.383,,,,,,,,,0894113444,,,supplierinvoice@cockburn.wa.gov.au,,,,,,,,,,,0.0,,,,,30.0,2.0
I-MED NEW SOUTH WALES PTY LIMITED,c.386,I-Med Radiology,,,,,,,,0284403000,,,,,,,,,,,,,,0.0,,,,,14.0,2.0
AsthmaWA,c.384,angelica.sanchez@asthmawa.org.au,Ofiice manager,,,,,,,92893600,,,sarah.mckenna@asthmawa.org.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Hollywood Specialist Centre,c.385,,,,,,,,,1300887997,,,suite31.hollywood@bigpond.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Claremont Pain Clinic,c.388,,,,,,,,,0893851323,,,bianca@claremontpainclinic.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Pilgangoora Operations Pty Ltd,c.390,,,,,,,,,0862666266,,,plsaccounts@pilbaraminerals.com.au,,,,,,,,,,,0.0,,,,,30.0,4.0
The Perth Mint,c.387,,,,,,,,,0894217222,,,accountspayable@perthmint.com,,,,,,,,,,,0.0,98838298431.0,,,,14.0,2.0
Subi Derm,c.391,,,,,,,,,0865001565,,,reception@subiderm.com.au,,,,,,,,,,,0.0,94412078464.0,,,,14.0,2.0
Busy at Work,c.389,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,14.0,2.0
The Prostate Clinic,c.392,,,,,,,,,0893897696,,,secretary@theprostateclinic.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Tattarang,,,,,,,,,,0499436742,,,rkuipers@tattarang.com,,,,,,,,,,,0.0,,,,,14.0,2.0
First Quantum Minerals (Aust) PTY LTD,c.394,amy.smith@fqml.com,,,,,,,,93460100,,,rav.ap@fqml.com,,,,,,,,,,,0.0,,,,,30.0,2.0
Trinity MSAS,c.393,Indu - in accounts,,,,,,,,0893442767,,,accounts@trinitymsas.com.au,,,,,,,,,,,0.0,,,,,30.0,2.0
Specialist Clinic Subiaco,c.397,maita.andal@southbankdaysurgery.com.au,,,,,,,,93824455,,,marisa@idrs.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Parkwood Medical Centre,c.396,,,,,,,,,0894574895,,,pmanager@parkwoodmc.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Qscan Radiology Clinics South Australia,c.395,,,,,,,,,0881645600,,,invoices.qser@qscan.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Benjamin Keely,,,,,,,,,,0452 500 250,,,s.keely@bigpond.com,,,,,,,,,,,0.0,,,,,14.0,2.0
State Library of WA,c.398,,,,,,,,,94273111,,,SLWAHR@slwa.wa.gov.au,,,,,,,,,,,0.0,,,,,30.0,2.0
Onslow Iron Pty Ltd,c.400,,,,,,,,,,,,,,,,,,,,,,,0.0,24649012395.0,,,,30.0,4.0
Forum Medical Group,c.399,,,,,,,,,0892779299,,,accounts@forummedicalgroup.com,,,,,,,,,,,0.0,13573911754.0,,,,14.0,2.0
Perth Men's Health,c.402,admin@perthmenshealth.com.au,,,,,,,,0893891400,,,nurse@perthmenshealth.com.au,,,,,,,,,,,0.0,13632695786.0,,,,14.0,2.0
Mends Street Family Practice,,,,,,,,,,0413 437 985,,,manager@msfp.com.au,,,,,,,,,,,0.0,59056049465.0,,,,14.0,2.0
Diagnostic Imaging for Women,c.404,,,,,,,,,0738398666,,,,,,,,,,,,,,0.0,50080746087.0,,,,14.0,2.0
WACHS - Carnarvon,,,,,,,,,,,,,Carnarvon.Accounts@health.wa.gov.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Public Sector Commission,c.405,,,,,,,,,0865528500,,,,,,,,,,,,,,0.0,,,,,14.0,2.0
Murfett Legal,c.76,,,,,,,,,93883100,,,,,,,,,,,,,,0.0,74120362825.0,,,,14.0,2.0
CGU Insurance Australia Limited,,PO Box 77,,,,Welshpool DC,WA,6896,,,,,,,,,,,,,,,,0.0,11000016722.0,,,,14.0,2.0
City of South Perth,c.407,,,,,,,,,94740777,,,invoices@southperth.wa.gov.au,,,,,,,,,,,0.0,,,,,30.0,2.0
Unity Cardiology,c.410,"Suite 6, Level 1 Grace House, 109 Grand Boulevard",,,,Joondalup,WA,,Australia,08 6365 2862,,,dr.razak@unitycardiology.com.au,,,,,,,,,,,0.0,15626526323.0,,,,14.0,2.0
WA Country Health Service - Wheatbelt (Northam Hos,c.409,,,,,,,,,0896901300,,,NORH.NorthamHospital@health.wa.gov.au,,,,,,,,,,,0.0,28680145816.0,,,,14.0,2.0
Nexus Neurology,c.412,,,,,,,,,93322861,,,tiffany@nexusneurology.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Murdoch Endocrinology & Diabetes Centre,c.408,,,,,,,,,0894676361,,,admin@drkulkarni.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
BAE Systems,c.413,42 Quill Way,denise.ryde@baesystems.au,,,HENDERSON,WA,6166,Australia,63993000,,,amelia.yardley@baesystems.au,,,,,,,,,,,0.0,29008423005.0,,,,14.0,2.0
Shire of Bruce Rock,c.411,54 Johnson Street,,,,BRUCE ROCK,WA,6418,,099011377,90611377,,creditors@brucerock.wa.gov.au,,cinil.thomas@br,,,,,,,,,0.0,22148096754.0,,,,30.0,2.0
Matthew Lawson Smith,c.415,100 Murdoch Drive,,,,Murdoch,WA,6150,,63326325,,,admin@drmls.com.au,,,,,,,,,,,0.0,50377139446.0,,,,14.0,2.0
Perth Bowel Surgery,c.414,SJOG Subiaco 301/25 Mc Court Street,,,,Subiaco,WA,6008,,0413795525,,,sysadmin@bowelsurgery.org.au,,,,,,,,,,,0.0,15742357278.0,,,,14.0,2.0
Viscount Plastics (Australia) Pty Ltd,c.416,173-175 Bannister Road,supplier.invoices@viscount.com.au,,,CANNING VALE,WA,6155,,02 9708 7645,,,vendor.inquiry@pactgroup.com,,,,,,,,,,,0.0,76007862393.0,,,,30.0,2.0
Octagon Lifts,c.417,,,,,,,,,63635953,,,,,,,,,,,,,,0.0,,,,,14.0,2.0
AJL Mechanical Contracting,c.418,146 Guernsey Rise,,,,Chittering,WA,6084,,0400416212,,,aydon@ajlmechanicalcontracting.com,,,,,,,,,,,0.0,17669767480.0,,,,14.0,2.0
Wollongong Diagnostic Imaging P/L,c.419,338-340 Crown Street,,,,WOLLONGONG,NSW,2500,,0242261777,,,kim@wdimaginggroup.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Marlu Group,c.420,2/78 Catalano Cct,,,,CANNING VALE,WA,6155,,0421802221- Lee,,,accounts@marlugroupwa.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
GI Health,c.421,"SJOG Hospital Suite H202, 12 Salvado Road",,,,SUBIACO,WA,6008,,1300427876,,,accounts@gihealth.net.au,,,,,,,,,,,0.0,78143307805.0,,,,14.0,2.0
Western Health Medical Imaging,c.422,,,,,,,,,0383456234,,,,,,,,,,,,,,0.0,,,,,14.0,2.0
SRG Global Integrated Services Pty Ltd,c.423,Level 2 500 Hay St,,,,SUBIACO,WA,6008,,0892675400,,,ap.integrated@srgglobal.com.au,,,,,,,,,,,0.0,86604010639.0,,,,30.0,2.0
Nicholson Road Medical Group,,3/11 Vostan Road,,,,CANNING VALE,WA,6155,,94561900,,,jphyo@nicholsonmedical.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
New Directions Psychology,c.424,Suite 4B/800 Beaufort St,,,,MOUNT LAWLEY,WA,6050,,0892487852,,,management@ndpsych.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Global Coating System,c.427,5 Whittle Road,,,,ROKINGHAM,WA,6168,,,0419501041 Amber,,accounts@global-cs.com.au,,,,,,,,,,,0.0,24655060601.0,,,,30.0,2.0
WACHS - Onslow,,,,,,,,,,91447655,,,WACHSPB_NursingSupport@health.wa.gov.au;Kari.McGrath@health.wa.gov.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Centra Medical Imaging,c.428,alex.lee@centramedical.com,,,,,,,,0298041388,,,eax2013@outlook.com,,,,,,,,,,,0.0,,,,,14.0,2.0
"Department of Planning, Lands & Heritage",c.430,,,,,,,,,0865524888,,,,,,,,,,,,,,0.0,,,,,14.0,2.0
Keystone Radiology Pty Ltd,c.431,,,,,,,,,0343330333,,,accounts@keystoneradiology.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Peacefield Holdings Pty Ltd,c.432,10 Hepworth Road,,,,Trigg,WA,6009,Australia,0430239450,,,leona@vdmconsulting.com.au,,,,,,,,,,,0.0,,,,,30.0,2.0
Kohl Australia Pty Ltd,c.433,40 Guthrie Street,,,,Osborne Park/ Perth,WA,6017,Australia,0892481461,,,accounts@kohl.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Perth Hip and Knee Clinic,c.434,1/1 Wexford Street,,,,Subiaco,WA,6008,Australia,64891700,0864891710,,pm@hipnknee.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Faceworx,c.436,206 Hampden Rd,,,,Nedlands,WA,6009,Australia,93443907,,,meg@henze.com.au,,,,,,,,,,,0.0,84595909880.0,,,,14.0,2.0
atWork Australia - Victoria Park,c.437,,,,,,,,,0863556900,,,,,,,,,,,,,,0.0,,,,,14.0,2.0
Koala Self Storage,c.435,,,,,,,,,,,,north@koalastorage.com.au,,,,,,,,,,,0.0,17009249610.0,,,,14.0,2.0
Lake Imaging,c.438,,,,,,,,,0393214900,,,ap.lake@idxgroup.com.au,,,,,,,,,,,0.0,51250380018.0,,,,14.0,2.0
WACHS - Eneabba,,,,,,,,,,,,,Debra.Mills@health.wa.gov.au;WACHS-MidwestDongaraAdministration@health.wa.gov.au,,,,,,,,,,,0.0,,,,,28.0,2.0
WISE Employment,c.439,,,,,,,,,,,,,,,,,,,,,,,0.0,90672196128.0,,,,14.0,2.0
Shire of Dardanup,c.440,1 Council Drive,,,,Eaton,WA,6232,Australia,0897240000,,,accounts.payable@dardanup.wa.gov.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Perth ENT Centre,c.442,,,,,,,,,0893280580,,,accounts@perthentcentre.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Benson Radiology,c.443,,,,,,,,,0883944900,,,ap@bensonradiology.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
WACHS - Northampton,,,,,,,,,,,,,Hayley.Baikie@health.wa.gov.au;Karen.Stone2@health.wa.gov.au,,,,,,,,,,,0.0,,,,4-1100,14.0,2.0
Spiecapag Australia Pty Ltd,c.445,"Level 6, 5 Mill Street",,,,Perth,WA,6000,Australia,,,,sca.accounts@spiecapag.com,,,,,,,,,,,0.0,,,,,30.0,2.0
West Coast Poly Pty Ltd,c.446,"2 Uppsala Place, Canning Vale",,,,Perth,WA,6155,Australia,94565888,,,payables@westcoastpoly.com.au,https://westcoastpoly.com.au/,,,,,,,,,,0.0,33087707551.0,,,,14.0,2.0
WACHS - Dongara,,48 Blenheim Road,,,,,,,,,,,WACHS-MidwestDongaraAdministration@health.wa.gov.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Deep Green,c.449,23 Colray Ave,,,,Osborne Park,WA,6017,Australia,0892422299,,,admin@deepgreen.au,,,,,,,,,,,0.0,44151608089.0,,,,30.0,2.0
Grafton Base Hospital,c.448,Arthur Street,Simon.Fenn@health.nsw.gov.au,,,GRAFTON,NSW,2460,Australia,0266418940,,,NNSWLHD-GBHFINANCE@health.nsw.gov.au,,,,,,,,,,,0.0,67284856520.0,,,,14.0,2.0
Brightwater Piara Waters,,Accounts.Payable@brightwatergroup.com,,,,,,,,93629200,,,bwinvoice@brightwatergroup.com,,,,,,,,,,,0.0,,,,,14.0,2.0
Mineral Resources Transport - Weipa,c.450,,,,,,,,,,,,,,,,,,,,,,,0.0,33118549910.0,,,,45.0,4.0
LD Total (Janpoint Pty Ltd),c.452,172 Burswood Road,,,,Bursewood,WA,6100,Australia,0864361111,,,accounts@ldtotal.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Midland Medical Specialists,c.451,Suite 6. Level 1/81 Yelverton Dr,,,,Midland,WA,6056,Australia,0416053054,,,manager@midlandms.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
X-Ray & Imaging,c.67,,,,,,,,,,,,accounts@xrayimaging.com.au,,,,,,,,,,,0.0,,,,,14.0,2.0
Department of Finance,c.453,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,14.0,2.0
