{},,,,,,,,,,,,,,,,,,,,,,,,,
Cheque Account,Cheque No.,Date,Inclusive,Co./Last Name,First Name,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Memo,Allocation Account No.,Amount,Job No.,Tax Code,Tax Amount,Printed,Currency Code,Exchange Rate,Statement Text,Allocation Memo,Category,Card ID,Record ID,Delivery Status,Is Year-End Adjustment
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,26/07/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"2,000.00",,,,,,,,,,*None,2703,P,N
,tfr,26/07/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"2,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,26/07/2021,X,ISTS rent,,ISTS rent,,,,ISTS rent,,925,,,,,,,,,,*None,2864,P,N
,tfr,26/07/2021,X,ISTS rent,,ISTS rent,,,,ISTS rent,61102,925,,GNR,0,,,,,,,*None,2864,P,N
,tfr,26/07/2021,X,ISTS rent,,ISTS rent,,,,ISTS rent,61102,0,,GNR,0,,,,,,,*None,2864,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,26/07/2021,X,Walton Global Pty Ltd,,Walton Global Pty Ltd,,,,Walton Global Pty Ltd- RENT,,700,,,,,,,,,,*None,4899,P,N
,tfr,26/07/2021,X,Walton Global Pty Ltd,,Walton Global Pty Ltd,,,,Walton Global Pty Ltd- RENT,62601,700,,N-T,0,,,,,,,*None,4899,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,26/07/2021,X,New Project A/C 0942 BOQ,,Mackaroo Profit A/C 2282 BOQ,,,,Mackaroo Profit A/C 2282 BOQ,,300,,,,,,,,,,*None,4783,P,N
,tfr,26/07/2021,X,New Project A/C 0942 BOQ,,Mackaroo Profit A/C 2282 BOQ,,,,Mackaroo Profit A/C 2282 BOQ,19001,300,,N-T,0,,,,,,,*None,4783,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,26/07/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account 205581,,250,,,,,,,,,,*None,4607,P,N
,tfr,26/07/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account 205581,11113,250,,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,26/07/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,500.00",,,,,,,,,,*None,2703,P,N
,tfr,26/07/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"1,500.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,26/07/2021,X,,,Mick Walton,,,,Reimbursement accommodation Mick Walton in Auckland trip 15-25 July 2021 ,,450,,,,,,,,,,,,P,N
,tfr,26/07/2021,X,,,Mick Walton,,,,Reimbursement accommodation Mick Walton in Auckland trip 15-25 July 2021 ,62112,450,,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,26/07/2021,X,,,Hoppys Handwash Cafe Manly ,,,,Car washing 878ZVZ,,18.3,,,,,,,,,,,,P,N
,tfr,26/07/2021,X,,,Hoppys Handwash Cafe Manly ,,,,Car washing 878ZVZ,62005,16.64,,GST,1.66,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,27/07/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"2,000.00",,,,,,,,,,*None,2703,P,N
,tfr,27/07/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"2,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,27/07/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,500.00",,,,,,,,,,*None,2703,P,N
,tfr,27/07/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"1,500.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,27/07/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,500,,,,,,,,,,*None,2703,P,N
,tfr,27/07/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,500,,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,TFR,27/07/2021,X,,,Hoppys Handwsh Cafe Manly,,,,Car washing 728WLM,,18.3,,,,,,,,,,,,P,N
,TFR,27/07/2021,X,,,Hoppys Handwsh Cafe Manly,,,,Car washing 728WLM,62005,16.64,,GST,1.66,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,28/07/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"3,000.00",,,,,,,,,,*None,2806,P,N
,tfr,28/07/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21103,"3,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,28/07/2021,X,ANZ (Equipment) 182359,,Directors ANZ,124 Hindes Street,Lota  QLD  4179,,Directors ANZ-transfer to pay wages,,"2,000.00",,,,,,,,,,*None,3885,P,N
,tfr,28/07/2021,X,ANZ (Equipment) 182359,,Directors ANZ,124 Hindes Street,Lota  QLD  4179,,Directors ANZ-transfer to pay wages,11112,"2,000.00",,N-T,0,,,,,,,*None,3885,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,29/07/2021,X,Aust Tax Office,,Aust Tax Office,,,,Payment that supposed to be FBT,,"3,514.11",,,,,,,,Payment that supposed to be FBT,,*None,2806,P,N
,tfr,29/07/2021,X,Aust Tax Office,,Aust Tax Office,,,,Payment that supposed to be FBT,21103,"3,514.11",,N-T,0,,,,,Payment that supposed to be FBT,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,29/07/2021,X,ANZ (Equipment) 182359,,Directors ANZ,124 Hindes Street,Lota  QLD  4179,,Directors ANZ-transfer to pay wages,,"3,000.00",,,,,,,,,,*None,3885,P,N
,tfr,29/07/2021,X,ANZ (Equipment) 182359,,Directors ANZ,124 Hindes Street,Lota  QLD  4179,,Directors ANZ-transfer to pay wages,11112,"3,000.00",,N-T,0,,,,,,,*None,3885,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,29/07/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,500.00",,,,,,,,,,*None,2703,P,N
,tfr,29/07/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"1,500.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,29/07/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,000.00",,,,,,,,,,*None,2703,P,N
,tfr,29/07/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"1,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,30/07/2021,X,ANZ (Equipment) 182359,,Directors ANZ,124 Hindes Street,Lota  QLD  4179,,Directors ANZ-transfer to pay wages,,"5,000.00",,,,,,,,,,*None,3885,P,N
,tfr,30/07/2021,X,ANZ (Equipment) 182359,,Directors ANZ,124 Hindes Street,Lota  QLD  4179,,Directors ANZ-transfer to pay wages,11112,"5,000.00",,N-T,0,,,,,,,*None,3885,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,30/07/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"5,000.00",,,,,,,,,,*None,2806,P,N
,tfr,30/07/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21103,"5,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,30/07/2021,X,,,Quick Super,,,,Superannuation July 2021,,"6,540.62",,,,,,,,,,,,P,N
,tfr,30/07/2021,X,,,Quick Super,,,,Superannuation July 2021,21201,"6,540.62",,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,30/07/2021,X,,,Mick Walton wages (2nd half of month),,,,Wages period (16-31 July 2021),,"4,136.00",,,,,,,,,,,,P,N
,tfr,30/07/2021,X,,,Mick Walton wages (2nd half of month),,,,Wages period (16-31 July 2021),11815,"4,136.00",,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,30/07/2021,X,,,Hoppys Handwash Cafe ,,,,Car washing Jimny,,18.3,,,,,,,,,,,,P,N
,tfr,30/07/2021,X,,,Hoppys Handwash Cafe ,,,,Car washing Jimny,62005,16.64,,GST,1.66,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,30/07/2021,X,,,Mick and Technicians,,,,Credit card expenses July 2021,,"17,769.11",,,,,,,,,,,,P,N
,tfr,30/07/2021,X,,,Mick and Technicians,,,,Credit card expenses July 2021,62002,"1,075.15",,GST,107.51,,,,,Parking,,,,P,N
,tfr,30/07/2021,X,,,Mick and Technicians,,,,Credit card expenses July 2021,62002,941.05,,GST,94.11,,,,,Tolls,,,,P,N
,tfr,30/07/2021,X,,,Mick and Technicians,,,,Credit card expenses July 2021,61801,56,,GST,5.6,,,,,Lunch Mick and Matt,,,,P,N
,tfr,30/07/2021,X,,,Mick and Technicians,,,,Credit card expenses July 2021,62104,"1,033.76",,N-T,0,,,,,,,,,P,N
,tfr,30/07/2021,X,,,Mick and Technicians,,,,Credit card expenses July 2021,62106,35.51,,N-T,0,,,,,,,,,P,N
,tfr,30/07/2021,X,,,Mick and Technicians,,,,Credit card expenses July 2021,60101,132.5,,GST,13.25,,,,,,,,,P,N
,tfr,30/07/2021,X,,,Mick and Technicians,,,,Credit card expenses July 2021,61004,969.89,,GST,96.99,,,,,,,,,P,N
,tfr,30/07/2021,X,,,Mick and Technicians,,,,Credit card expenses July 2021,61301,81.81,,GST,8.19,,,,,Woorking sheets,,,,P,N
,tfr,30/07/2021,X,,,Mick and Technicians,,,,Credit card expenses July 2021,61301,42.28,,GST,4.22,,,,,,,,,P,N
,tfr,30/07/2021,X,,,Mick and Technicians,,,,Credit card expenses July 2021,61301,543.43,,GST,54.35,,,,,,,,,P,N
,tfr,30/07/2021,X,,,Mick and Technicians,,,,Credit card expenses July 2021,61304,443.41,,GST,44.34,,,,,,,,,P,N
,tfr,30/07/2021,X,,,Mick and Technicians,,,,Credit card expenses July 2021,61501,"4,260.81",,GST,426.08,,,,,,,,,P,N
,tfr,30/07/2021,X,,,Mick and Technicians,,,,Credit card expenses July 2021,61502,238.38,,GST,23.84,,,,,,,,,P,N
,tfr,30/07/2021,X,,,Mick and Technicians,,,,Credit card expenses July 2021,61503,99.99,,GST,10,,,,,,,,,P,N
,tfr,30/07/2021,X,,,Mick and Technicians,,,,Credit card expenses July 2021,61504,"2,397.60",,GST,239.76,,,,,,,,,P,N
,tfr,30/07/2021,X,,,Mick and Technicians,,,,Credit card expenses July 2021,61505,85.76,,GST,8.58,,,,,,,,,P,N
,tfr,30/07/2021,X,,,Mick and Technicians,,,,Credit card expenses July 2021,61506,"2,728.44",,GST,272.84,,,,,,,,,P,N
,tfr,30/07/2021,X,,,Mick and Technicians,,,,Credit card expenses July 2021,62112,821.09,,N-T,0,,,,,,,,,P,N
,tfr,30/07/2021,X,,,Mick and Technicians,,,,Credit card expenses July 2021,61705,74.5,,GST,7.45,,,,,,,,,P,N
,tfr,30/07/2021,X,,,Mick and Technicians,,,,Credit card expenses July 2021,62107,240.64,,N-T,0,,,,,,,,,P,N
,tfr,30/07/2021,X,,,Mick and Technicians,,,,Credit card expenses July 2021,61711,45.46,,GST,4.54,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,02/08/2021,X,ANZ (Equipment) 182359,,Directors ANZ,124 Hindes Street,Lota  QLD  4179,,Directors ANZ-transfer to pay expenses,,"6,000.00",,,,,,,,,,*None,3885,P,N
,tfr,02/08/2021,X,ANZ (Equipment) 182359,,Directors ANZ,124 Hindes Street,Lota  QLD  4179,,Directors ANZ-transfer to pay expenses,11112,"6,000.00",,N-T,0,,,,,,,*None,3885,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,02/08/2021,X,ISTS rent,,ISTS rent,,,,ISTS rent,,925,,,,,,,,,,*None,2864,P,N
,tfr,02/08/2021,X,ISTS rent,,ISTS rent,,,,ISTS rent,61102,925,,GNR,0,,,,,,,*None,2864,P,N
,tfr,02/08/2021,X,ISTS rent,,ISTS rent,,,,ISTS rent,61102,0,,GNR,0,,,,,,,*None,2864,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,02/08/2021,X,Walton Global Pty Ltd,,Walton Global Pty Ltd,,,,Walton Global Pty Ltd- RENT,,700,,,,,,,,,,*None,4899,P,N
,tfr,02/08/2021,X,Walton Global Pty Ltd,,Walton Global Pty Ltd,,,,Walton Global Pty Ltd- RENT,62601,700,,N-T,0,,,,,,,*None,4899,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,02/08/2021,X,New Project A/C 0942 BOQ,,Mackaroo Profit A/C 2282 BOQ,,,,Mackaroo Profit A/C 2282 BOQ,,300,,,,,,,,,,*None,4783,P,N
,tfr,02/08/2021,X,New Project A/C 0942 BOQ,,Mackaroo Profit A/C 2282 BOQ,,,,Mackaroo Profit A/C 2282 BOQ,19001,300,,N-T,0,,,,,,,*None,4783,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,02/08/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account 205581,,250,,,,,,,,,,*None,4607,P,N
,tfr,02/08/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account 205581,11113,250,,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,02/08/2021,X,,,Employee wages (2nd half of month),,,,Wages period (16-31 July 2021),,"22,206.30",,,,,,,,,,,,P,N
,tfr,02/08/2021,X,,,Employee wages (2nd half of month),,,,Wages period (16-31 July 2021),11815,"22,206.30",,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,02/08/2021,X,ANZ (Equipment) 182359,,Directors ANZ,124 Hindes Street,Lota  QLD  4179,,Directors ANZ-transfer to pay expenses,,"4,000.00",,,,,,,,,,*None,3885,P,N
,tfr,02/08/2021,X,ANZ (Equipment) 182359,,Directors ANZ,124 Hindes Street,Lota  QLD  4179,,Directors ANZ-transfer to pay expenses,11112,"4,000.00",,N-T,0,,,,,,,*None,3885,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,02/08/2021,X,ANZ Bank,,ANZ Bank,,,,ANZ Bank-interest charged on cash,,63.29,,,,,,,,,,*None,22,P,N
,tfr,02/08/2021,X,ANZ Bank,,ANZ Bank,,,,ANZ Bank-interest charged on cash,60001,63.29,,FRE,0,,,,,,,*None,22,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,02/08/2021,X,ANZ Bank,,ANZ Bank,,,,ANZ Bank- Interest charged on purchases,,352.62,,,,,,,,,,*None,22,P,N
,tfr,02/08/2021,X,ANZ Bank,,ANZ Bank,,,,ANZ Bank- Interest charged on purchases,60001,352.62,,FRE,0,,,,,,,*None,22,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,03/08/2021,X,ANZ (Equipment) 182359,,Directors ANZ,124 Hindes Street,Lota  QLD  4179,,Directors ANZ-transfer to pay expenses,,"4,000.00",,,,,,,,,,*None,3885,P,N
,tfr,03/08/2021,X,ANZ (Equipment) 182359,,Directors ANZ,124 Hindes Street,Lota  QLD  4179,,Directors ANZ-transfer to pay expenses,11112,"4,000.00",,N-T,0,,,,,,,*None,3885,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,03/08/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,500.00",,,,,,,,,,*None,2703,P,N
,tfr,03/08/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"1,500.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,03/08/2021,X,,,,,,,Reimbursement of overpayment for invoice #65886 Groove Tiles & Stone,,825,,,,,,,,Reimbursement of overpayment for invoice #65886 Groove Tiles & Stone,,,,P,N
,tfr,03/08/2021,X,,,,,,,Reimbursement of overpayment for invoice #65886 Groove Tiles & Stone,43006,825,,N-T,0,,,,,Reimbursement of overpayment for invoice #65886 Groove Tiles & Stone,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,04/08/2021,X,ANZ (Equipment) 182359,,Directors ANZ,124 Hindes Street,Lota  QLD  4179,,Directors ANZ-transfer to pay expenses,,"3,000.00",,,,,,,,,,*None,3885,P,N
,tfr,04/08/2021,X,ANZ (Equipment) 182359,,Directors ANZ,124 Hindes Street,Lota  QLD  4179,,Directors ANZ-transfer to pay expenses,11112,"3,000.00",,N-T,0,,,,,,,*None,3885,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,04/08/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,000.00",,,,,,,,,,*None,2703,P,N
,tfr,04/08/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"1,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,05/08/2021,X,ANZ (Equipment) 182359,,Directors ANZ,124 Hindes Street,Lota  QLD  4179,,Directors ANZ-transfer to pay expenses,,"2,000.00",,,,,,,,,,*None,3885,P,N
,tfr,05/08/2021,X,ANZ (Equipment) 182359,,Directors ANZ,124 Hindes Street,Lota  QLD  4179,,Directors ANZ-transfer to pay expenses,11112,"2,000.00",,N-T,0,,,,,,,*None,3885,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,05/08/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,000.00",,,,,,,,,,*None,2703,P,N
,tfr,05/08/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"1,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,05/08/2021,X,ANZ (Equipment) 182359,,Directors ANZ,124 Hindes Street,Lota  QLD  4179,,Directors ANZ-transfer to pay expenses,,"1,000.00",,,,,,,,,,*None,3885,P,N
,tfr,05/08/2021,X,ANZ (Equipment) 182359,,Directors ANZ,124 Hindes Street,Lota  QLD  4179,,Directors ANZ-transfer to pay expenses,11112,"1,000.00",,N-T,0,,,,,,,*None,3885,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,06/08/2021,X,ANZ (Equipment) 182359,,Directors ANZ,124 Hindes Street,Lota  QLD  4179,,Directors ANZ-transfer to pay expenses,,"3,000.00",,,,,,,,,,*None,3885,P,N
,tfr,06/08/2021,X,ANZ (Equipment) 182359,,Directors ANZ,124 Hindes Street,Lota  QLD  4179,,Directors ANZ-transfer to pay expenses,11112,"3,000.00",,N-T,0,,,,,,,*None,3885,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,06/08/2021,X,ANZ (Equipment) 182359,,Directors ANZ,124 Hindes Street,Lota  QLD  4179,,Directors ANZ-transfer to pay expenses,,"2,000.00",,,,,,,,,,*None,3885,P,N
,tfr,06/08/2021,X,ANZ (Equipment) 182359,,Directors ANZ,124 Hindes Street,Lota  QLD  4179,,Directors ANZ-transfer to pay expenses,11112,"2,000.00",,N-T,0,,,,,,,*None,3885,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,06/08/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"2,000.00",,,,,,,,,,*None,2703,P,N
,tfr,06/08/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"2,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,06/08/2021,X,,,Hoppys Handwash,,,,Car washing 878ZVZ,,18.3,,,,,,,,,,,,P,N
,tfr,06/08/2021,X,,,Hoppys Handwash,,,,Car washing 878ZVZ,62005,16.64,,GST,1.66,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
19001,tfr,06/08/2021,X,,,BOQ Walton Global Account #230245696 ( which is NOT recorded in MYOB),,,,Loan to Mackaroo to Walton Global,,"20,000.00",,,,,,,,,,,,P,N
,tfr,06/08/2021,X,,,BOQ Walton Global Account #230245696 ( which is NOT recorded in MYOB),,,,Loan to Mackaroo to Walton Global,21401,"20,000.00",,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11115,tfr,09/08/2021,X,Stripe,,Stripe,,,,Stripe,,4.26,,,,,,,,,,*None,4904,P,N
,tfr,09/08/2021,X,Stripe,,Stripe,,,,Stripe,60036,4.26,,N-T,0,,,,,,,*None,4904,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,09/08/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"2,000.00",,,,,,,,,,*None,2703,P,N
,tfr,09/08/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"2,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,09/08/2021,X,ISTS rent,,ISTS rent,,,,ISTS rent,,925,,,,,,,,,,*None,2864,P,N
,tfr,09/08/2021,X,ISTS rent,,ISTS rent,,,,ISTS rent,61102,925,,GNR,0,,,,,,,*None,2864,P,N
,tfr,09/08/2021,X,ISTS rent,,ISTS rent,,,,ISTS rent,61102,0,,GNR,0,,,,,,,*None,2864,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,09/08/2021,X,Walton Global Pty Ltd,,Walton Global Pty Ltd,,,,Walton Global Pty Ltd- RENT,,700,,,,,,,,,,*None,4899,P,N
,tfr,09/08/2021,X,Walton Global Pty Ltd,,Walton Global Pty Ltd,,,,Walton Global Pty Ltd- RENT,62601,700,,N-T,0,,,,,,,*None,4899,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,09/08/2021,X,New Project A/C 0942 BOQ,,Mackaroo Profit A/C 2282 BOQ,,,,Mackaroo Profit A/C 2282 BOQ,,300,,,,,,,,,,*None,4783,P,N
,tfr,09/08/2021,X,New Project A/C 0942 BOQ,,Mackaroo Profit A/C 2282 BOQ,,,,Mackaroo Profit A/C 2282 BOQ,19001,300,,N-T,0,,,,,,,*None,4783,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,09/08/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account 205581,,250,,,,,,,,,,*None,4607,P,N
,tfr,09/08/2021,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account 205581,11113,250,,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,09/08/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"2,000.00",,,,,,,,,,*None,2703,P,N
,tfr,09/08/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"2,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,09/08/2021,X,,,LMH Holdings Pty Ltd,,,,Deposit payment for new BMW that is going to be received in March 2022,,"5,000.00",,,,,,,,,,,,P,N
,tfr,09/08/2021,X,,,LMH Holdings Pty Ltd,,,,Deposit payment for new BMW that is going to be received in March 2022,11401,"5,000.00",,FRE,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,10/08/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"3,000.00",,,,,,,,,,*None,2806,P,N
,tfr,10/08/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21103,"3,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11115,tfr,11/08/2021,X,Stripe,,Stripe,,,,Stripe,,6.17,,,,,,,,,,*None,4904,P,N
,tfr,11/08/2021,X,Stripe,,Stripe,,,,Stripe,60036,6.17,,N-T,0,,,,,,,*None,4904,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,11/08/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"2,000.00",,,,,,,,,,*None,2703,P,N
,tfr,11/08/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"2,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,11/08/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"2,000.00",,,,,,,,,,*None,2806,P,N
,tfr,11/08/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21103,"2,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,12/08/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"5,000.00",,,,,,,,,,*None,2806,P,N
,tfr,12/08/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21103,"5,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,12/08/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"4,000.00",,,,,,,,,,*None,2806,P,N
,tfr,12/08/2021,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21103,"4,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,12/08/2021,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,000.00",,,,,,,,,,*None,2703,P,N
