Co./Last Name,First Name,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Inclusive,Purchase No.,Date,Supplier Invoice No.,Ship Via,Delivery Status,Description,Account No.,Amount,Job,Comment,Journal Memo,Shipping Date,Tax Code,Tax Amount,Freight Amount,Freight Tax Code,Freight Tax Amount,Purchase Status,Currency Code,Exchange Rate,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,Amount Paid,Category,Card ID,Record ID
TNT Express,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2348,28/08/2021,61934062,,P,Sending tortus to Millennium WA,60027,$173.34,,,Purchase; TNT Express,,GST,$17.33,$0.00,GST,$0.00,B,,,5,1,30,0,$190.67,,*None,32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National Storage- Coconut Grove,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2344,31/08/2021,27420,,P,6 months rental storage NT,61613,$343.64,,,Purchase; National Storage- Coconut Grove,,GST,$34.36,$0.00,GST,$0.00,B,,,5,1,30,0,$378,,*None,3697
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoom Office Cleaning,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2345,31/08/2021,33976,,P,Cleaning August 2021 in Lota,61107,$940.15,,,Purchase; Zoom Services,,GST,$94.01,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,034.16",,*None,3472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empire Accountants,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2346,31/08/2021,INV-21474,,P,Monthly fee agreement financial year 2021-2022,60008,"$1,220",,,Purchase; Empire Accountants,,GST,$122,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,343.2",,*None,4764
Empire Accountants,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2346,31/08/2021,INV-21474,,P,Surcharge from the bank,60008,$1.2,,,Purchase; Empire Accountants,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,343.2",,*None,4764
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoom Office Cleaning,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2350,31/08/2021,34041,,P,Cleaning at the training centre,62622,$200,,,Purchase; Zoom Services,,GST,$20,$0.00,GST,$0.00,B,,,5,1,30,0,$220,,*None,3472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red ICT,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2352,31/08/2021,786748,,P,Internet Lota,61004,$108.18,,,Purchase; Red ICT,,GST,$10.82,$0.00,GST,$0.00,B,,,5,1,30,0,$228,,*None,4820
Red ICT,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2352,31/08/2021,786748,,P,Internet GTCC,62614,$99.09,,,Purchase; Red ICT,,GST,$9.91,$0.00,GST,$0.00,B,,,5,1,30,0,$228,,*None,4820
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scrubs Detailing Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2360,31/08/2021,,,P,Car detailing 156XIB and 878ZVZ,62005,$327.2,,,Purchase; Scrubs Detailing Pty Ltd,,GST,$32.72,$0.00,GST,$0.00,B,,,5,1,30,0,$359.92,,*None,4986
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red ICT,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2602,31/08/2021,787236,,P,Internet Lota,61004,$108.18,,,Purchase; Red ICT,,GST,$10.82,$0.00,GST,$0.00,B,,,5,1,30,0,$228,,*None,4820
Red ICT,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2602,31/08/2021,787236,,P,Internet GTCC,62614,$99.09,,,Purchase; Red ICT,,GST,$9.91,$0.00,GST,$0.00,B,,,5,1,30,0,$228,,*None,4820
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laboratorio de Resbaladicidad SL,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2603,31/08/2021,3221,,A,Shipping pendulum invoice #0003229,60027,$873.64,,,Purchase; Laboratorio de Resbaladicidad SL,,N-T,$0.00,$0.00,N-T,$0.00,B,,,5,1,30,0,$873.64,,*None,4684
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citygreen,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2347,01/09/2021,23272,,P,Indoor maintenance plants,61107,$65,,,Purchase; Citygreen,,GST,$6.5,$0.00,N-T,$0.00,B,,,5,1,30,0,$71.5,,*None,3020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nifty Group Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2349,01/09/2021,INV-5426,,P,Monthly back up ,61001,$80.91,,,Purchase; Nifty IT,,GST,$8.09,$0.00,GST,$0.00,B,,,5,1,30,0,$89,,*None,29
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brisbane City Council- Rates,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2351,01/09/2021,5.0001E+14,,P,Brisbane Rates,61104,"$1,060.1",,,Purchase; Brisbane City Council- Rates,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,060.1",,*None,2055
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motorpass,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2372,01/09/2021,,,P,Fuel all cars from 1 August to 31 August,62001,"$2,748.15",,,Purchase; Motorpass,,GST,$274.81,$0.00,GST,$0.00,B,,,5,1,30,0,"$3,022.96",,*None,2867
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seek Limited,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2354,02/09/2021,97807076,,P,Adversing for new testing technician position,60018,$750,,,Purchase; Seek Limited,,GST,$75,$0.00,GST,$0.00,B,,,5,1,30,0,$825,,*None,2076
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Origin Energy,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2358,02/09/2021,1.16002E+11,,P,Electricity bill in Lota,61103,$144.54,,,Purchase; Origin Energy,,GST,$14.45,$0.00,GST,$0.00,B,,,5,1,30,0,$158.99,,*None,2858
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYOB Australia Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2353,03/09/2021,1-79045456337,,P,MYOB monthly subscription,60017,$245.37,,,Purchase; MYOB Australia Pty Ltd,,GST,$24.54,$0.00,GST,$0.00,B,,,5,1,30,0,$269.91,,*None,4389
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNT Express,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2359,04/09/2021,61992441,,P,Shipping pendulum to Acousto in South Hursville NSW,60027,$191.01,,,Purchase; TNT Express,,GST,$19.1,$0.00,GST,$0.00,B,,,5,1,30,0,$210.11,,*None,32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urban Utilities,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2357,06/09/2021,10185742182,,P,Water and sewerage Lota,61105,$327.8,,,Purchase; Urban Utilities,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$327.8,,*None,3027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoTrain Industry Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2362,08/09/2021,,,P,Training for Ben,61804,$218.18,,,Purchase; GoTrain Industry Pty Ltd,,GST,$21.82,$0.00,GST,$0.00,B,,,5,1,30,0,$240,,*None,5529
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoTrain Industry Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2375,08/09/2021,INV-9820,,P,Joel SARC training,61804,$218.18,,,Purchase; GoTrain Industry Pty Ltd,,GST,$21.82,$0.00,GST,$0.00,B,,,5,1,30,0,$240,,*None,5529
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xero Australia Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2366,10/09/2021,INV-18152901,,P,Xero monthly subscription Walton Global,62623,$24.55,,,Purchase; Xero Australia Pty Ltd,,GST,$2.45,$0.00,GST,$0.00,B,,,5,1,30,0,$27,,*None,5083
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laboratorio de Resbaladicidad SL,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2367,10/09/2021,3024,,A,Shipping pendulum and calibration rig 26/08/2021,60027,$753.55,,,Purchase; Laboratorio de Resbaladicidad SL,,N-T,$0.00,$0.00,N-T,$0.00,B,,,5,1,30,0,$753.55,,*None,4684
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Department of Transport and Main Roads,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2368,10/09/2021,,,P,Motor vehicle registration 589YSF,62004,$925.91,,,Purchase; Department of Transport and Main Roads,,GST,$92.59,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,018.5",,*None,3024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odyssey Training,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2370,14/09/2021,WEB26183,,P,"Training customer services -exceeding expectations for Joel, Matthew, Monica, Jack and Natalie",61804,"$2,400",,,Purchase; Odyssey Training,,GST,$240,$0.00,GST,$0.00,B,,,5,1,30,0,"$2,640",,*None,4149
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Better Online ,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2369,15/09/2021,2175,,P,Monthly online back up cloud,61001,$258,,,Purchase; Better Online ,,GST,$25.8,$0.00,GST,$0.00,B,,,5,1,30,0,$283.8,,*None,4830
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia Wide First Aid,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2371,15/09/2021,581132,,P,First aid training and CPR for Jack Le Prou and Natalie  Cameron,61804,$136.36,,,Purchase; Australia Wide First Aid,,GST,$13.64,$0.00,GST,$0.00,B,,,5,1,30,0,$150,,*None,4753
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vistaprint Australia,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2376,16/09/2021,,,P,Marketing pens,60018,$16.78,,,Purchase; Vistaprint Australia,,GST,$1.68,$0.00,GST,$0.00,B,,,5,1,30,0,$18.46,,*None,5541
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laboratorio de Resbaladicidad SL,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2390,16/09/2021,,,A,Invoice fro shipping pendulum 16-09-201,60027,$651.86,,,Purchase; Laboratorio de Resbaladicidad SL,,N-T,$0.00,$0.00,N-T,$0.00,B,,,5,1,30,0,$651.86,,*None,4684
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supercheap Auto,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2401,19/09/2021,,,P,Windscreen wipers 448BG4,62005,$62.71,,,Purchase; Supercheap Auto,,GST,$6.27,$0.00,GST,$0.00,B,,,5,1,30,0,$68.98,,*None,3503
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia Post,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2381,20/09/2021,230009,,P,Posting reports done by Mick in BSW to Brisbane,61301,$55.36,,,Purchase; Australia Post,,GST,$5.54,$0.00,GST,$0.00,B,,,5,1,30,0,$60.9,,*None,3854
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garden Express,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2377,21/09/2021,583,,P,Backyard maintenance,61107,$80,,,Purchase; Garden Express,,GST,$8,$0.00,GST,$0.00,B,,,5,1,30,0,$88,,*None,3566
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunnings Warehouse,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2380,21/09/2021,"717,501,000,363",,P,Tools bought in NSW,61704,$149.25,,,Purchase; Bunnings Warehouse,,GST,$14.93,$0.00,GST,$0.00,B,,,5,1,30,0,$164.18,,*None,3501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
App Gurus/Cloud Downunder Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2386,21/09/2021,INV-7563220,,P,ISTS application updated ,61005,"$4,800",,,Purchase; App Gurus/Cloud Downunder Pty Ltd,,GST,$480,$0.00,GST,$0.00,B,,,5,1,30,0,"$5,280",,*None,4369
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunnings Warehouse,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2399,27/09/2021,,,P,testing equipment,61705,$18.19,,,Purchase; Bunnings Warehouse,,GST,$1.82,$0.00,GST,$0.00,B,,,5,1,30,0,$20.01,,*None,3501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Department of Transport and Main Roads,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2379,28/09/2021,0F68F8,,P,Vehicle registration renewal notice - 861BK7,62004,$925.91,,,Purchase; Department of Transport and Main Roads,,GST,$92.59,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,018.5",,*None,3024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoTrain Industry Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2384,30/09/2021,,,P,SARC course for Carl Kleinhaus,61804,$218.18,,,Purchase; GoTrain Industry Pty Ltd,,GST,$21.82,$0.00,GST,$0.00,B,,,5,1,30,0,$240,,*None,5529
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red ICT,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2388,30/09/2021,786790,,P,Internet ISTS,61004,$108.18,,,Purchase; Red ICT,,GST,$10.82,$0.00,GST,$0.00,B,,,5,1,30,0,$228,,*None,4820
Red ICT,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2388,30/09/2021,786790,,P,Internet Walton Global,62614,$99.09,,,Purchase; Red ICT,,GST,$9.91,$0.00,GST,$0.00,B,,,5,1,30,0,$228,,*None,4820
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National Association of Testing Authorities,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2389,30/09/2021,TAW708542,,P,ISTS Global calibration and training centre,60012,$567,,,Purchase; National Association of Testing Authorities,,GST,$56.7,$0.00,GST,$0.00,B,,,5,1,30,0,$623.7,,*None,2950
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empire Accountants,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2391,30/09/2021,INV-21765,,P,Monthly fee agreement financial year 2021-2022,60008,"$1,220",,,Purchase; Empire Accountants,,GST,$122,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,343.2",,*None,4764
Empire Accountants,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2391,30/09/2021,INV-21765,,P,Surcharge fee,60008,$1.2,,,Purchase; Empire Accountants,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,343.2",,*None,4764
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scrubs Detailing Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2396,30/09/2021,INV-0439,,P,car detailing for Jimny and 589 YSF,62005,$327.2,,,Purchase; Scrubs Detailing Pty Ltd,,GST,$32.72,$0.00,GST,$0.00,B,,,5,1,30,0,$359.92,,*None,4986
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoTrain Industry Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2397,30/09/2021,2.65371E+15,,P,Induction training for Matthew Logan,61804,$218.18,,,Purchase; GoTrain Industry Pty Ltd,,GST,$21.82,$0.00,GST,$0.00,B,,,5,1,30,0,$240,,*None,5529
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoom Office Cleaning,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2403,30/09/2021,34188,,P,Cleaning at Lota September 2021,61107,"$1,057.66",,,Purchase; Zoom Services,,GST,$105.77,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,163.43",,*None,3472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoom Office Cleaning,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2404,30/09/2021,34255,,P,Cleaning at Walton Global in  September 2021,62622,$208,,,Purchase; Zoom Services,,GST,$20.8,$0.00,GST,$0.00,B,,,5,1,30,0,$228.8,,*None,3472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citygreen,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2383,01/10/2021,23367,,P,Indoor gardening maintenance,61107,$65,,,Purchase; Citygreen,,GST,$6.5,$0.00,N-T,$0.00,B,,,5,1,30,0,$71.5,,*None,3020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nifty Group Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2387,01/10/2021,INV-5457,,P,Monthly back up,61001,$80.91,,,Purchase; Nifty IT,,GST,$8.09,$0.00,GST,$0.00,B,,,5,1,30,0,$89,,*None,29
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motorpass,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2392,01/10/2021,,,P,Fuel all vehicles 01-09-2021 to 30-09-2021,62001,"$2,504.04",,,Purchase; Motorpass,,GST,$250.4,$0.00,GST,$0.00,B,,,5,1,30,0,"$2,754.44",,*None,2867
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia Government,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2407,01/10/2021,1458573,,P,Trade mark renewal (invoice dated 18-09-2021) by 08-10-2021 GST had been reported already.,60012,$363.64,,,Purchase; Australia Government,,GST,$36.36,$0.00,GST,$0.00,B,,,5,1,30,0,$400,,*None,5556
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2430,01/10/2021,785285,,P,Fuel 448 BG4,62001,$14.89,,,Purchase; United,,GST,$1.49,$0.00,GST,$0.00,B,,,5,1,30,0,$16.38,,*None,5580
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYOB Australia Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2400,04/10/2021,1-79333427414,,P,MYOB monthly subscription,60017,$198.49,,,Purchase; MYOB Australia Pty Ltd,,GST,$19.85,$0.00,GST,$0.00,B,,,5,1,30,0,$218.34,,*None,4389
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Origin Energy,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2405,04/10/2021,1.70002E+11,,P,Electricity bill in Lota,61103,$123.43,,,Purchase; Origin Energy,,GST,$12.34,$0.00,GST,$0.00,B,,,5,1,30,0,$135.77,,*None,2858
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seek Limited,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2406,07/10/2021,97894282,,P,Advertising new technician position as  result of Jack's resignation,60018,$750,,,Purchase; Seek Limited,,GST,$75,$0.00,GST,$0.00,B,,,5,1,30,0,$825,,*None,2076
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laboratorio de Resbaladicidad SL,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2423,07/10/2021,3087,,A,Shipping cost pendulum 07-10-2021,60027,$622,,,Purchase; Laboratorio de Resbaladicidad SL,,N-T,$0.00,$0.00,N-T,$0.00,B,,,5,1,30,0,$622,,*None,4684
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seek Limited,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2441,07/10/2021,97896411,,P,branded ad Budget,60018,"$1,050",,,Purchase; Seek Limited,,GST,$105,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,155",,*None,2076
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xero Australia Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2408,10/10/2021,INV-18586927,,P,Xero monthly subscription,62623,$24.55,,,Purchase; Xero Australia Pty Ltd,,GST,$2.45,$0.00,GST,$0.00,B,,,5,1,30,0,$27,,*None,5083
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLH Mowing ,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2409,12/10/2021,INV4850,,P,Backyard maintenance,61107,$444.6,,,Purchase; Shane Houghton,,GST,$44.46,$0.00,GST,$0.00,B,,,5,1,30,0,$489.06,,*None,5557
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bartons Motors PTY LTD,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2412,13/10/2021,GBHSB521116,,P,Car service 90.000 kms oil  and breaks checked. ,62005,$272.72,,,Purchase; Bartons Motors PTY LTD,,GST,$27.27,$0.00,GST,$0.00,B,,,5,1,30,0,$299.99,,*None,3054
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guardian Storage,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2413,14/10/2021,1003035,,P,6 months rental unit in Victoria,61603,$507.82,,,Purchase; Guardian Storage,,GST,$50.78,$0.00,GST,$0.00,B,,,5,1,30,0,$558.6,,*None,4873
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Better Online ,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2414,15/10/2021,2230,,P,Monthly online back up cloud,61001,$258,,,Purchase; Better Online ,,GST,$25.8,$0.00,GST,$0.00,B,,,5,1,30,0,$283.8,,*None,4830
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odyssey Training,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2416,20/10/2021,WEB31337,,P,"Customer service exceeding expectations for Ben Yarham, Cameron Juillerat, Carl Kleinhaus, Andy Jacobs, Kelly Wright",61804,"$2,400",,,Purchase; Odyssey Training,,GST,$240,$0.00,GST,$0.00,B,,,5,1,30,0,"$2,640",,*None,4149
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scrubs Detailing Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2417,20/10/2021,INV-0510,,P,Car detailing 559ZDV,62005,$184.18,,,Purchase; Scrubs Detailing Pty Ltd,,GST,$18.42,$0.00,GST,$0.00,B,,,5,1,30,0,$202.6,,*None,4986
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metcash Food and Grocery Convenience Store,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2418,20/10/2021,46800,,P,Drinks,61304,$278.89,,,Purchase; Metcash Food and Grocery Convenience Store,,GST,$27.89,$0.00,GST,$0.00,B,,,5,1,30,0,$306.78,,Campbells,5013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harrison Wood Parsons,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2420,21/10/2021,,,P,Reimbursement for car polishing and detailing to repair panel on vehicle Ford SV6 registration number BE44SA. ( Mick crash in NSW),62012,$450,,,Purchase; Harrison Wood Parsons,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$450,,*None,5566
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dexion Acacia Ridge,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2422,22/10/2021,43551,,P,Rack for storage at the GTCC,62607,$194.4,,,Purchase; Dexion Acacia Ridge,,GST,$19.44,$0.00,GST,$0.00,B,,,5,1,30,0,$213.84,,*None,4919
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laboratorio de Resbaladicidad SL,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2520,26/10/2021,3173,,A,Shipping 2 pendulums ,60027,"$1,422.72",,,Purchase; Laboratorio de Resbaladicidad SL,,N-T,$0.00,$0.00,N-T,$0.00,B,,,5,1,30,0,"$1,422.72",,*None,4684
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLH Mowing ,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2425,27/10/2021,INV4892,,P,Backyard maintenance.,61107,$106.82,,,Purchase; Shane Houghton,,GST,$10.68,$0.00,GST,$0.00,B,,,5,1,30,0,$117.5,,*None,5557
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scrubs Detailing Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2426,28/10/2021,INV-0554,,P,Car detailing 408XQC and 861BK7,62005,$323,,,Purchase; Scrubs Detailing Pty Ltd,,GST,$32.3,$0.00,GST,$0.00,B,,,5,1,30,0,$355.3,,*None,4986
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National Association of Testing Authorities,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2427,28/10/2021,TAW708614,,P,Annual review follow up,60012,$126,,,Purchase; National Association of Testing Authorities,,GST,$12.6,$0.00,GST,$0.00,B,,,5,1,30,0,$138.6,,*None,2950
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empire Accountants,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2436,30/10/2021,INV-21979,,P,Monthly fee agreement financial year 2021-2022,60008,"$1,220",,,Purchase; Empire Accountants,,GST,$122,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,343.2",,*None,4764
Empire Accountants,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,2436,30/10/2021,INV-21979,,P,Surcharge fee ,60008,$1.2,,,Purchase; Empire Accountants,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,343.2",,*None,4764
