Co./Last Name,First Name,Card ID,Card Status,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Addr 1 - City,Addr 1 - State,Addr 1 - Postcode,Addr 1 - Country,Addr 1 - Phone No. 1,Addr 1 - Phone No. 2,Addr 1 - Phone No. 3,Addr 1 - Fax No.,Addr 1 - Email,Addr 1 - WWW,Addr 1 - Contact Name,Addr 1 - Salutation,Addr 2 - Line 1,Addr 2 - Line 2,Addr 2 - Line 3,Addr 2 - Line 4,Addr 2 - City,Addr 2 - State,Addr 2 - Postcode,Addr 2 - Country,Addr 2 - Phone No. 1,Addr 2 - Phone No. 2,Addr 2 - Phone No. 3,Addr 2 - Fax No.,Addr 2 - Email,Addr 2 - WWW,Addr 2 - Contact Name,Addr 2 - Salutation,Addr 3 - Line 1,Addr 3 - Line 2,Addr 3 - Line 3,Addr 3 - Line 4,Addr 3 - City,Addr 3 - State,Addr 3 - Postcode,Addr 3 - Country,Addr 3 - Phone No. 1,Addr 3 - Phone No. 2,Addr 3 - Phone No. 3,Addr 3 - Fax No.,Addr 3 - Email,Addr 3 - WWW,Addr 3 - Contact Name,Addr 3 - Salutation,Addr 4 - Line 1,Addr 4 - Line 2,Addr 4 - Line 3,Addr 4 - Line 4,Addr 4 - City,Addr 4 - State,Addr 4 - Postcode,Addr 4 - Country,Addr 4 - Phone No. 1,Addr 4 - Phone No. 2,Addr 4 - Phone No. 3,Addr 4 - Fax No.,Addr 4 - Email,Addr 4 - WWW,Addr 4 - Contact Name,Addr 4 - Salutation,Addr 5 - Line 1,Addr 5 - Line 2,Addr 5 - Line 3,Addr 5 - Line 4,Addr 5 - City,Addr 5 - State,Addr 5 - Postcode,Addr 5 - Country,Addr 5 - Phone No. 1,Addr 5 - Phone No. 2,Addr 5 - Phone No. 3,Addr 5 - Fax No.,Addr 5 - Email,Addr 5 - WWW,Addr 5 - Contact Name,Addr 5 - Salutation,Notes,Identifiers,Custom List 1,Custom List 2,Custom List 3,Custom Field 1,Custom Field 2,Custom Field 3,Billing Rate,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,           - % Monthly Charge,Tax Code,Credit Limit,Tax ID No.,Volume Discount %,Sales/Purchase Layout,Price Level,Payment Method,Payment Notes,Name on Card,Card Number,BSB,Account Number,Account Name,A.B.N. ,A.B.N. Branch,Account,Salesperson,Salesperson Card ID,Comment,Shipping Method,Printed Form,Freight Tax Code,Use Customer's Tax Code,Receipt Memo,Invoice/Purchase Order Delivery,Record ID
Mining Technicians  Group Australia Pty Ltd,,MTA,N,Unit 1-8 Cohn Street,,,,Carlisle,WA,6101,australia,08 9277 8886,0447 308 762,,08 9463 7890,ap@mtga.com.au,purchasing@mtga.com.au-quotes,Rob Hassall- Finance Mgr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Factoring client,S,S,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,38128840540,,,,,,,,GST,N,,P,88
Toll Mining Services Pty Ltd(former Mitchell Corp),,MTC001,N,PO Box 2588,,,,South Hedland,WA,6722,,08 9172 1951,,,08 9172 1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Factoring client,S,S,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,25104122483,,,,,,,,GST,N,,P,89
Mitsubishi Development Pty Ltd,,MDP,N,"Level 35, Exchange Plaza, ",2 The Esplanade,,,Perth,WA,6000,,02 9951 4800-Sydney,08 6210 7905 -krystie,08 6210 7906,08 6210 7911,krystie.francis@mdp.mitsubishicorp.com.au; Arran.Gracie@mdp.com.au,,Krystie Francis,,"Level 36 , AMP Centre",50 Bridge Street,,,Sydney,NSW,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Factoring client,S,S,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,17009779873,,,,,,,,GST,N,,P,90
Mobile Dewatering,,*None,N,Cnr Military & Bulbey Street,,,,Bellevue,WA,6056,,9250 4995,,,,,,James Sebbes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,91
Mount Gibson Iron Ltd,,MGI000,N,Level 1- 2 Kings Park Road,,,,West Perth,WA,6005,Australia,08 9426 7527,0478 409 485,08 9423 0883,08 9485 2305,admin@mtgibsoniron.com.au; accounts@mtgibsoniron.com.au,,Glen Palmer,,PO Box 55,,,,West Perth,WA,6872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Factoring client,S,S,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,87008670817,,,,,,,,GST,N,,P,92
Nabors Training Centre,,*None,N,Attn: Larissa Fernandes,Administration Coordinator,,,,,,OMAN,,,,,larissa.Fernandes@nabors.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,93
NewGen Power Kwinana Pty Ltd,,NEW,N,PO Box 349,,,,Kwinana,WA,6966,,08 9410 7726,08 9410 7700 (Main),,(08) 9410 7799,accounts@newgenwa.com.au,melissa.coats@newgenwa.com.au;luke.mosele@newgenwa.com.au,Luke Mosele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Factoring client,S,S,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,52116827546,,,,,,,,GST,N,,P,94
Newmont Asia Pacific,,NMC,N,"Level 2, 388 Hay Street",,,,Subiaco,WA,6008,Australia,(08) 9983 6287,08 9423 6335-account,9423 6303,08 9423 6234,invoices@newmont.com,APACInvoiceQueries@newmont.com,Roger Joudo,,Newmont Boddington Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,S,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,22008087778,,,,,,,,GST,N,,P,95
Oyu Tolgoi LLC,,*None,N,Accounts Payable,"7th Floor, Finance Center","Building #8 , 1st Khoroo","Jigjidjav Street, Chingeltei Distrrict",Ulaanbaatar,,210349,MONGOLIA,,,,,OTSSAccountsPayable@ot.mn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,96
Petromatad Invest Limited,,*None,N,"3905, Two Exchange Square, ","Suite No. 7703, 8 Connaught Plact, Central",,,Hong Kong,,,Hong Kong,clyde.evans@petromata,97611319888,,,clyde.evans@petromatad.com,douglas.mcgay@petromatad.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,97
Petromatad Invest Limited &,,*None,N,Central Asian Petroleum Corporation Ltd,"Suite 409, NIC Building Amar Street 8","Sukhbaatar District ,",,Ulaanbaatar,,210646,MONGOLIA,976 11 331099,,976 9909 1677,976 11 321799,sean.mcgay@petromatad.com,,Sean McGay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,98
Petrowaste Busters,,PWB,N,Att: Bilan Hasan Awan,"Office  No. 4, Block 18, ","PHA Apartments, G-7/1",,Islamabad,,,PAKISTAN,,,,,,,Bilal Hasan Awan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,99
Pilbara Iron Company (Services) Pty Ltd,,PIL,N,"Level 18, Central Park",152 St Georges Terrace,,,Perth,WA,6000,Australia,please email,08 9205 2413 -Serene,,08 6102 3313,invoices@riotinto.com,P2P.concierge@riotinto.com,,,,,,,,,2124,,,,,,,,,,RTSS Accounts Payable,Locked Bag 5106,,,Parramatta,NSW,,,1300 667 703,9327 2345 Main AP,,,rtsspthinvoices@riotinto.com,,,,Accounts Payable,Locked Bag 5555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Factoring client,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,EFT,,,    ,,,,35107210248,,,,,,,,GST,N,,P,100
PT Mamahak Coal Mining,,*None,N,"Graha Iskandarsyah, 11th Floor",Jl. Iskandarsyah Raya No. 66C,Kebayoran Baru,,Jakarta,,12160,INDONESIA,,,,,gordong@southgobi.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,101
PTT Asia Pacific Mining Pty Ltd,,*None,N,"Level 2 , 56 Ord Street",,,,West Perth,WA,6005,,,,,,rbelton@pttapm.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,102
RABQSA International Inc,,RAB,N,PO Box 347,,,,Penrith,NSW,2750,,knewman@rabqsa.com,02 4728 4605 accts,02 4728 4600,,accounts@rabqsa.com,,Teresa Tidball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Factoring client,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,79112238169,,,,,,,,GST,N,,P,103
Ronald Chell,,*None,N,4 Ramirez Court,,,,Wickham,WA,6720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,104
Saferight Pty Ltd,,*None,N,42 Belmont Avenue,,,,Belmont,WA,6104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,105
SAI Global Limited,,SAI,N,Locked Bag 8,,,,East Perth,WA,6892,,accounts.payable@saig,Ph: 9221 6800,,,accounts.receivable@saiglobal.com,shalini.ram@sai-global.com,Attn:  Shalini Ram,,,,,,,,,,,,,,kristi.hourigan@saiglobal.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Factoring client,S,S,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,67050611642,,,,,,,,GST,N,,P,106
Sandwell Services Pty Ltd,,*None,N,"L7, 200 Adelaide Terrace",,,,East Perth,WA,6004,,,,,,glennys.hebenton@ausencosandwell.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,11071372597,,,,,,,,GST,N,,P,107
Shaw River Resources,,SRR,N,PO Box 1259,,,,West Perth,WA,6872,,9226 4455,,,92264255,,,,,1205 Hay Street,,,,West Perth,WA,6005,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Factoring client,S,S,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,85121511886,,,,,,,,GST,N,,P,108
South Gobi Sands LLC,,SGS000,N,"4th Floor, Olympic Street - 6","1st khoroo, Sukhbaatar District",,,Ulaanbaatar,,210648,MONGOLIA,oyuntsetsegd@southgob,+ 976 11 310775,,,oyuntsetsegd@southgobi.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,109
Stijin Kuppers,,*None,N,270 North Beach Road,,,,Karrinyup,WA,6018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,110
Sustainability Assurance Services Pty Ltd,,*None,N,PO Box 894,,,,Balcatta,WA,6914,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,30,0,0,GST,0,,0,I,0,EFT,,,    ,,,,,,,,,,,ITEMNEW ,GST,N,,P,111
Sustainability Central Asia Pty Ltd,,*None,N,,,,,,,,,,,,,aamir.nanawati@sustainability.net.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,30,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,112
Sustainability East Asia (Mongolia),,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,30,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,113
Thomson Reuters,,TRC,N,Attn: Alastair Ramsay,"Level 5 , 100 Harris Street",,,Pyrmont,NSW,2009,,,,,,lidia.misev@thomsonreuters.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Factoring client,S,S,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,114
Tiwest Joint Venture,,TIW000,Y,Locked Bag 381,Bentley Delivery Centre ,,,Bentley,WA,6983,,08 9365 1304,08 9365 1383 Sophie,,08 9365 1390,accounts@tiwest.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Factoring client,S,S,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,59009343364,,,,,,,,GST,N,,P,115
Total Marine Services,,*None,N,Attn: Jane Dixey,PO Box 311 ,,,North Fremantle,WA,6189,,,,,,JDixey@totalmarine.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,116
Transpacific Cleanaway AEG Transfer Station,,TPI,N,42 Kelvin Road,,,,Maddington,WA,6109,,08 9351 1324,,,08 9351 1399,natalie.boreham@transpac.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Factoring client,S,S,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,79000164938,,,,,,,,GST,N,,P,117
Tribute Group,,TRI,N,PO Box 1365,,,,Subiaco,WA,6904,,,,,,fionnuala@tributegroup.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Factoring client,S,S,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,118
Tricon Drilling Solution Pty Ltd,,TDS,N,85 Belgravia Street,,,,Belmont,WA,6104,,,,,08 9477 2888,g.evans@triconds.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Factoring client,S,S,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,64060295696,,,,,,,,GST,N,,P,119
Ultimate Safety Solution Pty,,*None,N,PO Box 1226,,,,South Perth,WA,6951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,120
Western Plant Hire,,WPH,N,52 Dooley Street ,,,,Naval Base,WA,6165,,,,,08 9437 9933,richard@wph.net.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Factoring client,S,S,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,91091713218,,,,,,,,GST,N,,P,121
Woodside Energy Ltd,,WSE000,N,Process Dept ( Account Payable),GPO Box D188,,,Perth,WA,6840,,08 9348 4000,08 9348 6103-ingrid,08 9348 4666-karen,,AccountsPayable_PBS@woodside.com.au,APQueries@woodside.com.au,Ingrid Kenwery,,240 St Georges Terrace. PERTH WA 6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,63005482986,,,,,,,,GST,N,,P,122
Woodside Energy Ltd - Karratha,,*None,N,Karratha Gas Plant,Withnell Bay,,,Karratha,WA,6714,,08 9158 8463,,,08 9158 8000,AccountsPayable_PBS@woodside.com.au,APQueries@wwodside.com.au,Jarrod Pittson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,63005482986,,,,,,,,GST,N,,P,123
Worsley Alumina Pty Ltd,,WOR,N,PO Box 344,,,,Collie,WA,6225,,08 9734 8311,,,,accountspayablebwapl@bhpbilliton.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Factoring client,S,S,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,58008905155,,,,,,,,GST,N,,P,124
Australian Associated Press,,AAP,N,"Level 5, 3 Rider Boulevard",Rhodes Waterside,,,Rhodes,NSW,2138,,(02) 9322 8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Factoring client,S,S,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,88006180801,,,,,,,,GST,N,,P,125
Sustainability Administration,,*None,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,30,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,126
ETAS,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,127
Autoridade Nacional do Petroleum,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,128
Maersk Oil Kazakhstan Gmbh,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,129
Sustainability Training,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,30,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,131
Richard Marshall,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,132
Ricky Karaitiana,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,133
Sundance Resources Ltd,,*None,N,Attn: Dr. Jim Tyler,"Level 35 , Exchange Plaza",2 The Esplanade,,Perth,WA,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,19055719394,,,,,,,,GST,N,,P,167
Ngarda Civil & Mining Pty Ltd,,NGA,N,202 Pier Street,,,,Perth,WA,6000,,08 6272 5000,,,08 6272 5099,Please mail invoices; accounts@ngarda.com.au,,Ricky Osborne,,PO Box 496,,,,Belmont,WA,6984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Factoring client,S,S,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,52096210552,,,,,,,,GST,N,,P,168
Mine Site Fencing,,MSF,N,Attn: Jason Pymm,121 Bennett Drive,,,Canning Vale,WA,6155,,0417 985 811,,,,,,Jason Pymm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Factoring client,S,S,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,48100829326,,,,,,,,GST,N,,P,169
Marble Group,,MGR,N,Attn: Stacey Ensell,"Suits 10-12 , 100 Railway Road",,,Subiaco,WA,6008,,08 9380 2200,,,08 9380 2222,accounts@marblegroup.com.au,sensell@marblegroup.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Factoring client,S,S,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,93119778193,,,,,,,,GST,N,,P,170
FH Bertling Pty Ltd,,BER,N,PO Box 7488,,,,Cloisters Square,WA,6850,,08 9481 5511,,,08 9481 5711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Factoring client,S,S,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,28105901273,,,,,,,,GST,N,,P,171
Electricity Networks Corporation T/A Western Power,,WPR,N,Accounts Payable,Locked Bag 2503,,,Perth BC,WA,6849,,08 9326 6280,08 9326 6904,,08 9326 4595,alan.robertson@westernpower.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Factoring client,S,S,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,18540492861,,,,,,,,GST,N,,P,195
Rally Revegetation & Environmental Services,,RRE,N,PO Box 853,,,,Subiaco,WA,6904,,08 9380 8377,08 9022 3677,,,donna@rallyreveg.com,,Donna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Factoring client,S,S,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,98068306749,,,,,,,,GST,N,,P,311
Darron Sprigg,,*None,N,34 Exploreers Cres,,,,Baldivis,WA,6171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,312
Lin Jaehyun,,*None,N,Unit 1 1-29,Bunn Street,,,Pyrmont,NSW,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,313
Peter Hayley,,*None,N,"012, Taylor Road",,,,Jindong Busselton,WA,6280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,314
Michael Dawson,,*None,N,Chevron Australia,250 St. Goerge Terrace,,,Perth,WA,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,315
ASIS International,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,329
Andre Naude,,*None,N,42/165 Grand Baulevard,,,,Joondalup,WA,6027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,335
GFR Group,,GFR,N,"Level 1, 580 Hay Street (cnr Hay & Barrick Street)",,,,Perth,WA,6056,Australia,08 6330 4700,,,08 6330 4799,ap@gfr.com.au,,,,PO BOX 5303 ,,,,Perth,WA,6000,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scottish Factoring client,S,S,,,,,,0,2,0,45,0,0,GST,0,,0,I,0,,,,,,,,53008990636,,,,,,,,GST,N,,P,336
Ramu NiCo Management ( MCC ) Ltd,,*None,N,"Madang Base , Lot 19","Section 95 , PO Box 1229",Madang 511,,Madang Province,PNG,,,+675 2760122 X6052,+675 70203040,,675 4221 710,sunjianfu@mccgrd.com;wayne@mccgrd.com;songzhenpeng@mccgrd.com,,Stanford Sun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,15,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,339
